img_id;img_path;pred_bbox;noun;target_bbox;iou
53;data/roboflow/glue_6_jpg.rf.619ad5b67a361a53be56c8fbfdfc7b12.jpg;[39.51124572753906, 14.626832008361816, 191.981201171875, 64.42237091064453];place to put pad of index finger;[104, 139.74, 116.96000000000001, 159];0.0
54;data/roboflow/saw_19_jpg.rf.8f47d8dbf342a941d9de7a54cd7d4ef8.jpg;[242.9893798828125, 37.60014343261719, 297.25152587890625, 68.77417755126953];place to put pad of index finger;[244, 328.69, 267.12, 334];0.0
55;data/roboflow/drill_6_jpg.rf.3f895b36079933bf8e2e59fbbb0bcc0a.jpg;[793.4495239257812, 237.46087646484375, 1099.9339599609375, 406.03704833984375];place to put pad of index finger;[646, 386.85, 661, 459];0.0
56;data/roboflow/hammer_4_jpg.rf.be49520bcdc487c23b0f5cdfc8555d03.jpg;[114.86337280273438, 104.84012603759766, 220.86795043945312, 132.3916015625];place to grab with four fingers;[112, 95.97, 218.48000000000002, 118];0.34938951951738656
57;data/roboflow/allen_6_jpg.rf.e32dab49b55efbfb4ef83c50b633003f.jpg;[101.66758728027344, 63.827003479003906, 289.299560546875, 405.2791748046875];place to grab with four fingers;[102, 336.23, 284.31, 412];0.19279905419474608
58;data/roboflow/nail_1_jpg.rf.ca3b1c00b4cee0fd6983ddacc4edd612.jpg;[343.3377685546875, 270.7684020996094, 584.7540893554688, 426.0999450683594];place to put pad of index finger;[335, 254, 364.5, 287];0.00900867244199917
59;data/roboflow/screwdriver_6_jpg.rf.e8fbf1ef6ec0bca566d011cc989bcbc9.jpg;[34.196781158447266, 58.81831741333008, 995.8494262695312, 868.6146240234375];place to grab with four fingers;[545, 148, 898.5699999999999, 448];0.13620800784788947
60;data/roboflow/saw_10_jpg.rf.369ecf7a1cbcd7bee2dd4631e4e7cd77.jpg;[708.4574584960938, 133.88002014160156, 918.05908203125, 377.5247497558594];place to put pad of index finger;[784, 501, 804.62, 541];0.0
61;data/roboflow/solder_18_jpg.rf.f3ae27d2c6d71f6cdae4c97a5da3103e.jpg;[0.9142175316810608, 23.47180938720703, 210.26467895507812, 205.14013671875];place to grab with four fingers;[44, 96.44, 115.48, 152];0.1044223928545353
62;data/roboflow/wrench_4_jpg.rf.1bc53859ca2ff1f67ea1c393537bae51.jpg;[142.64315795898438, 285.4096374511719, 1052.4364013671875, 846.6224975585938];place to grab with four fingers;[597, 138.43000000000006, 914.86, 497];0.12068062846025177
63;data/roboflow/wacker_3_jpg.rf.43e9ae0cfc9d836d36e66e0220e97f1f.jpg;[71.94244384765625, 368.75177001953125, 393.7315979003906, 582.0103759765625];place to put pad of index finger;[217, 424.66999999999996, 252.82999999999998, 438];0.006959835734858046
64;data/roboflow/allen_3_jpg.rf.f452a3b83561eb67c6141ea368168648.jpg;[87.4683837890625, 149.92933654785156, 716.5731201171875, 440.6585388183594];place to grab with four fingers;[142, 176.5, 555.5, 430];0.5731151197860136
65;data/roboflow/wacker_5_jpg.rf.534ac3f6e093b02ebc610cf9b31141c3.jpg;[36.303653717041016, 520.2544555664062, 192.12237548828125, 668.3070678710938];place to put pad of index finger;[898, 603, 937, 618];0.0
66;data/roboflow/screwdriver_7_jpg.rf.fef662b242509997a0395209c9f8f941.jpg;[169.9590301513672, 11.196029663085938, 208.9680938720703, 98.29720306396484];place to grab with four fingers;[173, 331.67, 204.34, 383];0.0
67;data/roboflow/hammer_10_jpg.rf.295b81df7c4e3044a1fa86ecb6959009.jpg;[107.99867248535156, 366.0354919433594, 1002.399169921875, 704.9617919921875];place to grab with four fingers;[523, 484.66999999999996, 976.3399999999999, 568];0.12462010689519853
68;data/roboflow/wrench_10_jpg.rf.dc0edb1bb8d02dc9c1059b588df7d8f0.jpg;[8.095169067382812, 275.41314697265625, 1272.6142578125, 918.7246704101562];place to grab with four fingers;[913, 740, 1244, 980];0.0709529548938253
69;data/roboflow/hammer_18_jpg.rf.dfe188c41f795463dbcc7babd994c330.jpg;[97.82665252685547, 40.16926193237305, 189.18780517578125, 390.46856689453125];place to grab with four fingers;[127, 16.33000000000004, 168.32999999999998, 205];0.206506691565175
70;data/roboflow/screwdriver_5_jpg.rf.575f3ba9ba3035af307fe1c80d0066f1.jpg;[1305.086181640625, 1253.00341796875, 2375.34765625, 1707.0];place to grab with four fingers;[1590, 609.5, 2378.75, 932];0.0
71;data/roboflow/screwdriver_10_jpg.rf.e90b90d3657072e118d91fa1188f2e8e.jpg;[203.3135528564453, 243.93402099609375, 249.6387939453125, 301.5070495605469];place to grab with four fingers;[101, 267.78999999999996, 166.70999999999998, 436];0.0
72;data/roboflow/saw_5_jpg.rf.251577bb54d32d45d70b87498870b6c5.jpg;[449.6490478515625, 371.4241943359375, 491.6078796386719, 423.1011962890625];place to put pad of index finger;[585, 709.4300000000001, 631.43, 743];0.0
73;data/roboflow/saw_17_jpg.rf.5ce2bac53e73010826e4a9de3af91fc9.jpg;[265.2185363769531, 133.02041625976562, 399.701171875, 235.67044067382812];place to put pad of index finger;[166, 395.36, 184.64, 424];0.0
74;data/roboflow/wacker_17_jpg.rf.59bbe305aa8c51bfde475e59faba15a3.jpg;[928.6268310546875, 209.93533325195312, 1432.3623046875, 584.3796997070312];place to put pad of index finger;[1135, 946.25, 1212.5, 975];0.0
75;data/roboflow/solder_19_jpg.rf.6ba82ef7654945a115827964553b9f86.jpg;[96.96007537841797, 78.15193939208984, 440.411376953125, 282.34844970703125];place to grab with four fingers;[288, 192.09000000000003, 398, 280];0.13788514585897899
76;data/roboflow/screwdriver_0_jpg.rf.47ddc4bdab6af5228c6456ea355534b8.jpg;[38.04597091674805, 22.88433837890625, 195.8162841796875, 206.13131713867188];place to grab with four fingers;[47, 249.67000000000002, 132.34, 356];0.0
77;data/roboflow/saw_11_jpg.rf.ef778852807d9700d37342481a46b674.jpg;[1.2954164743423462, 165.96377563476562, 102.37925720214844, 205.34869384765625];place to put pad of index finger;[477, 227.5, 543, 243];0.0
78;data/roboflow/wacker_1_jpg.rf.3aa1825fc5e85db70c628bbff2cef848.jpg;[321.2594909667969, 189.4822998046875, 545.8324584960938, 390.8388366699219];place to put pad of index finger;[406, 244, 440.5, 266];0.016784892529563247
79;data/roboflow/wrench_3_jpg.rf.5688e17fbf1f3fa1e675f1780e9bcdee.jpg;[422.0616760253906, 140.43592834472656, 641.3513793945312, 1184.4599609375];place to grab with four fingers;[496, 226, 566, 869];0.19659853486226017
80;data/roboflow/nail_18_jpg.rf.ca0aa65b5b35c49485de3519192627e9.jpg;[1211.5064697265625, 755.5911254882812, 1553.289306640625, 1324.655517578125];place to put pad of index finger;[1350, 1072, 1400, 1197];0.032134263874451195
81;data/roboflow/nail_4_jpg.rf.004c821c0b80d982e00465f2ec4ce69f.jpg;[106.55096435546875, 145.99366760253906, 141.13877868652344, 192.49420166015625];place to put pad of index finger;[117, 113.16999999999999, 124.71, 124];0.0
82;data/roboflow/allen_16_jpg.rf.56825daea3cb1ce94eb216620f07142a.jpg;[52.781307220458984, 29.250375747680664, 145.15769958496094, 243.5757598876953];place to grab with four fingers;[118, 18.960000000000008, 141.96, 215];0.22202667829130673
83;data/roboflow/solder_15_jpg.rf.9fe111e492dc5f76a67f271c63763cfc.jpg;[272.7267761230469, 477.52337646484375, 356.45550537109375, 572.5658569335938];place to grab with four fingers;[263, 92.12, 347.37, 279];0.0
84;data/roboflow/solder_6_jpg.rf.95a632bd111bc3f1f074edf23bbac04e.jpg;[28.47026252746582, 87.05667877197266, 299.0, 140.7545623779297];place to grab with four fingers;[148, 32.620000000000005, 223.16, 57];0.0
85;data/roboflow/saw_9_jpg.rf.4a74dcc308d112ff86028beeb86ebd1b.jpg;[912.4944458007812, 246.1405792236328, 999.4960327148438, 315.9090881347656];place to put pad of index finger;[939, 594.15, 970.43, 647];0.0
86;data/roboflow/hammer_13_jpg.rf.b9cecdc13f6529d4aa2a4aa8a5373dec.jpg;[188.57302856445312, 196.71090698242188, 1280.0, 342.9917297363281];place to grab with four fingers;[231, 180.51, 1251.63, 313];0.6736373188166048
87;data/roboflow/wacker_6_jpg.rf.b216f2fd6df84d287d59f61952666bab.jpg;[215.0084228515625, 126.27130889892578, 240.22068786621094, 196.6594696044922];place to put pad of index finger;[138, 156.22, 153.28, 164];0.0
88;data/roboflow/saw_1_jpg.rf.dabeec130f46a0ed64b7181f627e80b4.jpg;[171.649169921875, 96.60993957519531, 734.38818359375, 314.6374816894531];place to put pad of index finger;[403, 597, 475.14, 637];0.0
89;data/roboflow/hammer_9_jpg.rf.ae9639e7c8ea7a8f852d0d0c52054069.jpg;[106.3532943725586, 374.9330749511719, 960.1657104492188, 664.6705932617188];place to grab with four fingers;[567, 429.83000000000004, 948.6700000000001, 514];0.12986082277333214
90;data/roboflow/wrench_7_jpg.rf.d641a5052e86bd3f20db3e0a60202807.jpg;[23.6630916595459, 20.80901527404785, 397.4351501464844, 224.76156616210938];place to grab with four fingers;[111, 131.5, 306.25, 220];0.22667224155276378
91;data/roboflow/wacker_9_jpg.rf.1ca5109d13dd10dc9dff8247d6651c6d.jpg;[0.0, 628.6802368164062, 285.3017883300781, 813.0328369140625];place to put pad of index finger;[1194, 490, 1219, 504];0.0
92;data/roboflow/wacker_7_jpg.rf.70fd0164c6c486da49500c41f7938930.jpg;[1.5286654233932495, 186.05291748046875, 82.25984954833984, 284.86663818359375];place to put pad of index finger;[47, 87, 64.22, 97];0.0
93;data/roboflow/wacker_12_jpg.rf.6e0fca0ef35537788d49e48c6aadcb74.jpg;[350.9443664550781, 760.4393920898438, 626.8433227539062, 1267.9608154296875];place to put pad of index finger;[985, 880.75, 1032.5, 902];0.0
94;data/roboflow/glue_11_jpg.rf.70118f43562387f2c89ace63f2c4dd9e.jpg;[650.2147216796875, 188.98321533203125, 1040.171875, 553.1349487304688];place to put pad of index finger;[608, 705, 721.75, 775];0.0
95;data/roboflow/wacker_18_jpg.rf.8860d00066a92ef5c0ab20cd5f7352ba.jpg;[79.68474578857422, 139.35470581054688, 590.16943359375, 302.8146667480469];place to put pad of index finger;[739, 333.25, 757.75, 352];0.0
96;data/roboflow/glue_12_jpg.rf.c0123478d172c7a1a85ab00b021bc6c1.jpg;[192.4191436767578, 306.44970703125, 254.55311584472656, 353.7995910644531];place to put pad of index finger;[194, 192.73000000000002, 232.19, 225];0.0
97;data/roboflow/glue_1_jpg.rf.da77fbeb1a8f03ddfd89710b581a10aa.jpg;[127.70845031738281, 74.63311004638672, 437.6842956542969, 552.5950317382812];place to put pad of index finger;[237, 184, 278.5, 274];0.02520980315070167
98;data/roboflow/wacker_8_jpg.rf.4681371591f966572891d1617b75503a.jpg;[26.02425765991211, 240.38687133789062, 125.71932220458984, 271.1072998046875];place to put pad of index finger;[297, 248.36, 322, 267];0.0
99;data/roboflow/drill_5_jpg.rf.ce91003ea2dbd3846b483be0452e5f5a.jpg;[243.48826599121094, 17.698795318603516, 399.8704528808594, 127.61267852783203];place to put pad of index finger;[184, 162.48, 193.47, 178];0.0
100;data/roboflow/solder_2_jpg.rf.33e64abc8c3f90f08df71b0827cdae07.jpg;[50.424705505371094, 140.0714569091797, 352.4018249511719, 253.01055908203125];place to grab with four fingers;[215, 196.67000000000002, 269.65999999999997, 239];0.06784213813557585
101;data/roboflow/wrench_5_jpg.rf.779c6debdb052cede0d2543998297605.jpg;[40.66286087036133, 437.8455810546875, 1074.0904541015625, 796.8787841796875];place to grab with four fingers;[245, 505, 909, 656];0.27022800790348583
102;data/roboflow/drill_15_jpg.rf.cf5a361374a6941061ada1024ee8a0ef.jpg;[185.3986358642578, 65.45394897460938, 905.3036499023438, 906.92431640625];place to put pad of index finger;[534, 524.34, 583.17, 611];0.007034040553096169
103;data/roboflow/allen_10_jpg.rf.f22ee109908456d2820f51f610f46529.jpg;[62.93281936645508, 296.52197265625, 949.8837890625, 537.405029296875];place to grab with four fingers;[227, 589.5, 934.5, 697];0.0
104;data/roboflow/wrench_13_jpg.rf.4caf9cd8b49890ef93a1c00ce41e08ee.jpg;[72.27741241455078, 42.02732467651367, 109.0519027709961, 91.34761047363281];place to grab with four fingers;[108, 87.52000000000001, 138, 149];0.0011018504554406391
105;data/roboflow/nail_13_jpg.rf.1f0041024e3f62229e34450ab961ebf1.jpg;[375.43157958984375, 189.82025146484375, 436.8581848144531, 257.07177734375];place to put pad of index finger;[258, 163, 268, 181];0.0
106;data/roboflow/solder_9_jpg.rf.5cee98ab2544208a4c02239bf354b2a5.jpg;[3.190025806427002, 65.0929946899414, 494.7195129394531, 428.972412109375];place to grab with four fingers;[218, 215.92000000000002, 403.84000000000003, 343];0.1320411614259603
107;data/roboflow/nail_11_jpg.rf.c6410dd7af2bad845d6cabc69b20f5b6.jpg;[320.55487060546875, 67.52584075927734, 412.281005859375, 121.58589172363281];place to put pad of index finger;[690, 425.13, 718.12, 462];0.0
108;data/roboflow/glue_5_jpg.rf.74127088b07faf53064c99c5a1c9729f.jpg;[193.45779418945312, 0.0, 384.2953796386719, 238.31980895996094];place to put pad of index finger;[1002, 409, 1071, 586];0.0
109;data/roboflow/allen_17_jpg.rf.4abd1e9438888b7b74a5d25c9c14f57f.jpg;[48.165321350097656, 215.60464477539062, 468.441650390625, 430.82940673828125];place to grab with four fingers;[299, 262.5, 438.5, 361];0.15190891846917623
110;data/roboflow/saw_3_jpg.rf.00ac9c7738eca4db89990d955e913c97.jpg;[103.56502532958984, 4.568235397338867, 823.2313842773438, 662.6722412109375];place to put pad of index finger;[362, 763, 396.17, 808];0.0
111;data/roboflow/saw_15_jpg.rf.d95aa641412a788141d574db07c90dc0.jpg;[236.30711364746094, 62.4901123046875, 831.2127685546875, 510.3656005859375];place to put pad of index finger;[415, 412.5, 446.5, 473];0.007152543975666017
112;data/roboflow/allen_12_jpg.rf.d2442148d7fb66f0c553106bd546fde5.jpg;[63.191551208496094, 37.526329040527344, 170.88153076171875, 96.3692626953125];place to grab with four fingers;[128, 43.69, 168.55, 108];0.3137503086538043
113;data/roboflow/drill_10_jpg.rf.617b871bde9bf6d7f74ce46376ba9677.jpg;[539.96044921875, 213.12721252441406, 606.3837280273438, 237.99575805664062];place to put pad of index finger;[287, 244.77, 300.84, 274];0.0
114;data/roboflow/screwdriver_17_jpg.rf.6f3ba1391076f55e6d1477d0a2a04490.jpg;[152.40438842773438, 17.112428665161133, 174.0443115234375, 185.87353515625];place to grab with four fingers;[132, 38.66999999999996, 186.66, 178];0.36534750913042013
115;data/roboflow/nail_10_jpg.rf.e8c10c27adad7180f857ed963ee8ea4d.jpg;[0.0, 30.68375587463379, 161.56365966796875, 219.92745971679688];place to put pad of index finger;[135, 115.16999999999999, 146.04, 126];0.0039105010656596256
116;data/roboflow/wrench_14_jpg.rf.311eeee1f50a33d7ba19b31e3cff11b1.jpg;[158.84930419921875, 746.7116088867188, 1868.560302734375, 1244.815673828125];place to grab with four fingers;[1160, 1053.33, 1865, 1210];0.12969766845961742
117;data/roboflow/wacker_4_jpg.rf.8b58c303a0be79b0bf5eb1787863c3ab.jpg;[427.0413513183594, 507.754150390625, 537.3050537109375, 707.5454711914062];place to put pad of index finger;[436, 505, 454, 554];0.03770160683106076
118;data/roboflow/wrench_15_jpg.rf.42f8c7c01944ef48270def696cf1043d.jpg;[0.0, 0.0, 950.2664794921875, 1011.678955078125];place to grab with four fingers;[141, 610, 565, 1124];0.1687946289474014
119;data/roboflow/hammer_1_jpg.rf.55e5712fb05f7db21a76e912587ec234.jpg;[49.46070098876953, 15.8868989944458, 140.66116333007812, 247.4588165283203];place to grab with four fingers;[82, 14.620000000000005, 110.13, 139];0.1637038306163831
