img_id;img_path;text_output;pred_bbox;target_bbox;iou
41;data/roboflow/glue_3_jpg.rf.1357ae167c4ec9c85e80bd5e17b03c64.jpg;```json [460,358,520,449] ```;[460.0, 358.0, 520.0, 449.0];[487, 290, 537, 424.15999999999997];0.21866211571280908
42;data/roboflow/solder_5_jpg.rf.8386acfec94c47292d320319ceffefe5.jpg;```json [375,536,786,676] ```;[375.0, 536.0, 786.0, 676.0];[379, 341, 592.13, 381.63];0.0
43;data/roboflow/hammer_5_jpg.rf.111cf96c55a3c37f56afe7dc3f6224ee.jpg;```json [543,432,917,582] ```;[543.0, 432.0, 917.0, 582.0];[686, 308, 1165, 411];0.0
44;data/roboflow/saw_16_jpg.rf.08cb5bb3f895e6ddf476231d93cc87fc.jpg;```json [156, 368, 239, 506] ```;[156.0, 368.0, 239.0, 506.0];[230, 430, 298, 483];0.03271380563747343
45;data/roboflow/hammer_3_jpg.rf.d5d45780df9c29adadeb71cb01ef8fff.jpg;```json [428, 468, 779, 566] ```;[428.0, 468.0, 779.0, 566.0];[500, 432, 967, 518];0.23016003959742617
46;data/roboflow/allen_15_jpg.rf.84eacc06d0a77038d94e690f48ed9b39.jpg;```json [552, 104, 613, 885] ```;[552.0, 104.0, 613.0, 885.0];[550, 143, 619.17, 855.5];0.812958706748002
47;data/roboflow/drill_11_jpg.rf.2af05b31d23bbe92e005ce105e1800f0.jpg;```json [488, 515, 560, 596] ```;[488.0, 515.0, 560.0, 596.0];[429, 679, 506.86, 708.28];0.0
48;data/roboflow/allen_13_jpg.rf.a0f01b6dde96397f10899cc21473aa0e.jpg;```json [165, 28, 368, 203] ```;[165.0, 28.0, 368.0, 203.0];[32, 33, 113.75, 119.25];0.0
49;data/roboflow/glue_2_jpg.rf.8a15037652e0c691b02a6e546d5a1bbf.jpg;```json [252,300,378,413] ```;[252.0, 300.0, 378.0, 413.0];[233, 138, 382.16999999999996, 180.5];0.0
50;data/roboflow/wrench_11_jpg.rf.89e651e4fa1e825d7ca9187a175200b6.jpg;```json [166,162,516,526] ```;[166.0, 162.0, 516.0, 526.0];[55, 50, 94.07, 117.96];0.0
51;data/roboflow/wacker_16_jpg.rf.2147f7f6bf8bb1e498199e5d7b08b40a.jpg;```json [412,410,443,453] ```;[412.0, 410.0, 443.0, 453.0];[765, 935, 811.25, 986.25];0.0
52;data/roboflow/wacker_15_jpg.rf.749dc2f49bd5654fdbe3747de8cf48bb.jpg;```json [308,486,353,540] ```;[308.0, 486.0, 353.0, 540.0];[221, 357, 232.43, 377.71];0.0
53;data/roboflow/glue_6_jpg.rf.619ad5b67a361a53be56c8fbfdfc7b12.jpg;```json [208,369,267,435] ```;[208.0, 369.0, 267.0, 435.0];[66, 104, 85.26, 116.96000000000001];0.0
54;data/roboflow/saw_19_jpg.rf.8f47d8dbf342a941d9de7a54cd7d4ef8.jpg;```json [76,646,131,708] ```;[76.0, 646.0, 131.0, 708.0];[42, 244, 47.31, 267.12];0.0
55;data/roboflow/drill_6_jpg.rf.3f895b36079933bf8e2e59fbbb0bcc0a.jpg;```json [582,376,666,480] ```;[582.0, 376.0, 666.0, 480.0];[437, 646, 509.15, 661];0.0
56;data/roboflow/hammer_4_jpg.rf.be49520bcdc487c23b0f5cdfc8555d03.jpg;```json [469, 508, 566, 960] ```;[469.0, 508.0, 566.0, 960.0];[107, 112, 129.03, 218.48000000000002];0.0
57;data/roboflow/allen_6_jpg.rf.e32dab49b55efbfb4ef83c50b633003f.jpg;```json [155,270,300,807] ```;[155.0, 270.0, 300.0, 807.0];[68, 102, 143.76999999999998, 284.31];0.0
58;data/roboflow/nail_1_jpg.rf.ca3b1c00b4cee0fd6983ddacc4edd612.jpg;```json [489,388,542,439] ```;[489.0, 388.0, 542.0, 439.0];[351, 335, 384, 364.5];0.0
59;data/roboflow/screwdriver_6_jpg.rf.e8fbf1ef6ec0bca566d011cc989bcbc9.jpg;```json [329,308,928,928] ```;[329.0, 308.0, 928.0, 928.0];[478, 545, 778, 898.5699999999999];0.2856131186385912
60;data/roboflow/saw_10_jpg.rf.369ecf7a1cbcd7bee2dd4631e4e7cd77.jpg;```json [209,716,263,784] ```;[209.0, 716.0, 263.0, 784.0];[209, 784, 249, 804.62];0.0
61;data/roboflow/solder_18_jpg.rf.f3ae27d2c6d71f6cdae4c97a5da3103e.jpg;```json [166, 65, 284, 211] ```;[166.0, 65.0, 284.0, 211.0];[73, 44, 128.56, 115.48];0.0
62;data/roboflow/wrench_4_jpg.rf.1bc53859ca2ff1f67ea1c393537bae51.jpg;```json [617,620,886,902] ```;[617.0, 620.0, 886.0, 902.0];[403, 597, 761.5699999999999, 914.86];0.27349764145638916
63;data/roboflow/wacker_3_jpg.rf.43e9ae0cfc9d836d36e66e0220e97f1f.jpg;```json [455, 290, 500, 348] ```;[455.0, 290.0, 500.0, 348.0];[522, 217, 535.33, 252.82999999999998];0.0
64;data/roboflow/allen_3_jpg.rf.f452a3b83561eb67c6141ea368168648.jpg;```json [251,118,730,888] ```;[251.0, 118.0, 730.0, 888.0];[170, 142, 423.5, 555.5];0.17729202992119525
65;data/roboflow/wacker_5_jpg.rf.534ac3f6e093b02ebc610cf9b31141c3.jpg;```json [455, 719, 482, 753] ```;[455.0, 719.0, 482.0, 753.0];[582, 898, 597, 937];0.0
66;data/roboflow/screwdriver_7_jpg.rf.fef662b242509997a0395209c9f8f941.jpg;```json [39,430,211,518] ```;[39.0, 430.0, 211.0, 518.0];[17, 173, 68.33, 204.34];0.0
67;data/roboflow/hammer_10_jpg.rf.295b81df7c4e3044a1fa86ecb6959009.jpg;```json [456, 488, 553, 916] ```;[456.0, 488.0, 553.0, 916.0];[512, 523, 595.33, 976.3399999999999];0.2550339560784645
68;data/roboflow/wrench_10_jpg.rf.dc0edb1bb8d02dc9c1059b588df7d8f0.jpg;```json [250,682,400,988] ```;[250.0, 682.0, 400.0, 988.0];[300, 913, 540, 1244];0.06364562118126273
69;data/roboflow/hammer_18_jpg.rf.dfe188c41f795463dbcc7babd994c330.jpg;```json [480, 428, 949, 536] ```;[480.0, 428.0, 949.0, 536.0];[195, 127, 383.66999999999996, 168.32999999999998];0.0
70;data/roboflow/screwdriver_5_jpg.rf.575f3ba9ba3035af307fe1c80d0066f1.jpg;```json [473, 587, 652, 920] ```;[473.0, 587.0, 652.0, 920.0];[775, 1590, 1097.5, 2378.75];0.0
71;data/roboflow/screwdriver_10_jpg.rf.e90b90d3657072e118d91fa1188f2e8e.jpg;```json [468, 372, 606, 628] ```;[468.0, 372.0, 606.0, 628.0];[9, 101, 177.21, 166.70999999999998];0.0
72;data/roboflow/saw_5_jpg.rf.251577bb54d32d45d70b87498870b6c5.jpg;```json [171,459,222,518] ```;[171.0, 459.0, 222.0, 518.0];[157, 585, 190.57, 631.43];0.0
73;data/roboflow/saw_17_jpg.rf.5ce2bac53e73010826e4a9de3af91fc9.jpg;```json [76, 338, 145, 436] ```;[76.0, 338.0, 145.0, 436.0];[119, 166, 147.64, 184.64];0.0
74;data/roboflow/wacker_17_jpg.rf.59bbe305aa8c51bfde475e59faba15a3.jpg;```json [260,769,292,810] ```;[260.0, 769.0, 292.0, 810.0];[465, 1135, 493.75, 1212.5];0.0
75;data/roboflow/solder_19_jpg.rf.6ba82ef7654945a115827964553b9f86.jpg;```json [463,376,700,710] ```;[463.0, 376.0, 700.0, 710.0];[223, 288, 310.90999999999997, 398];0.0
76;data/roboflow/screwdriver_0_jpg.rf.47ddc4bdab6af5228c6456ea355534b8.jpg;```json [65,120,510,620] ```;[65.0, 120.0, 510.0, 620.0];[44, 47, 150.32999999999998, 132.34];0.004567788398491541
77;data/roboflow/saw_11_jpg.rf.ef778852807d9700d37342481a46b674.jpg;```json [488,570,541,629] ```;[488.0, 570.0, 541.0, 629.0];[357, 477, 372.5, 543];0.0
78;data/roboflow/wacker_1_jpg.rf.3aa1825fc5e85db70c628bbff2cef848.jpg;```json [478,469,523,519] ```;[478.0, 469.0, 523.0, 519.0];[334, 406, 356, 440.5];0.0
79;data/roboflow/wrench_3_jpg.rf.5688e17fbf1f3fa1e675f1780e9bcdee.jpg;```json [304, 501, 411, 686] ```;[304.0, 501.0, 411.0, 686.0];[331, 496, 974, 566];0.08724100327153762
80;data/roboflow/nail_18_jpg.rf.ca0aa65b5b35c49485de3519192627e9.jpg;```json [502,604,560,666] ```;[502.0, 604.0, 560.0, 666.0];[723, 1350, 848, 1400];0.0
81;data/roboflow/nail_4_jpg.rf.004c821c0b80d982e00465f2ec4ce69f.jpg;```json [385, 696, 436, 767] ```;[385.0, 696.0, 436.0, 767.0];[135, 117, 145.83, 124.71];0.0
82;data/roboflow/allen_16_jpg.rf.56825daea3cb1ce94eb216620f07142a.jpg;```json [126, 288, 203, 662] ```;[126.0, 288.0, 203.0, 662.0];[44, 118, 240.04, 141.96];0.0
83;data/roboflow/solder_15_jpg.rf.9fe111e492dc5f76a67f271c63763cfc.jpg;```json [469, 422, 629, 649] ```;[469.0, 422.0, 629.0, 649.0];[481, 263, 667.88, 347.37];0.0
84;data/roboflow/solder_6_jpg.rf.95a632bd111bc3f1f074edf23bbac04e.jpg;```json [683,426,781,608] ```;[683.0, 426.0, 781.0, 608.0];[111, 148, 135.38, 223.16];0.0
85;data/roboflow/saw_9_jpg.rf.4a74dcc308d112ff86028beeb86ebd1b.jpg;```json [233,768,281,839] ```;[233.0, 768.0, 281.0, 839.0];[253, 939, 305.85, 970.43];0.0
86;data/roboflow/hammer_13_jpg.rf.b9cecdc13f6529d4aa2a4aa8a5373dec.jpg;```json [385,173,642,981] ```;[385.0, 173.0, 642.0, 981.0];[208, 231, 340.49, 1251.63];0.0
87;data/roboflow/wacker_6_jpg.rf.b216f2fd6df84d287d59f61952666bab.jpg;```json [387, 480, 424, 524] ```;[387.0, 480.0, 424.0, 524.0];[169, 138, 176.78, 153.28];0.0
88;data/roboflow/saw_1_jpg.rf.dabeec130f46a0ed64b7181f627e80b4.jpg;```json [180,360,233,416] ```;[180.0, 360.0, 233.0, 416.0];[259, 403, 299, 475.14];0.0
89;data/roboflow/hammer_9_jpg.rf.ae9639e7c8ea7a8f852d0d0c52054069.jpg;```json [483,546,572,876] ```;[483.0, 546.0, 572.0, 876.0];[502, 567, 586.17, 948.6700000000001];0.5425789808429712
90;data/roboflow/wrench_7_jpg.rf.d641a5052e86bd3f20db3e0a60202807.jpg;```json [507, 46, 729, 236] ```;[507.0, 46.0, 729.0, 236.0];[80, 111, 168.5, 306.25];0.0
91;data/roboflow/wacker_9_jpg.rf.1ca5109d13dd10dc9dff8247d6651c6d.jpg;```json [446,660,479,706] ```;[446.0, 660.0, 479.0, 706.0];[696, 1194, 710, 1219];0.0
92;data/roboflow/wacker_7_jpg.rf.70fd0164c6c486da49500c41f7938930.jpg;```json [667, 93, 726, 163] ```;[667.0, 93.0, 726.0, 163.0];[236, 47, 246, 64.22];0.0
93;data/roboflow/wacker_12_jpg.rf.6e0fca0ef35537788d49e48c6aadcb74.jpg;```json [381,588,420,632] ```;[381.0, 588.0, 420.0, 632.0];[698, 985, 719.25, 1032.5];0.0
94;data/roboflow/glue_11_jpg.rf.70118f43562387f2c89ace63f2c4dd9e.jpg;```json [190,607,241,702] ```;[190.0, 607.0, 241.0, 702.0];[665, 608, 735, 721.75];0.0
95;data/roboflow/wacker_18_jpg.rf.8860d00066a92ef5c0ab20cd5f7352ba.jpg;```json [270,381,318,420] ```;[270.0, 381.0, 318.0, 420.0];[188, 739, 206.75, 757.75];0.0
96;data/roboflow/glue_12_jpg.rf.c0123478d172c7a1a85ab00b021bc6c1.jpg;```json [556,486,609,582] ```;[556.0, 486.0, 609.0, 582.0];[318, 194, 350.27, 232.19];0.0
97;data/roboflow/glue_1_jpg.rf.da77fbeb1a8f03ddfd89710b581a10aa.jpg;```json [547,410,702,526] ```;[547.0, 410.0, 702.0, 526.0];[326, 237, 416, 278.5];0.0
98;data/roboflow/wacker_8_jpg.rf.4681371591f966572891d1617b75503a.jpg;```json [402,348,443,385] ```;[402.0, 348.0, 443.0, 385.0];[267, 297, 285.64, 322];0.0
99;data/roboflow/drill_5_jpg.rf.ce91003ea2dbd3846b483be0452e5f5a.jpg;```json [601,238,660,311] ```;[601.0, 238.0, 660.0, 311.0];[138, 184, 153.52, 193.47];0.0
100;data/roboflow/solder_2_jpg.rf.33e64abc8c3f90f08df71b0827cdae07.jpg;```json [389, 301, 630, 718] ```;[389.0, 301.0, 630.0, 718.0];[161, 215, 203.32999999999998, 269.65999999999997];0.0
101;data/roboflow/wrench_5_jpg.rf.779c6debdb052cede0d2543998297605.jpg;```json [468,164,604,308] ```;[468.0, 164.0, 604.0, 308.0];[544, 245, 695, 909];0.03256711582865217
102;data/roboflow/drill_15_jpg.rf.cf5a361374a6941061ada1024ee8a0ef.jpg;```json [367,486,420,548] ```;[367.0, 486.0, 420.0, 548.0];[389, 534, 475.65999999999997, 583.17];0.06101442355667363
103;data/roboflow/allen_10_jpg.rf.f22ee109908456d2820f51f610f46529.jpg;```json [308, 78, 538, 939] ```;[308.0, 78.0, 538.0, 939.0];[303, 227, 410.5, 934.5];0.35977402110955387
104;data/roboflow/wrench_13_jpg.rf.4caf9cd8b49890ef93a1c00ce41e08ee.jpg;```json [505, 462, 806, 641] ```;[505.0, 462.0, 806.0, 641.0];[76, 108, 137.48, 138];0.0
105;data/roboflow/nail_13_jpg.rf.1f0041024e3f62229e34450ab961ebf1.jpg;```json [296,449,353,500] ```;[296.0, 449.0, 353.0, 500.0];[219, 258, 237, 268];0.0
106;data/roboflow/solder_9_jpg.rf.5cee98ab2544208a4c02239bf354b2a5.jpg;```json [224,310,680,910] ```;[224.0, 310.0, 680.0, 910.0];[157, 218, 284.08, 403.84000000000003];0.019335803198752832
107;data/roboflow/nail_11_jpg.rf.c6410dd7af2bad845d6cabc69b20f5b6.jpg;```json [426,630,477,706] ```;[426.0, 630.0, 477.0, 706.0];[348, 690, 384.87, 718.12];0.0
108;data/roboflow/glue_5_jpg.rf.74127088b07faf53064c99c5a1c9729f.jpg;```json [190,481,276,582] ```;[190.0, 481.0, 276.0, 582.0];[614, 1002, 791, 1071];0.0
109;data/roboflow/allen_17_jpg.rf.4abd1e9438888b7b74a5d25c9c14f57f.jpg;```json [343, 430, 578, 791] ```;[343.0, 430.0, 578.0, 791.0];[239, 299, 337.5, 438.5];0.0
110;data/roboflow/saw_3_jpg.rf.00ac9c7738eca4db89990d955e913c97.jpg;```json [131,366,180,438] ```;[131.0, 366.0, 180.0, 438.0];[178, 362, 223, 396.17];0.01205519738038204
111;data/roboflow/saw_15_jpg.rf.d95aa641412a788141d574db07c90dc0.jpg;```json [102,330,183,440] ```;[102.0, 330.0, 183.0, 440.0];[165, 415, 225.5, 446.5];0.04341219882787063
112;data/roboflow/allen_12_jpg.rf.d2442148d7fb66f0c553106bd546fde5.jpg;```json [302, 476, 876, 818] ```;[302.0, 476.0, 876.0, 818.0];[61, 128, 125.31, 168.55];0.0
113;data/roboflow/drill_10_jpg.rf.617b871bde9bf6d7f74ce46376ba9677.jpg;```json [400,469,452,522] ```;[400.0, 469.0, 452.0, 522.0];[188, 287, 217.23, 300.84];0.0
114;data/roboflow/screwdriver_17_jpg.rf.6f3ba1391076f55e6d1477d0a2a04490.jpg;```json [404, 432, 560, 610] ```;[404.0, 432.0, 560.0, 610.0];[222, 132, 361.33000000000004, 186.66];0.0
115;data/roboflow/nail_10_jpg.rf.e8c10c27adad7180f857ed963ee8ea4d.jpg;```json [209,378,286,486] ```;[209.0, 378.0, 286.0, 486.0];[124, 135, 134.83, 146.04];0.0
116;data/roboflow/wrench_14_jpg.rf.311eeee1f50a33d7ba19b31e3cff11b1.jpg;```json [384, 497, 459, 926] ```;[384.0, 497.0, 459.0, 926.0];[790, 1160, 946.67, 1865];0.0
117;data/roboflow/wacker_4_jpg.rf.8b58c303a0be79b0bf5eb1787863c3ab.jpg;```json [528,470,554,509] ```;[528.0, 470.0, 554.0, 509.0];[646, 436, 695, 454];0.0
118;data/roboflow/wrench_15_jpg.rf.42f8c7c01944ef48270def696cf1043d.jpg;```json [103, 104, 404, 189] ```;[103.0, 104.0, 404.0, 189.0];[76, 141, 590, 565];0.06307159726375434
119;data/roboflow/hammer_1_jpg.rf.55e5712fb05f7db21a76e912587ec234.jpg;```json [466,429,947,523] ```;[466.0, 429.0, 947.0, 523.0];[120, 82, 244.38, 110.13];0.0
120;data/roboflow/screwdriver_1_jpg.rf.f272de78412ad2c531057645ec07c61e.jpg;```json [155,470,494,675] ```;[155.0, 470.0, 494.0, 675.0];[66, 262, 157.56, 321.06];0.0
121;data/roboflow/allen_19_jpg.rf.00ae41782552de95b6dbe42a2033dd17.jpg;```json [345,278,630,788] ```;[345.0, 278.0, 630.0, 788.0];[134, 145, 225.17000000000002, 303.83000000000004];0.0
122;data/roboflow/drill_13_jpg.rf.52f030bf69a62861b2393732da0e9827.jpg;```json [218,238,286,316] ```;[218.0, 238.0, 286.0, 316.0];[307, 312, 393, 430];0.0
123;data/roboflow/hammer_17_jpg.rf.d4b91f72a62fc90a8873256c5bf4bc3c.jpg;```json [453,502,608,892] ```;[453.0, 502.0, 608.0, 892.0];[337, 828, 468.66999999999996, 1453.83];0.007069995744615171
124;data/roboflow/drill_4_jpg.rf.4248ac48968ef128b497e218c7a23095.jpg;```json [199, 656, 253, 768] ```;[199.0, 656.0, 253.0, 768.0];[222, 180, 234.5, 201];0.0
125;data/roboflow/drill_19_jpg.rf.75f6f2ec74b675459c112a2a9161f551.jpg;```json [488,539,553,626] ```;[488.0, 539.0, 553.0, 626.0];[240, 274, 259.16, 309.42];0.0
126;data/roboflow/saw_8_jpg.rf.be9b0007f6a223a997ebd5619bfe44dc.jpg;```json [185,386,258,465] ```;[185.0, 386.0, 258.0, 465.0];[109, 212, 138.59, 230.75];0.0
127;data/roboflow/glue_0_jpg.rf.5cb7eab2a906d41299bc60c6d9b206be.jpg;```json [385,576,479,628] ```;[385.0, 576.0, 479.0, 628.0];[715, 1243, 1100, 1324.67];0.0
128;data/roboflow/saw_7_jpg.rf.109812051e475e298545865a31ed87f6.jpg;```json [225,616,272,700] ```;[225.0, 616.0, 272.0, 700.0];[354, 626, 385.67, 660.16];0.0
129;data/roboflow/nail_0_jpg.rf.cf3d235e94862258918057e38236c8dd.jpg;```json [364,192,404,260] ```;[364.0, 192.0, 404.0, 260.0];[554, 394, 578, 459];0.0
130;data/roboflow/glue_19_jpg.rf.d413783fc14438fec0222b1250d37c98.jpg;```json [379,399,450,480] ```;[379.0, 399.0, 450.0, 480.0];[98, 104, 123.31, 128.22];0.0
131;data/roboflow/screwdriver_3_jpg.rf.3a333c42804a68966bea544528966317.jpg;```json [200, 438, 362, 543] ```;[200.0, 438.0, 362.0, 543.0];[116, 274, 321, 334.5];0.0
132;data/roboflow/drill_2_jpg.rf.1a5212189e5706880c9479850bc0fc97.jpg;```json [395,460,456,523] ```;[395.0, 460.0, 456.0, 523.0];[673, 541, 783, 618.5];0.0
133;data/roboflow/wrench_0_jpg.rf.968d82377e09dd33302425888696c200.jpg;```json [86,651,433,969] ```;[86.0, 651.0, 433.0, 969.0];[227, 2092, 817, 2792];0.0
