img_id;img_path;text_output;pred_bbox;target_bbox;iou
38;data/roboflow/allen_2_jpg.rf.7a42d727fb9820c4dd80dde675364208.jpg;```json [ 19, 223, 143, 331 ] ```;[19, 223, 143, 331];[217, 14, 581.1700000000001, 105.66];0.0
39;data/roboflow/nail_16_jpg.rf.643dc073f89e2c1d30be10cd1f3078c3.jpg;```json [ 271, 392, 321, 425 ] ```;[271, 392, 321, 425];[276, 141, 313.33, 162];0.0
40;data/roboflow/saw_14_jpg.rf.bf77b5a93a3a0d5749379e266d44cb5e.jpg;```json [ 335, 424, 387, 444 ] ```;[335, 424, 387, 444];[407, 116, 423.67, 177.66];0.0
41;data/roboflow/glue_3_jpg.rf.1357ae167c4ec9c85e80bd5e17b03c64.jpg;```json [ 511, 385, 555, 405 ] ```;[511, 385, 555, 405];[290, 487, 424.15999999999997, 537];0.0
42;data/roboflow/solder_5_jpg.rf.8386acfec94c47292d320319ceffefe5.jpg;```json [ 623, 523, 722, 688 ] ```;[623, 523, 722, 688];[341, 379, 381.63, 592.13];0.0
43;data/roboflow/hammer_5_jpg.rf.111cf96c55a3c37f56afe7dc3f6224ee.jpg;```json [ 539, 379, 809, 437 ] ```;[539, 379, 809, 437];[308, 686, 411, 1165];0.0
44;data/roboflow/saw_16_jpg.rf.08cb5bb3f895e6ddf476231d93cc87fc.jpg;```json [ 493, 633, 528, 653 ] ```;[493, 633, 528, 653];[430, 230, 483, 298];0.0
45;data/roboflow/hammer_3_jpg.rf.d5d45780df9c29adadeb71cb01ef8fff.jpg;```json [ 518, 418, 652, 549 ] ```;[518, 418, 652, 549];[432, 500, 518, 967];0.0
46;data/roboflow/allen_15_jpg.rf.84eacc06d0a77038d94e690f48ed9b39.jpg;```json [ 455, 51, 511, 330 ] ```;[455, 51, 511, 330];[143, 550, 855.5, 619.17];0.0
47;data/roboflow/drill_11_jpg.rf.2af05b31d23bbe92e005ce105e1800f0.jpg;```json [ 439, 237, 506, 268 ] ```;[439, 237, 506, 268];[679, 429, 708.28, 506.86];0.0
48;data/roboflow/allen_13_jpg.rf.a0f01b6dde96397f10899cc21473aa0e.jpg;```json [ 72, 133, 123, 205 ] ```;[72, 133, 123, 205];[33, 32, 119.25, 113.75];0.0
49;data/roboflow/glue_2_jpg.rf.8a15037652e0c691b02a6e546d5a1bbf.jpg;```json [ [ 585, 592, 610, 609 ] ] ```;[585, 592, 610, 609];[138, 233, 180.5, 382.16999999999996];0.0
50;data/roboflow/wrench_11_jpg.rf.89e651e4fa1e825d7ca9187a175200b6.jpg;```json [ 31, 28, 148, 112 ] ```;[31, 28, 148, 112];[50, 55, 117.96, 94.07];0.27016658526658516
51;data/roboflow/wacker_16_jpg.rf.2147f7f6bf8bb1e498199e5d7b08b40a.jpg;Here's the JSON bounding box for the best placement of the index finger pad: ```json [ 519, 614, 548, 640 ] ```;[519, 614, 548, 640];[935, 765, 986.25, 811.25];0.0
52;data/roboflow/wacker_15_jpg.rf.749dc2f49bd5654fdbe3747de8cf48bb.jpg;```json [ 470, 820, 544, 848 ] ```;[470, 820, 544, 848];[357, 221, 377.71, 232.43];0.0
53;data/roboflow/glue_6_jpg.rf.619ad5b67a361a53be56c8fbfdfc7b12.jpg;```json [ 365, 251, 419, 277 ] ```;[365, 251, 419, 277];[104, 66, 116.96000000000001, 85.26];0.0
54;data/roboflow/saw_19_jpg.rf.8f47d8dbf342a941d9de7a54cd7d4ef8.jpg;```json [ 340, 185, 404, 223 ] ```;[340, 185, 404, 223];[244, 42, 267.12, 47.31];0.0
55;data/roboflow/drill_6_jpg.rf.3f895b36079933bf8e2e59fbbb0bcc0a.jpg;```json [ 535, 397, 615, 450 ] ```;[535, 397, 615, 450];[646, 437, 661, 509.15];0.0
56;data/roboflow/hammer_4_jpg.rf.be49520bcdc487c23b0f5cdfc8555d03.jpg;```json [ 497, 308, 582, 727 ] ```;[497, 308, 582, 727];[112, 107, 218.48000000000002, 129.03];0.0
57;data/roboflow/allen_6_jpg.rf.e32dab49b55efbfb4ef83c50b633003f.jpg;```json [ 146, 286, 173, 490 ] ```;[146, 286, 173, 490];[102, 68, 284.31, 143.76999999999998];0.0
58;data/roboflow/nail_1_jpg.rf.ca3b1c00b4cee0fd6983ddacc4edd612.jpg;```json [ 514, 561, 579, 595 ] ```;[514, 561, 579, 595];[335, 351, 364.5, 384];0.0
59;data/roboflow/screwdriver_6_jpg.rf.e8fbf1ef6ec0bca566d011cc989bcbc9.jpg;```json [ 369, 496, 547, 621 ] ```;[369, 496, 547, 621];[545, 478, 898.5699999999999, 778];0.0019520422265774456
60;data/roboflow/saw_10_jpg.rf.369ecf7a1cbcd7bee2dd4631e4e7cd77.jpg;```json [ 425, 766, 465, 782 ] ```;[425, 766, 465, 782];[784, 209, 804.62, 249];0.0
61;data/roboflow/solder_18_jpg.rf.f3ae27d2c6d71f6cdae4c97a5da3103e.jpg;```json [ 296, 262, 351, 353 ] ```;[296, 262, 351, 353];[44, 73, 115.48, 128.56];0.0
62;data/roboflow/wrench_4_jpg.rf.1bc53859ca2ff1f67ea1c393537bae51.jpg;```json [ 650, 616, 788, 695 ] ```;[650, 616, 788, 695];[597, 403, 914.86, 761.5699999999999];0.09565250486263838
63;data/roboflow/wacker_3_jpg.rf.43e9ae0cfc9d836d36e66e0220e97f1f.jpg;```json [ 472, 322, 512, 342 ] ```;[472, 322, 512, 342];[217, 522, 252.82999999999998, 535.33];0.0
64;data/roboflow/allen_3_jpg.rf.f452a3b83561eb67c6141ea368168648.jpg;```json [ 317, 129, 425, 664 ] ```;[317, 129, 425, 664];[142, 170, 555.5, 423.5];0.20246368532271394
65;data/roboflow/wacker_5_jpg.rf.534ac3f6e093b02ebc610cf9b31141c3.jpg;```json [ 568, 683, 599, 725 ] ```;[568, 683, 599, 725];[898, 582, 937, 597];0.0
66;data/roboflow/screwdriver_7_jpg.rf.fef662b242509997a0395209c9f8f941.jpg;```json [ 70, 400, 110, 450 ] ```;[70, 400, 110, 450];[173, 17, 204.34, 68.33];0.0
67;data/roboflow/hammer_10_jpg.rf.295b81df7c4e3044a1fa86ecb6959009.jpg;```json [ 478, 646, 581, 866 ] ```;[478, 646, 581, 866];[523, 512, 976.3399999999999, 595.33];0.0
68;data/roboflow/wrench_10_jpg.rf.dc0edb1bb8d02dc9c1059b588df7d8f0.jpg;```json [ 488, 328, 588, 515 ] ```;[488, 328, 588, 515];[913, 300, 1244, 540];0.0
69;data/roboflow/hammer_18_jpg.rf.dfe188c41f795463dbcc7babd994c330.jpg;```json [ 490, 453, 772, 553 ] ```;[490, 453, 772, 553];[127, 195, 168.32999999999998, 383.66999999999996];0.0
70;data/roboflow/screwdriver_5_jpg.rf.575f3ba9ba3035af307fe1c80d0066f1.jpg;```json [ 619, 639, 718, 746 ] ```;[619, 639, 718, 746];[1590, 775, 2378.75, 1097.5];0.0
71;data/roboflow/screwdriver_10_jpg.rf.e90b90d3657072e118d91fa1188f2e8e.jpg;```json [ 237, 357, 386, 437 ] ```;[237, 357, 386, 437];[101, 9, 166.70999999999998, 177.21];0.0
72;data/roboflow/saw_5_jpg.rf.251577bb54d32d45d70b87498870b6c5.jpg;Here's the bounding box of the best placement of the index finger's pad for grasping the circular saw: ```json [ 336, 307, 399, 324 ] ```;[336, 307, 399, 324];[585, 157, 631.43, 190.57];0.0
73;data/roboflow/saw_17_jpg.rf.5ce2bac53e73010826e4a9de3af91fc9.jpg;```json [ 59, 296, 111, 357 ] ```;[59, 296, 111, 357];[166, 119, 184.64, 147.64];0.0
74;data/roboflow/wacker_17_jpg.rf.59bbe305aa8c51bfde475e59faba15a3.jpg;```json [ 389, 663, 423, 700 ] ```;[389, 663, 423, 700];[1135, 465, 1212.5, 493.75];0.0
75;data/roboflow/solder_19_jpg.rf.6ba82ef7654945a115827964553b9f86.jpg;```json [ 450, 220, 540, 310 ] ```;[450, 220, 540, 310];[288, 223, 398, 310.90999999999997];0.0
76;data/roboflow/screwdriver_0_jpg.rf.47ddc4bdab6af5228c6456ea355534b8.jpg;```json [ 57, 184, 382, 454 ] ```;[57, 184, 382, 454];[47, 44, 132.34, 150.32999999999998];0.0
77;data/roboflow/saw_11_jpg.rf.ef778852807d9700d37342481a46b674.jpg;```json [ 259, 425, 289, 447 ] ```;[259, 425, 289, 447];[477, 357, 543, 372.5];0.0
78;data/roboflow/wacker_1_jpg.rf.3aa1825fc5e85db70c628bbff2cef848.jpg;```json [ [ 508, 114, 547, 130 ] ] ```;[508, 114, 547, 130];[406, 334, 440.5, 356];0.0
79;data/roboflow/wrench_3_jpg.rf.5688e17fbf1f3fa1e675f1780e9bcdee.jpg;```json [ 369, 274, 697, 358 ] ```;[369, 274, 697, 358];[496, 331, 566, 974];0.026743264659270998
80;data/roboflow/nail_18_jpg.rf.ca0aa65b5b35c49485de3519192627e9.jpg;```json [ 620, 449, 665, 470 ] ```;[620, 449, 665, 470];[1350, 723, 1400, 848];0.0
81;data/roboflow/nail_4_jpg.rf.004c821c0b80d982e00465f2ec4ce69f.jpg;```json [ 491, 551, 553, 613 ] ```;[491, 551, 553, 613];[117, 135, 124.71, 145.83];0.0
82;data/roboflow/allen_16_jpg.rf.56825daea3cb1ce94eb216620f07142a.jpg;```json [ 21, 74, 168, 87 ] ```;[21, 74, 168, 87];[118, 44, 141.96, 240.04];0.049467665159238
83;data/roboflow/solder_15_jpg.rf.9fe111e492dc5f76a67f271c63763cfc.jpg;```json [ 657, 238, 787, 540 ] ```;[657, 238, 787, 540];[263, 481, 347.37, 667.88];0.0
84;data/roboflow/solder_6_jpg.rf.95a632bd111bc3f1f074edf23bbac04e.jpg;```json [ 389, 569, 470, 646 ] ```;[389, 569, 470, 646];[148, 111, 223.16, 135.38];0.0
85;data/roboflow/saw_9_jpg.rf.4a74dcc308d112ff86028beeb86ebd1b.jpg;```json [ 713, 793, 759, 819 ] ```;[713, 793, 759, 819];[939, 253, 970.43, 305.85];0.0
86;data/roboflow/hammer_13_jpg.rf.b9cecdc13f6529d4aa2a4aa8a5373dec.jpg;```json [ 508, 433, 702, 761 ] ```;[508, 433, 702, 761];[231, 208, 1251.63, 340.49];0.0
87;data/roboflow/wacker_6_jpg.rf.b216f2fd6df84d287d59f61952666bab.jpg;```json [ 294, 564, 327, 587 ] ```;[294, 564, 327, 587];[138, 169, 153.28, 176.78];0.0
88;data/roboflow/saw_1_jpg.rf.dabeec130f46a0ed64b7181f627e80b4.jpg;```json [ 61, 134, 128, 184 ] ```;[61, 134, 128, 184];[403, 259, 475.14, 299];0.0
89;data/roboflow/hammer_9_jpg.rf.ae9639e7c8ea7a8f852d0d0c52054069.jpg;```json [ 692, 559, 779, 725 ] ```;[692, 559, 779, 725];[567, 502, 948.6700000000001, 586.17];0.05347532985485518
90;data/roboflow/wrench_7_jpg.rf.d641a5052e86bd3f20db3e0a60202807.jpg;```json [ 272, 204, 516, 669 ] ```;[272, 204, 516, 669];[111, 80, 306.25, 168.5];0.0
91;data/roboflow/wacker_9_jpg.rf.1ca5109d13dd10dc9dff8247d6651c6d.jpg;```json [ 473, 627, 519, 647 ] ```;[473, 627, 519, 647];[1194, 696, 1219, 710];0.0
92;data/roboflow/wacker_7_jpg.rf.70fd0164c6c486da49500c41f7938930.jpg;```json [ 723, 5, 828, 55 ] ```;[723, 5, 828, 55];[47, 236, 64.22, 246];0.0
93;data/roboflow/wacker_12_jpg.rf.6e0fca0ef35537788d49e48c6aadcb74.jpg;Here's my JSON prediction: ```json [ 334, 741, 365, 759 ] ```;[334, 741, 365, 759];[985, 698, 1032.5, 719.25];0.0
94;data/roboflow/glue_11_jpg.rf.70118f43562387f2c89ace63f2c4dd9e.jpg;```json [ 641, 682, 705, 708 ] ```;[641, 682, 705, 708];[608, 665, 721.75, 735];0.2089795918367347
95;data/roboflow/wacker_18_jpg.rf.8860d00066a92ef5c0ab20cd5f7352ba.jpg;```json [ 65, 231, 146, 252 ] ```;[65, 231, 146, 252];[739, 188, 757.75, 206.75];0.0
96;data/roboflow/glue_12_jpg.rf.c0123478d172c7a1a85ab00b021bc6c1.jpg;```json [ 418, 460, 472, 500 ] ```;[418, 460, 472, 500];[194, 318, 232.19, 350.27];0.0
97;data/roboflow/glue_1_jpg.rf.da77fbeb1a8f03ddfd89710b581a10aa.jpg;```json [ 399, 504, 431, 528 ] ```;[399, 504, 431, 528];[237, 326, 278.5, 416];0.0
98;data/roboflow/wacker_8_jpg.rf.4681371591f966572891d1617b75503a.jpg;```json [ 401, 840, 447, 861 ] ```;[401, 840, 447, 861];[297, 267, 322, 285.64];0.0
99;data/roboflow/drill_5_jpg.rf.ce91003ea2dbd3846b483be0452e5f5a.jpg;```json [ 619, 358, 673, 379 ] ```;[619, 358, 673, 379];[184, 138, 193.47, 153.52];0.0
100;data/roboflow/solder_2_jpg.rf.33e64abc8c3f90f08df71b0827cdae07.jpg;```json [ 398, 474, 477, 531 ] ```;[398, 474, 477, 531];[215, 161, 269.65999999999997, 203.32999999999998];0.0
101;data/roboflow/wrench_5_jpg.rf.779c6debdb052cede0d2543998297605.jpg;```json [ 466, 372, 566, 604 ] ```;[466, 372, 566, 604];[245, 544, 909, 695];0.05107947967036709
102;data/roboflow/drill_15_jpg.rf.cf5a361374a6941061ada1024ee8a0ef.jpg;```json [ 491, 442, 527, 470 ] ```;[491, 442, 527, 470];[534, 389, 583.17, 475.65999999999997];0.0
103;data/roboflow/allen_10_jpg.rf.f22ee109908456d2820f51f610f46529.jpg;```json [ 37, 57, 123, 88 ] ```;[37, 57, 123, 88];[227, 303, 934.5, 410.5];0.0
104;data/roboflow/wrench_13_jpg.rf.4caf9cd8b49890ef93a1c00ce41e08ee.jpg;```json [ 27, 15, 144, 52 ] ```;[27, 15, 144, 52];[108, 76, 138, 137.48];0.0
105;data/roboflow/nail_13_jpg.rf.1f0041024e3f62229e34450ab961ebf1.jpg;```json [ 346, 252, 408, 269 ] ```;[346, 252, 408, 269];[258, 219, 268, 237];0.0
106;data/roboflow/solder_9_jpg.rf.5cee98ab2544208a4c02239bf354b2a5.jpg;```json [ 276, 226, 417, 467 ] ```;[276, 226, 417, 467];[218, 157, 403.84000000000003, 284.08];0.1479880891163703
107;data/roboflow/nail_11_jpg.rf.c6410dd7af2bad845d6cabc69b20f5b6.jpg;```json [ 697, 647, 752, 671 ] ```;[697, 647, 752, 671];[690, 348, 718.12, 384.87];0.0
108;data/roboflow/glue_5_jpg.rf.74127088b07faf53064c99c5a1c9729f.jpg;```json [ 647, 475, 677, 493 ] ```;[647, 475, 677, 493];[1002, 614, 1071, 791];0.0
109;data/roboflow/allen_17_jpg.rf.4abd1e9438888b7b74a5d25c9c14f57f.jpg;```json [ [ 393, 386, 441, 650 ] ] ```;[393, 386, 441, 650];[299, 239, 438.5, 337.5];0.0
110;data/roboflow/saw_3_jpg.rf.00ac9c7738eca4db89990d955e913c97.jpg;```json [ 662, 459, 697, 489 ] ```;[662, 459, 697, 489];[362, 178, 396.17, 223];0.0
111;data/roboflow/saw_15_jpg.rf.d95aa641412a788141d574db07c90dc0.jpg;```json [ 280, 615, 340, 645 ] ```;[280, 615, 340, 645];[415, 165, 446.5, 225.5];0.0
112;data/roboflow/allen_12_jpg.rf.d2442148d7fb66f0c553106bd546fde5.jpg;```json [ 338, 643, 429, 813 ] ```;[338, 643, 429, 813];[128, 61, 168.55, 125.31];0.0
113;data/roboflow/drill_10_jpg.rf.617b871bde9bf6d7f74ce46376ba9677.jpg;```json [ [ 486, 550, 538, 593 ] ] ```;[486, 550, 538, 593];[287, 188, 300.84, 217.23];0.0
114;data/roboflow/screwdriver_17_jpg.rf.6f3ba1391076f55e6d1477d0a2a04490.jpg;```json [ 293, 426, 753, 569 ] ```;[293, 426, 753, 569];[132, 222, 186.66, 361.33000000000004];0.0
115;data/roboflow/nail_10_jpg.rf.e8c10c27adad7180f857ed963ee8ea4d.jpg;```json [ 264, 545, 325, 606 ] ```;[264, 545, 325, 606];[135, 124, 146.04, 134.83];0.0
116;data/roboflow/wrench_14_jpg.rf.311eeee1f50a33d7ba19b31e3cff11b1.jpg;```json [ 242, 57, 466, 158 ] ```;[242, 57, 466, 158];[1160, 790, 1865, 946.67];0.0
117;data/roboflow/wacker_4_jpg.rf.8b58c303a0be79b0bf5eb1787863c3ab.jpg;```json [ 427, 493, 480, 516 ] ```;[427, 493, 480, 516];[436, 646, 454, 695];0.0
118;data/roboflow/wrench_15_jpg.rf.42f8c7c01944ef48270def696cf1043d.jpg;```json [ 254, 301, 391, 453 ] ```;[254, 301, 391, 453];[141, 76, 565, 590];0.09555098744585566
119;data/roboflow/hammer_1_jpg.rf.55e5712fb05f7db21a76e912587ec234.jpg;```json [ 568, 337, 641, 415 ] ```;[568, 337, 641, 415];[82, 120, 110.13, 244.38];0.0
120;data/roboflow/screwdriver_1_jpg.rf.f272de78412ad2c531057645ec07c61e.jpg;```json [ 213, 449, 344, 584 ] ```;[213, 449, 344, 584];[262, 66, 321.06, 157.56];0.0
121;data/roboflow/allen_19_jpg.rf.00ae41782552de95b6dbe42a2033dd17.jpg;```json [ 32, 221, 78, 392 ] ```;[32, 221, 78, 392];[145, 134, 303.83000000000004, 225.17000000000002];0.0
122;data/roboflow/drill_13_jpg.rf.52f030bf69a62861b2393732da0e9827.jpg;```json [ 348, 617, 420, 649 ] ```;[348, 617, 420, 649];[312, 307, 430, 393];0.0
123;data/roboflow/hammer_17_jpg.rf.d4b91f72a62fc90a8873256c5bf4bc3c.jpg;```json [ 717, 505, 899, 738 ] ```;[717, 505, 899, 738];[828, 337, 1453.83, 468.66999999999996];0.0
124;data/roboflow/drill_4_jpg.rf.4248ac48968ef128b497e218c7a23095.jpg;```json [ 590, 398, 689, 450 ] ```;[590, 398, 689, 450];[180, 222, 201, 234.5];0.0
125;data/roboflow/drill_19_jpg.rf.75f6f2ec74b675459c112a2a9161f551.jpg;```json [ 494, 589, 565, 632 ] ```;[494, 589, 565, 632];[274, 240, 309.42, 259.16];0.0
126;data/roboflow/saw_8_jpg.rf.be9b0007f6a223a997ebd5619bfe44dc.jpg;```json [ 376, 123, 434, 148 ] ```;[376, 123, 434, 148];[212, 109, 230.75, 138.59];0.0
127;data/roboflow/glue_0_jpg.rf.5cb7eab2a906d41299bc60c6d9b206be.jpg;```json [ 544, 458, 607, 511 ] ```;[544, 458, 607, 511];[1243, 715, 1324.67, 1100];0.0
128;data/roboflow/saw_7_jpg.rf.109812051e475e298545865a31ed87f6.jpg;Here's the bounding box for the ideal index finger placement on the circular saw's grip, based on the image you provided: ```json [ 432, 664, 472, 695 ] ```;[432, 664, 472, 695];[626, 354, 660.16, 385.67];0.0
129;data/roboflow/nail_0_jpg.rf.cf3d235e94862258918057e38236c8dd.jpg;Here's the JSON bounding box for the best placement of the index finger pad for grasping the nail gun: ```json [ 500, 430, 550, 460 ] ```;[500, 430, 550, 460];[394, 554, 459, 578];0.0
130;data/roboflow/glue_19_jpg.rf.d413783fc14438fec0222b1250d37c98.jpg;```json [ 370, 257, 418, 300 ] ```;[370, 257, 418, 300];[104, 98, 128.22, 123.31];0.0
131;data/roboflow/screwdriver_3_jpg.rf.3a333c42804a68966bea544528966317.jpg;```json [ 391, 461, 522, 543 ] ```;[391, 461, 522, 543];[274, 116, 334.5, 321];0.0
132;data/roboflow/drill_2_jpg.rf.1a5212189e5706880c9479850bc0fc97.jpg;```json [ 343, 479, 387, 494 ] ```;[343, 479, 387, 494];[541, 673, 618.5, 783];0.0
133;data/roboflow/wrench_0_jpg.rf.968d82377e09dd33302425888696c200.jpg;```json [ 185, 450, 425, 572 ] ```;[185, 450, 425, 572];[2092, 227, 2792, 817];0.0
134;data/roboflow/glue_14_jpg.rf.ef00da097967ccc7af96873d9d3dc333.jpg;Here's the JSON bounding box for the index finger pad placement: ```json [ 335, 313, 395, 350 ] ```;[335, 313, 395, 350];[75, 77, 79.04, 100.23];0.0
