img_id;img_path;text_output;pred_bbox;target_bbox;iou
22;data/roboflow/wrench_1_jpg.rf.1dca8e4e8d41fe556db62ebb6fce40d9.jpg;```json [[260, 220], [460, 300]] ```;;[176, 162, 360.7, 256.40999999999997];No predicted bbox found.
23;data/roboflow/screwdriver_4_jpg.rf.3e9089aafa51caaccba91397ff711ccc.jpg;```json [[200, 250], [400, 400]] ```;;[181, 205, 309.34000000000003, 332];No predicted bbox found.
24;data/roboflow/wrench_8_jpg.rf.84a4a4861e86f1c1176767964d453fcf.jpg;```json [[230, 120], [470, 190]] ```;;[118, 115, 313.33000000000004, 281];No predicted bbox found.
25;data/roboflow/hammer_14_jpg.rf.9f9e774553b5d79ab6a80096d9e248e7.jpg;```json [[372, 211], [504, 324]] ```;;[437, 289, 626, 491];No predicted bbox found.
26;data/roboflow/screwdriver_16_jpg.rf.7ecda12851ea53649db62e4c1ec00d34.jpg;```json [[103, 257], [245, 339], [245, 257], [103, 339]] ```;;[169, 469, 559, 739.8399999999999];No predicted bbox found.
27;data/roboflow/allen_1_jpg.rf.5b9dbe6b90dbb311d50ce0bf7cdd94af.jpg;```json [[10, 240, 480, 300]] ```;[10, 240, 480, 300];[184, 631, 1170, 722];0.0
28;data/roboflow/screwdriver_12_jpg.rf.fb58d324f595dce4a1561b146bf1e823.jpg;```json [[459, 155], [553, 269]] ```;;[500, 62, 588.89, 299.78];No predicted bbox found.
29;data/roboflow/screwdriver_11_jpg.rf.86ab0bb274d61307b1c8c456a1da45eb.jpg;```json [[130, 60], [230, 160]] ```;;[93, 33, 125.82, 68.16];No predicted bbox found.
30;data/roboflow/wrench_16_jpg.rf.703192c2275ab50e76511cd07c5f0fa9.jpg;```json [[250, 240], [510, 310]] ```;;[306, 403, 691, 700];No predicted bbox found.
31;data/roboflow/saw_0_jpg.rf.e6961a1c0a9f05470005a80d79862f58.jpg;```json [345, 225, 385, 265] ```;[345, 225, 385, 265];[678, 620, 742, 646];0.0
32;data/roboflow/hammer_8_jpg.rf.53462f20f1fa485c80c9518436da3e42.jpg;```json [[233, 105, 333, 400]] ```;[233, 105, 333, 400];[129, 54, 195, 368];0.0
33;data/roboflow/allen_11_jpg.rf.a6c767081f97c455a64eb5ba085342fa.jpg;```json [[350, 50], [500, 150]] ```;;[805, 195, 1862.5, 567.5];No predicted bbox found.
34;data/roboflow/glue_10_jpg.rf.ae54febb95813097775309389f29c77e.jpg;```json [[335, 180], [385, 230]] ```;;[110, 97, 137.34, 123.1];No predicted bbox found.
35;data/roboflow/solder_7_jpg.rf.3fa9b0142c7c519b08f9b792668d0360.jpg;```json { x_min: 100, y_min: 150, x_max: 200, y_max: 300 } ```;;[140, 282, 222, 579];No predicted bbox found.
36;data/roboflow/solder_12_jpg.rf.141cf71e923c9580c70f71e929b811fa.jpg;```json [[298, 168], [364, 246]] ```;;[664, 104, 750.87, 354];No predicted bbox found.
37;data/roboflow/solder_0_jpg.rf.d748f8da95299784b7e2496fd1026295.jpg;```json [[461, 165], [616, 216]] ```;;[1388, 1045, 2438, 1485];No predicted bbox found.
38;data/roboflow/allen_2_jpg.rf.7a42d727fb9820c4dd80dde675364208.jpg;```json [[149, 12], [298, 53]] ```;;[217, 14, 581.1700000000001, 105.66];No predicted bbox found.
39;data/roboflow/nail_16_jpg.rf.643dc073f89e2c1d30be10cd1f3078c3.jpg;```json [290, 160, 340, 210] ```;[290, 160, 340, 210];[276, 141, 313.33, 162];0.014413379174427829
40;data/roboflow/saw_14_jpg.rf.bf77b5a93a3a0d5749379e266d44cb5e.jpg;```json [250, 200, 300, 250] ```;[250, 200, 300, 250];[407, 116, 423.67, 177.66];0.0
41;data/roboflow/glue_3_jpg.rf.1357ae167c4ec9c85e80bd5e17b03c64.jpg;```json [310, 230, 350, 270] ```;[310, 230, 350, 270];[290, 487, 424.15999999999997, 537];0.0
42;data/roboflow/solder_5_jpg.rf.8386acfec94c47292d320319ceffefe5.jpg;```json [[275, 225], [370, 340]] ```;;[341, 379, 381.63, 592.13];No predicted bbox found.
43;data/roboflow/hammer_5_jpg.rf.111cf96c55a3c37f56afe7dc3f6224ee.jpg;```json [[315, 615], [387, 872]] ```;;[308, 686, 411, 1165];No predicted bbox found.
44;data/roboflow/saw_16_jpg.rf.08cb5bb3f895e6ddf476231d93cc87fc.jpg;```json [[244.7, 167.0], [294.8, 167.3], [294.8, 205.4], [244.7, 205.4]] ```;;[430, 230, 483, 298];No predicted bbox found.
45;data/roboflow/hammer_3_jpg.rf.d5d45780df9c29adadeb71cb01ef8fff.jpg;```json [[236, 260], [321, 387]] ```;;[432, 500, 518, 967];No predicted bbox found.
46;data/roboflow/allen_15_jpg.rf.84eacc06d0a77038d94e690f48ed9b39.jpg;```json [100, 270, 500, 330] ```;[100, 270, 500, 330];[143, 550, 855.5, 619.17];0.0
47;data/roboflow/drill_11_jpg.rf.2af05b31d23bbe92e005ce105e1800f0.jpg;```json [[424, 293], [464, 333]] ```;;[679, 429, 708.28, 506.86];No predicted bbox found.
48;data/roboflow/allen_13_jpg.rf.a0f01b6dde96397f10899cc21473aa0e.jpg;```json [[30, 60], [230, 140]] ```;;[33, 32, 119.25, 113.75];No predicted bbox found.
49;data/roboflow/glue_2_jpg.rf.8a15037652e0c691b02a6e546d5a1bbf.jpg;```json [[230, 240], [280, 240], [280, 290], [230, 290]] ```;;[138, 233, 180.5, 382.16999999999996];No predicted bbox found.
50;data/roboflow/wrench_11_jpg.rf.89e651e4fa1e825d7ca9187a175200b6.jpg;```json [100, 150, 300, 250] ```;[100, 150, 300, 250];[50, 55, 117.96, 94.07];0.0
51;data/roboflow/wacker_16_jpg.rf.2147f7f6bf8bb1e498199e5d7b08b40a.jpg;```json [[330, 280], [380, 330]] ```;;[935, 765, 986.25, 811.25];No predicted bbox found.
52;data/roboflow/wacker_15_jpg.rf.749dc2f49bd5654fdbe3747de8cf48bb.jpg;```json [[467, 210], [488, 236]] ```;;[357, 221, 377.71, 232.43];No predicted bbox found.
53;data/roboflow/glue_6_jpg.rf.619ad5b67a361a53be56c8fbfdfc7b12.jpg;```json [[280, 180], [320, 220]] ```;;[104, 66, 116.96000000000001, 85.26];No predicted bbox found.
54;data/roboflow/saw_19_jpg.rf.8f47d8dbf342a941d9de7a54cd7d4ef8.jpg;```json [[350, 100], [380, 130]] ```;;[244, 42, 267.12, 47.31];No predicted bbox found.
55;data/roboflow/drill_6_jpg.rf.3f895b36079933bf8e2e59fbbb0bcc0a.jpg;```json [426, 220, 466, 260] ```;[426, 220, 466, 260];[646, 437, 661, 509.15];0.0
56;data/roboflow/hammer_4_jpg.rf.be49520bcdc487c23b0f5cdfc8555d03.jpg;```json [[250, 280], [450, 320]] ```;;[112, 107, 218.48000000000002, 129.03];No predicted bbox found.
57;data/roboflow/allen_6_jpg.rf.e32dab49b55efbfb4ef83c50b633003f.jpg;```json [[236, 54], [375, 155]] ```;;[102, 68, 284.31, 143.76999999999998];No predicted bbox found.
58;data/roboflow/nail_1_jpg.rf.ca3b1c00b4cee0fd6983ddacc4edd612.jpg;```json [[505, 272], [542, 310]] ```;;[335, 351, 364.5, 384];No predicted bbox found.
59;data/roboflow/screwdriver_6_jpg.rf.e8fbf1ef6ec0bca566d011cc989bcbc9.jpg;```json [[324, 239], [501, 353], [324, 353], [501, 239]] ```;;[545, 478, 898.5699999999999, 778];No predicted bbox found.
60;data/roboflow/saw_10_jpg.rf.369ecf7a1cbcd7bee2dd4631e4e7cd77.jpg;```json [[878, 295], [931, 350], [878, 350], [931, 295]] ```;;[784, 209, 804.62, 249];No predicted bbox found.
61;data/roboflow/solder_18_jpg.rf.f3ae27d2c6d71f6cdae4c97a5da3103e.jpg;```json [130, 200, 330, 300] ```;[130, 200, 330, 300];[44, 73, 115.48, 128.56];0.0
62;data/roboflow/wrench_4_jpg.rf.1bc53859ca2ff1f67ea1c393537bae51.jpg;```json [[481, 290], [686, 401]] ```;;[597, 403, 914.86, 761.5699999999999];No predicted bbox found.
63;data/roboflow/wacker_3_jpg.rf.43e9ae0cfc9d836d36e66e0220e97f1f.jpg;```json [[207, 184], [223, 200]] ```;;[217, 522, 252.82999999999998, 535.33];No predicted bbox found.
64;data/roboflow/allen_3_jpg.rf.f452a3b83561eb67c6141ea368168648.jpg;```json [[130, 190], [320, 220], [320, 160], [130, 160]] ```;;[142, 170, 555.5, 423.5];No predicted bbox found.
65;data/roboflow/wacker_5_jpg.rf.534ac3f6e093b02ebc610cf9b31141c3.jpg;```json [[86.6, 48.0], [89.9, 49.8], [89.9, 48.0], [86.6, 49.8]] ```;;[898, 582, 937, 597];No predicted bbox found.
66;data/roboflow/screwdriver_7_jpg.rf.fef662b242509997a0395209c9f8f941.jpg;```json [[235, 15], [325, 95]] ```;;[173, 17, 204.34, 68.33];No predicted bbox found.
67;data/roboflow/hammer_10_jpg.rf.295b81df7c4e3044a1fa86ecb6959009.jpg;```json [[340, 260], [510, 310]] ```;;[523, 512, 976.3399999999999, 595.33];No predicted bbox found.
68;data/roboflow/wrench_10_jpg.rf.dc0edb1bb8d02dc9c1059b588df7d8f0.jpg;```json [[210, 160], [380, 190], [380, 160], [210, 190]] ```;;[913, 300, 1244, 540];No predicted bbox found.
69;data/roboflow/hammer_18_jpg.rf.dfe188c41f795463dbcc7babd994c330.jpg;```json [[245, 350], [340, 580]] ```;;[127, 195, 168.32999999999998, 383.66999999999996];No predicted bbox found.
70;data/roboflow/screwdriver_5_jpg.rf.575f3ba9ba3035af307fe1c80d0066f1.jpg;```json [[587, 334], [854, 467]] ```;;[1590, 775, 2378.75, 1097.5];No predicted bbox found.
71;data/roboflow/screwdriver_10_jpg.rf.e90b90d3657072e118d91fa1188f2e8e.jpg;```json [[145, 110, 255, 310]] ```;[145, 110, 255, 310];[101, 9, 166.70999999999998, 177.21];0.04618381367318739
72;data/roboflow/saw_5_jpg.rf.251577bb54d32d45d70b87498870b6c5.jpg;```json [[470, 128], [510, 168]] ```;;[585, 157, 631.43, 190.57];No predicted bbox found.
73;data/roboflow/saw_17_jpg.rf.5ce2bac53e73010826e4a9de3af91fc9.jpg;```json [330, 100, 380, 150] ```;[330, 100, 380, 150];[166, 119, 184.64, 147.64];0.0
74;data/roboflow/wacker_17_jpg.rf.59bbe305aa8c51bfde475e59faba15a3.jpg;```json [[545, 304], [570, 334]] ```;;[1135, 465, 1212.5, 493.75];No predicted bbox found.
75;data/roboflow/solder_19_jpg.rf.6ba82ef7654945a115827964553b9f86.jpg;```json [[268, 207], [412, 278]] ```;;[288, 223, 398, 310.90999999999997];No predicted bbox found.
76;data/roboflow/screwdriver_0_jpg.rf.47ddc4bdab6af5228c6456ea355534b8.jpg;```json [[130, 120], [320, 200]] ```;;[47, 44, 132.34, 150.32999999999998];No predicted bbox found.
77;data/roboflow/saw_11_jpg.rf.ef778852807d9700d37342481a46b674.jpg;```json [345, 220, 385, 260] ```;[345, 220, 385, 260];[477, 357, 543, 372.5];0.0
78;data/roboflow/wacker_1_jpg.rf.3aa1825fc5e85db70c628bbff2cef848.jpg;```json [[276, 290], [320, 334]] ```;;[406, 334, 440.5, 356];No predicted bbox found.
79;data/roboflow/wrench_3_jpg.rf.5688e17fbf1f3fa1e675f1780e9bcdee.jpg;```json [[250, 200], [350, 600]] ```;;[496, 331, 566, 974];No predicted bbox found.
80;data/roboflow/nail_18_jpg.rf.ca0aa65b5b35c49485de3519192627e9.jpg;```json [[255, 201], [282, 226], [259, 223], [285, 205]] ```;;[1350, 723, 1400, 848];No predicted bbox found.
81;data/roboflow/nail_4_jpg.rf.004c821c0b80d982e00465f2ec4ce69f.jpg;```json [340, 310, 420, 390] ```;[340, 310, 420, 390];[117, 135, 124.71, 145.83];0.0
82;data/roboflow/allen_16_jpg.rf.56825daea3cb1ce94eb216620f07142a.jpg;```json [[260, 130], [380, 470]] ```;;[118, 44, 141.96, 240.04];No predicted bbox found.
83;data/roboflow/solder_15_jpg.rf.9fe111e492dc5f76a67f271c63763cfc.jpg;```json [230, 300, 330, 450] ```;[230, 300, 330, 450];[263, 481, 347.37, 667.88];0.0
84;data/roboflow/solder_6_jpg.rf.95a632bd111bc3f1f074edf23bbac04e.jpg;```json [[320, 170], [450, 230]] ```;;[148, 111, 223.16, 135.38];No predicted bbox found.
85;data/roboflow/saw_9_jpg.rf.4a74dcc308d112ff86028beeb86ebd1b.jpg;```json [[883, 269], [928, 314]] ```;;[939, 253, 970.43, 305.85];No predicted bbox found.
86;data/roboflow/hammer_13_jpg.rf.b9cecdc13f6529d4aa2a4aa8a5373dec.jpg;```json [[200, 150], [450, 200]] ```;;[231, 208, 1251.63, 340.49];No predicted bbox found.
87;data/roboflow/wacker_6_jpg.rf.b216f2fd6df84d287d59f61952666bab.jpg;```json [830, 330, 880, 380] ```;[830, 330, 880, 380];[138, 169, 153.28, 176.78];0.0
88;data/roboflow/saw_1_jpg.rf.dabeec130f46a0ed64b7181f627e80b4.jpg;```json [[147.0, 190.0], [177.0, 220.0]] ```;;[403, 259, 475.14, 299];No predicted bbox found.
89;data/roboflow/hammer_9_jpg.rf.ae9639e7c8ea7a8f852d0d0c52054069.jpg;```json [[340, 270], [570, 320]] ```;;[567, 502, 948.6700000000001, 586.17];No predicted bbox found.
90;data/roboflow/wrench_7_jpg.rf.d641a5052e86bd3f20db3e0a60202807.jpg;```json [[188, 109], [465, 153]] ```;;[111, 80, 306.25, 168.5];No predicted bbox found.
91;data/roboflow/wacker_9_jpg.rf.1ca5109d13dd10dc9dff8247d6651c6d.jpg;```json [[368.9, 264.2], [383.8, 277.9], [370.5, 275.7], [385.4, 266.2]] ```;;[1194, 696, 1219, 710];No predicted bbox found.
92;data/roboflow/wacker_7_jpg.rf.70fd0164c6c486da49500c41f7938930.jpg;```json [[57, 301], [117, 301], [117, 361], [57, 361]] ```;;[47, 236, 64.22, 246];No predicted bbox found.
93;data/roboflow/wacker_12_jpg.rf.6e0fca0ef35537788d49e48c6aadcb74.jpg;```json [[115, 265], [140, 290]] ```;;[985, 698, 1032.5, 719.25];No predicted bbox found.
94;data/roboflow/glue_11_jpg.rf.70118f43562387f2c89ace63f2c4dd9e.jpg;```json [410, 260, 460, 310] ```;[410, 260, 460, 310];[608, 665, 721.75, 735];0.0
95;data/roboflow/wacker_18_jpg.rf.8860d00066a92ef5c0ab20cd5f7352ba.jpg;```json [[210, 185], [230, 205]] ```;;[739, 188, 757.75, 206.75];No predicted bbox found.
96;data/roboflow/glue_12_jpg.rf.c0123478d172c7a1a85ab00b021bc6c1.jpg;```json [[286, 294], [330, 294], [330, 338], [286, 338]] ```;;[194, 318, 232.19, 350.27];No predicted bbox found.
97;data/roboflow/glue_1_jpg.rf.da77fbeb1a8f03ddfd89710b581a10aa.jpg;```json [380, 320, 430, 370] ```;[380, 320, 430, 370];[237, 326, 278.5, 416];0.0
98;data/roboflow/wacker_8_jpg.rf.4681371591f966572891d1617b75503a.jpg;```json [[340, 250], [360, 270]] ```;;[297, 267, 322, 285.64];No predicted bbox found.
99;data/roboflow/drill_5_jpg.rf.ce91003ea2dbd3846b483be0452e5f5a.jpg;```json [[207, 212], [248, 253]] ```;;[184, 138, 193.47, 153.52];No predicted bbox found.
100;data/roboflow/solder_2_jpg.rf.33e64abc8c3f90f08df71b0827cdae07.jpg;```json [[300, 180], [450, 220]] ```;;[215, 161, 269.65999999999997, 203.32999999999998];No predicted bbox found.
101;data/roboflow/wrench_5_jpg.rf.779c6debdb052cede0d2543998297605.jpg;```json [[170, 200], [440, 240]] ```;;[245, 544, 909, 695];No predicted bbox found.
102;data/roboflow/drill_15_jpg.rf.cf5a361374a6941061ada1024ee8a0ef.jpg;```json [[648, 455], [692, 500]] ```;;[534, 389, 583.17, 475.65999999999997];No predicted bbox found.
103;data/roboflow/allen_10_jpg.rf.f22ee109908456d2820f51f610f46529.jpg;```json [[136, 152], [275, 178], [275, 152], [136, 178]] ```;;[227, 303, 934.5, 410.5];No predicted bbox found.
104;data/roboflow/wrench_13_jpg.rf.4caf9cd8b49890ef93a1c00ce41e08ee.jpg;```json [[330, 120], [430, 220]] ```;;[108, 76, 138, 137.48];No predicted bbox found.
105;data/roboflow/nail_13_jpg.rf.1f0041024e3f62229e34450ab961ebf1.jpg;```json [[448, 196], [508, 257]] ```;;[258, 219, 268, 237];No predicted bbox found.
106;data/roboflow/solder_9_jpg.rf.5cee98ab2544208a4c02239bf354b2a5.jpg;```json [[266, 146], [421, 192]] ```;;[218, 157, 403.84000000000003, 284.08];No predicted bbox found.
107;data/roboflow/nail_11_jpg.rf.c6410dd7af2bad845d6cabc69b20f5b6.jpg;```json [[689, 267], [721, 267], [721, 300], [689, 300]] ```;;[690, 348, 718.12, 384.87];No predicted bbox found.
108;data/roboflow/glue_5_jpg.rf.74127088b07faf53064c99c5a1c9729f.jpg;```json [[389, 153], [442, 153], [442, 204], [389, 204]] ```;;[1002, 614, 1071, 791];No predicted bbox found.
109;data/roboflow/allen_17_jpg.rf.4abd1e9438888b7b74a5d25c9c14f57f.jpg;```json [[220, 160], [360, 200]] ```;;[299, 239, 438.5, 337.5];No predicted bbox found.
110;data/roboflow/saw_3_jpg.rf.00ac9c7738eca4db89990d955e913c97.jpg;```json [[305, 289], [351, 335]] ```;;[362, 178, 396.17, 223];No predicted bbox found.
111;data/roboflow/saw_15_jpg.rf.d95aa641412a788141d574db07c90dc0.jpg;```json [330, 140, 370, 180] ```;[330, 140, 370, 180];[415, 165, 446.5, 225.5];0.0
112;data/roboflow/allen_12_jpg.rf.d2442148d7fb66f0c553106bd546fde5.jpg;```json [[330, 150], [470, 250]] ```;;[128, 61, 168.55, 125.31];No predicted bbox found.
113;data/roboflow/drill_10_jpg.rf.617b871bde9bf6d7f74ce46376ba9677.jpg;```json [[350, 220], [380, 250]] ```;;[287, 188, 300.84, 217.23];No predicted bbox found.
114;data/roboflow/screwdriver_17_jpg.rf.6f3ba1391076f55e6d1477d0a2a04490.jpg;```json [[240, 300], [360, 500]] ```;;[132, 222, 186.66, 361.33000000000004];No predicted bbox found.
115;data/roboflow/nail_10_jpg.rf.e8c10c27adad7180f857ed963ee8ea4d.jpg;```json [[324, 197], [351, 223]] ```;;[135, 124, 146.04, 134.83];No predicted bbox found.
116;data/roboflow/wrench_14_jpg.rf.311eeee1f50a33d7ba19b31e3cff11b1.jpg;```json [[230, 150], [430, 200]] ```;;[1160, 790, 1865, 946.67];No predicted bbox found.
117;data/roboflow/wacker_4_jpg.rf.8b58c303a0be79b0bf5eb1787863c3ab.jpg;```json [[516, 527], [555, 566]] ```;;[436, 646, 454, 695];No predicted bbox found.
118;data/roboflow/wrench_15_jpg.rf.42f8c7c01944ef48270def696cf1043d.jpg;```json [[16.4, 16.4], [287.0, 16.4], [287.0, 55.3], [16.4, 55.3]] ```;;[141, 76, 565, 590];No predicted bbox found.
119;data/roboflow/hammer_1_jpg.rf.55e5712fb05f7db21a76e912587ec234.jpg;```json [[262, 325], [389, 517]] ```;;[82, 120, 110.13, 244.38];No predicted bbox found.
120;data/roboflow/screwdriver_1_jpg.rf.f272de78412ad2c531057645ec07c61e.jpg;```json [[217, 113], [304, 201]] ```;;[262, 66, 321.06, 157.56];No predicted bbox found.
121;data/roboflow/allen_19_jpg.rf.00ae41782552de95b6dbe42a2033dd17.jpg;```json [[240, 120], [360, 180]] ```;;[145, 134, 303.83000000000004, 225.17000000000002];No predicted bbox found.
122;data/roboflow/drill_13_jpg.rf.52f030bf69a62861b2393732da0e9827.jpg;```json [[350, 150], [450, 250]] ```;;[312, 307, 430, 393];No predicted bbox found.
123;data/roboflow/hammer_17_jpg.rf.d4b91f72a62fc90a8873256c5bf4bc3c.jpg;```json [[450, 190], [680, 250]] ```;;[828, 337, 1453.83, 468.66999999999996];No predicted bbox found.
124;data/roboflow/drill_4_jpg.rf.4248ac48968ef128b497e218c7a23095.jpg;```json [[450, 380], [520, 450]] ```;;[180, 222, 201, 234.5];No predicted bbox found.
125;data/roboflow/drill_19_jpg.rf.75f6f2ec74b675459c112a2a9161f551.jpg;```json [[382, 264], [427, 309]] ```;;[274, 240, 309.42, 259.16];No predicted bbox found.
126;data/roboflow/saw_8_jpg.rf.be9b0007f6a223a997ebd5619bfe44dc.jpg;```json [[320, 160], [360, 200]] ```;;[212, 109, 230.75, 138.59];No predicted bbox found.
127;data/roboflow/glue_0_jpg.rf.5cb7eab2a906d41299bc60c6d9b206be.jpg;```json [360, 300, 420, 360] ```;[360, 300, 420, 360];[1243, 715, 1324.67, 1100];0.0
128;data/roboflow/saw_7_jpg.rf.109812051e475e298545865a31ed87f6.jpg;```json [[313, 172], [331, 188]] ```;;[626, 354, 660.16, 385.67];No predicted bbox found.
129;data/roboflow/nail_0_jpg.rf.cf3d235e94862258918057e38236c8dd.jpg;```json [[460, 360], [500, 400]] ```;;[394, 554, 459, 578];No predicted bbox found.
130;data/roboflow/glue_19_jpg.rf.d413783fc14438fec0222b1250d37c98.jpg;```json [[270, 150], [330, 210]] ```;;[104, 98, 128.22, 123.31];No predicted bbox found.
131;data/roboflow/screwdriver_3_jpg.rf.3a333c42804a68966bea544528966317.jpg;```json [270, 150, 370, 250] ```;[270, 150, 370, 250];[274, 116, 334.5, 321];0.36997401009020026
132;data/roboflow/drill_2_jpg.rf.1a5212189e5706880c9479850bc0fc97.jpg;```json [440, 300, 480, 340] ```;[440, 300, 480, 340];[541, 673, 618.5, 783];0.0
133;data/roboflow/wrench_0_jpg.rf.968d82377e09dd33302425888696c200.jpg;```json [[230, 110], [390, 220]] ```;;[2092, 227, 2792, 817];No predicted bbox found.
134;data/roboflow/glue_14_jpg.rf.ef00da097967ccc7af96873d9d3dc333.jpg;```json [210, 200, 250, 240] ```;[210, 200, 250, 240];[75, 77, 79.04, 100.23];0.0
135;data/roboflow/wrench_2_jpg.rf.a2afaa627952c8b40ba0f8ae446395f4.jpg;```json [[210, 350], [420, 500]] ```;;[340, 457, 728, 1025];No predicted bbox found.
136;data/roboflow/glue_17_jpg.rf.db2f88c43c959eebeeaaa9c9a5512e5c.jpg;```json [320, 220, 360, 260] ```;[320, 220, 360, 260];[75, 77, 80.65, 99.74];0.0
137;data/roboflow/drill_18_jpg.rf.0f42ffb7f664acc515f8d2a839cb54ca.jpg;```json [[447, 323], [494, 323], [494, 359], [447, 359]] ```;;[491, 525, 545, 612];No predicted bbox found.
138;data/roboflow/wacker_13_jpg.rf.6d69a2148e91250045526bbc78181b15.jpg;```json [[897, 65], [948, 121]] ```;;[1705, 138, 1752.5, 170.5];No predicted bbox found.
139;data/roboflow/wacker_0_jpg.rf.86c904f3270e1c14d2dc09cd4c07c125.jpg;```json [[66.0, 39.3], [70.2, 40.3], [66.0, 36.9], [70.2, 36.9]] ```;;[700, 374, 755.71, 390.43];No predicted bbox found.
140;data/roboflow/screwdriver_9_jpg.rf.75fc1ec75dcf784c3571c406697000b1.jpg;```json [[127, 100, 200, 230]] ```;[127, 100, 200, 230];[68, 23, 104.46000000000001, 111.54];0.0
141;data/roboflow/nail_2_jpg.rf.17dbc55b6601a8b0ad44d388c3685117.jpg;```json [[470, 360], [510, 400]] ```;;[217, 302, 251.5, 338];No predicted bbox found.
142;data/roboflow/hammer_6_jpg.rf.d97604e1b053a8bb69c2abccd9896ef5.jpg;```json [[230, 150], [450, 190]] ```;;[119, 123, 331, 159.5];No predicted bbox found.
143;data/roboflow/hammer_7_jpg.rf.f20fc313f9dc5bcf87ab92fa78e56629.jpg;```json [[10, 200], [190, 260]] ```;;[20, 132, 301.94, 196.5];No predicted bbox found.
