img_id;text_output;pred_bbox;target_bbox;iou
23;```json [415, 470, 775, 865] ```;[415.0, 470.0, 775.0, 865.0];[181, 205, 309.34000000000003, 332];0.0
24;```json [200, 300, 800, 700] ```;[200.0, 300.0, 800.0, 700.0];[118, 115, 313.33000000000004, 281];0.0
25;```json [350, 410, 660, 730] ```;[350.0, 410.0, 660.0, 730.0];[437, 289, 626, 491];0.12541267643709705
26;```json [90, 340, 500, 600] ```;[90.0, 340.0, 500.0, 600.0];[169, 469, 559, 739.8399999999999];0.25677665091853574
27;```json [300, 500, 850, 570] ```;[300.0, 500.0, 850.0, 570.0];[184, 631, 1170, 722];0.0
28;```json [458, 105, 532, 358] ```;[458.0, 105.0, 532.0, 358.0];[500, 62, 588.89, 299.78];0.18536516317969848
29;```json [258, 108, 541, 521] ```;[258.0, 108.0, 541.0, 521.0];[93, 33, 125.82, 68.16];0.0
30;```json [310, 315, 820, 585] ```;[310.0, 315.0, 820.0, 585.0];[306, 403, 691, 700];0.3795339977997077
31;```json [677, 320, 760, 400] ```;[677.0, 320.0, 760.0, 400.0];[678, 620, 742, 646];0.0
32;[400, 340, 600, 590];[400.0, 340.0, 600.0, 590.0];[129, 54, 195, 368];0.0
33;```json [248, 38, 758, 370] ```;[248.0, 38.0, 758.0, 370.0];[805, 195, 1862.5, 567.5];0.0
34;```json [500, 485, 638, 577] ```;[500.0, 485.0, 638.0, 577.0];[110, 97, 137.34, 123.1];0.0
35;```json [240, 180, 360, 850] ```;[240.0, 180.0, 360.0, 850.0];[140, 282, 222, 579];0.0
36;```json [650, 250, 740, 445] ```;[650.0, 250.0, 740.0, 445.0];[664, 104, 750.87, 354];0.252012689910246
37;```json [330, 280, 610, 420] ```;[330.0, 280.0, 610.0, 420.0];[1388, 1045, 2438, 1485];0.0
38;```json [150, 90, 890, 350] ```;[150.0, 90.0, 890.0, 350.0];[217, 14, 581.1700000000001, 105.66];0.025913222522379903
39;```json [429, 362, 481, 400] ```;[429.0, 362.0, 481.0, 400.0];[276, 141, 313.33, 162];0.0
40;```json [279, 367, 356, 462] ```;[279.0, 367.0, 356.0, 462.0];[407, 116, 423.67, 177.66];0.0
41;```json [420, 362, 532, 497] ```;[420.0, 362.0, 532.0, 497.0];[290, 487, 424.15999999999997, 537];0.0019094480960599126
42;```json [490, 375, 590, 695] ```;[490.0, 375.0, 590.0, 695.0];[341, 379, 381.63, 592.13];0.0
43;```json [440, 500, 560, 950] ```;[440.0, 500.0, 560.0, 950.0];[308, 686, 411, 1165];0.0
44;```json [610, 270, 680, 330] ```;[610.0, 270.0, 680.0, 330.0];[430, 230, 483, 298];0.0
45;```json [619, 442, 755, 878] ```;[619.0, 442.0, 755.0, 878.0];[432, 500, 518, 967];0.0
46;```json [250, 490, 750, 570] ```;[250.0, 490.0, 750.0, 570.0];[143, 550, 855.5, 619.17];0.12612944980757382
47;```json [445, 585, 495, 635] ```;[445.0, 585.0, 495.0, 635.0];[679, 429, 708.28, 506.86];0.0
48;```json [10, 10, 490, 170] ```;[10.0, 10.0, 490.0, 170.0];[33, 32, 119.25, 113.75];0.09180908203125
49;```json [285, 380, 345, 440] ```;[285.0, 380.0, 345.0, 440.0];[138, 233, 180.5, 382.16999999999996];0.0
50;```json [170, 190, 460, 460] ```;[170.0, 190.0, 460.0, 460.0];[50, 55, 117.96, 94.07];0.0
51;```json [595, 415, 630, 445] ```;[595.0, 415.0, 630.0, 445.0];[935, 765, 986.25, 811.25];0.0
52;```json [843, 563, 917, 617] ```;[843.0, 563.0, 917.0, 617.0];[357, 221, 377.71, 232.43];0.0
53;```json [207, 396, 271, 461] ```;[207.0, 396.0, 271.0, 461.0];[104, 66, 116.96000000000001, 85.26];0.0
54;```json [510, 140, 560, 190] ```;[510.0, 140.0, 560.0, 190.0];[244, 42, 267.12, 47.31];0.0
55;```json [467, 465, 498, 495] ```;[467.0, 465.0, 498.0, 495.0];[646, 437, 661, 509.15];0.0
56;```json [700, 450, 970, 530] ```;[700.0, 450.0, 970.0, 530.0];[112, 107, 218.48000000000002, 129.03];0.0
57;```json [270, 90, 730, 310] ```;[270.0, 90.0, 730.0, 310.0];[102, 68, 284.31, 143.76999999999998];0.006735123837380599
58;```json [469, 439, 532, 477] ```;[469.0, 439.0, 532.0, 477.0];[335, 351, 364.5, 384];0.0
59;```json [470, 250, 920, 880] ```;[470.0, 250.0, 920.0, 880.0];[545, 478, 898.5699999999999, 778];0.3741481481481481
60;```json [825, 380, 870, 430] ```;[825.0, 380.0, 870.0, 430.0];[784, 209, 804.62, 249];0.0
61;```json [120, 230, 600, 670] ```;[120.0, 230.0, 600.0, 670.0];[44, 73, 115.48, 128.56];0.0
62;```json [480, 390, 890, 930] ```;[480.0, 390.0, 890.0, 930.0];[597, 403, 914.86, 761.5699999999999];0.45616413722379145
63;```json [180, 485, 260, 575] ```;[180.0, 485.0, 260.0, 575.0];[217, 522, 252.82999999999998, 535.33];0.06633526388888906
64;```json [200, 485, 500, 744] ```;[200.0, 485.0, 500.0, 744.0];[142, 170, 555.5, 423.5];0.0
65;```json [648, 453, 670, 482] ```;[648.0, 453.0, 670.0, 482.0];[898, 582, 937, 597];0.0
66;```json [388, 0, 612, 232] ```;[155200.0, 0.0, 244800.0, 92800.0];[173, 17, 204.34, 68.33];0.0
67;```json [570, 440, 810, 570] ```;[570.0, 440.0, 810.0, 570.0];[523, 512, 976.3399999999999, 595.33];0.2528297029100964
68;```json [645, 145, 975, 320] ```;[645.0, 145.0, 975.0, 320.0];[913, 300, 1244, 540];0.009121000367782272
69;```json [155, 410, 275, 890] ```;[155.0, 410.0, 275.0, 890.0];[127, 195, 168.32999999999998, 383.66999999999996];0.0
70;```json [460, 385, 940, 505] ```;[460.0, 385.0, 940.0, 505.0];[1590, 775, 2378.75, 1097.5];0.0
71;```json [375, 180, 605, 630] ```;[375.0, 180.0, 605.0, 630.0];[101, 9, 166.70999999999998, 177.21];0.0
72;```json [395, 470, 485, 560] ```;[395.0, 470.0, 485.0, 560.0];[585, 157, 631.43, 190.57];0.0
73;```json [495, 305, 540, 355] ```;[495.0, 305.0, 540.0, 355.0];[166, 119, 184.64, 147.64];0.0
74;```json [663, 300, 688, 340] ```;[663.0, 300.0, 688.0, 340.0];[1135, 465, 1212.5, 493.75];0.0
75;```json [200, 350, 480, 450] ```;[200.0, 350.0, 480.0, 450.0];[288, 223, 398, 310.90999999999997];0.0
76;```json [110, 80, 520, 480] ```;[110.0, 80.0, 520.0, 480.0];[47, 44, 132.34, 150.32999999999998];0.00916119207923032
77;```json [685, 565, 715, 595] ```;[685.0, 565.0, 715.0, 595.0];[477, 357, 543, 372.5];0.0
78;```json [334, 467, 408, 509] ```;[334.0, 467.0, 408.0, 509.0];[406, 334, 440.5, 356];0.0
79;```json [400, 300, 600, 700] ```;[400.0, 300.0, 600.0, 700.0];[496, 331, 566, 974];0.2604355716878403
80;```json [648, 471, 715, 520] ```;[648.0, 471.0, 715.0, 520.0];[1350, 723, 1400, 848];0.0
81;```json [542, 638, 672, 706] ```;[542.0, 638.0, 672.0, 706.0];[117, 135, 124.71, 145.83];0.0
82;[240, 400, 310, 800];[240.0, 400.0, 310.0, 800.0];[118, 44, 141.96, 240.04];0.0
83;```json [420, 440, 590, 750] ```;[420.0, 440.0, 590.0, 750.0];[263, 481, 347.37, 667.88];0.0
84;```json [500, 560, 790, 650] ```;[500.0, 560.0, 790.0, 650.0];[148, 111, 223.16, 135.38];0.0
85;```json [745, 320, 790, 410] ```;[745.0, 320.0, 790.0, 410.0];[939, 253, 970.43, 305.85];0.0
86;```json [600, 440, 850, 550] ```;[600.0, 440.0, 850.0, 550.0];[231, 208, 1251.63, 340.49];0.0
87;```json [478, 432, 579, 520] ```;[478.0, 432.0, 579.0, 520.0];[138, 169, 153.28, 176.78];0.0
88;```json [485, 275, 520, 310] ```;[485.0, 275.0, 520.0, 310.0];[403, 259, 475.14, 299];0.0
89;```json [399, 480, 560, 529] ```;[399.0, 480.0, 560.0, 529.0];[567, 502, 948.6700000000001, 586.17];0.0
90;```json [300, 150, 690, 350] ```;[300.0, 150.0, 690.0, 350.0];[111, 80, 306.25, 168.5];0.0012150077760497667
91;```json [795, 500, 855, 555] ```;[795.0, 500.0, 855.0, 555.0];[1194, 696, 1219, 710];0.0
92;```json [70, 550, 170, 650] ```;[70.0, 550.0, 170.0, 650.0];[47, 236, 64.22, 246];0.0
93;```json [595, 390, 655, 450] ```;[595.0, 390.0, 655.0, 450.0];[985, 698, 1032.5, 719.25];0.0
94;```json [500, 440, 580, 510] ```;[500.0, 440.0, 580.0, 510.0];[608, 665, 721.75, 735];0.0
95;```json [644, 325, 689, 366] ```;[644.0, 325.0, 689.0, 366.0];[739, 188, 757.75, 206.75];0.0
96;```json [490, 550, 620, 710] ```;[490.0, 550.0, 620.0, 710.0];[194, 318, 232.19, 350.27];0.0
97;```json [495, 520, 570, 650] ```;[495.0, 520.0, 570.0, 650.0];[237, 326, 278.5, 416];0.0
98;```json [408, 403, 480, 440] ```;[408.0, 403.0, 480.0, 440.0];[297, 267, 322, 285.64];0.0
99;```json [285, 720, 360, 780] ```;[285.0, 720.0, 360.0, 780.0];[184, 138, 193.47, 153.52];0.0
100;```json [385, 381, 524, 481] ```;[385.0, 381.0, 524.0, 481.0];[215, 161, 269.65999999999997, 203.32999999999998];0.0
101;```json [ 300, 470, 700, 530 ] ```;[300.0, 470.0, 700.0, 530.0];[245, 544, 909, 695];0.0
102;```json [435, 555, 495, 615] ```;[435.0, 555.0, 495.0, 615.0];[534, 389, 583.17, 475.65999999999997];0.0
103;```json [350, 270, 750, 340] ```;[350.0, 270.0, 750.0, 340.0];[227, 303, 934.5, 410.5];0.16581471885722288
104;```json [300, 140, 790, 780] ```;[300.0, 140.0, 790.0, 780.0];[108, 76, 138, 137.48];0.0
105;```json [395, 465, 445, 510] ```;[395.0, 465.0, 445.0, 510.0];[258, 219, 268, 237];0.0
106;```json [350, 370, 720, 620] ```;[350.0, 370.0, 720.0, 620.0];[218, 157, 403.84000000000003, 284.08];0.0
107;```json [619, 608, 696, 678] ```;[619.0, 608.0, 696.0, 678.0];[690, 348, 718.12, 384.87];0.0
108;```json [490, 430, 610, 570] ```;[490.0, 430.0, 610.0, 570.0];[1002, 614, 1071, 791];0.0
109;```json [388, 338, 778, 498] ```;[388.0, 338.0, 778.0, 498.0];[299, 239, 438.5, 337.5];0.0
110;```json [455, 355, 505, 395] ```;[455.0, 355.0, 505.0, 395.0];[362, 178, 396.17, 223];0.0
111;```json [598, 304, 706, 384] ```;[598.0, 304.0, 706.0, 384.0];[415, 165, 446.5, 225.5];0.0
112;```json [360, 450, 940, 650] ```;[360.0, 450.0, 940.0, 650.0];[128, 61, 168.55, 125.31];0.0
113;```json [400, 360, 450, 400] ```;[400.0, 360.0, 450.0, 400.0];[287, 188, 300.84, 217.23];0.0
114;```json [360, 400, 640, 890] ```;[360.0, 400.0, 640.0, 890.0];[132, 222, 186.66, 361.33000000000004];0.0
115;```json [385, 528, 484, 608] ```;[385.0, 528.0, 484.0, 608.0];[135, 124, 146.04, 134.83];0.0
116;```json [400, 426, 800, 573] ```;[400.0, 426.0, 800.0, 573.0];[1160, 790, 1865, 946.67];0.0
117;```json [715, 485, 780, 535] ```;[715.0, 485.0, 780.0, 535.0];[436, 646, 454, 695];0.0
118;```json [170, 120, 570, 470] ```;[170.0, 120.0, 570.0, 470.0];[141, 76, 565, 590];0.6293072840326648
119;```json [360, 540, 450, 950] ```;[360.0, 540.0, 450.0, 950.0];[82, 120, 110.13, 244.38];0.0
120;```json [425, 155, 600, 355] ```;[425.0, 155.0, 600.0, 355.0];[262, 66, 321.06, 157.56];0.0
121;```json [300, 370, 600, 550] ```;[300.0, 370.0, 600.0, 550.0];[145, 134, 303.83000000000004, 225.17000000000002];0.0
122;```json [190, 500, 250, 550] ```;[190.0, 500.0, 250.0, 550.0];[312, 307, 430, 393];0.0
123;```json [360, 460, 880, 550] ```;[360.0, 460.0, 880.0, 550.0];[828, 337, 1453.83, 468.66999999999996];0.003501610175641874
124;```json [435, 475, 515, 615] ```;[435.0, 475.0, 515.0, 615.0];[180, 222, 201, 234.5];0.0
125;```json [700, 620, 850, 730] ```;[700.0, 620.0, 850.0, 730.0];[274, 240, 309.42, 259.16];0.0
126;```json [342, 332, 387, 368] ```;[342.0, 332.0, 387.0, 368.0];[212, 109, 230.75, 138.59];0.0
127;```json [675, 550, 800, 820] ```;[675.0, 550.0, 800.0, 820.0];[1243, 715, 1324.67, 1100];0.0
128;```json [385, 305, 439, 347] ```;[385.0, 305.0, 439.0, 347.0];[626, 354, 660.16, 385.67];0.0
129;```json [400, 470, 480, 510] ```;[400.0, 470.0, 480.0, 510.0];[394, 554, 459, 578];0.0
130;```json [385, 705, 435, 755] ```;[385.0, 705.0, 435.0, 755.0];[104, 98, 128.22, 123.31];0.0
131;```json [420, 200, 580, 830] ```;[420.0, 200.0, 580.0, 830.0];[274, 116, 334.5, 321];0.0
132;```json [405, 415, 510, 625] ```;[405.0, 415.0, 510.0, 625.0];[541, 673, 618.5, 783];0.0
133;```json [580, 180, 920, 360] ```;[580.0, 180.0, 920.0, 360.0];[2092, 227, 2792, 817];0.0
134;```json [490, 550, 640, 620] ```;[490.0, 550.0, 640.0, 620.0];[75, 77, 79.04, 100.23];0.0
135;```json [480, 400, 830, 800] ```;[480.0, 400.0, 830.0, 800.0];[340, 457, 728, 1025];0.30896411448496297
136;```json [362, 365, 477, 493] ```;[362.0, 365.0, 477.0, 493.0];[75, 77, 80.65, 99.74];0.0
137;```json [410, 500, 530, 640] ```;[410.0, 500.0, 530.0, 640.0];[491, 525, 545, 612];0.18740679370339686
138;```json [805, 155, 825, 175] ```;[805.0, 155.0, 825.0, 175.0];[1705, 138, 1752.5, 170.5];0.0
139;```json [539, 386, 592, 439] ```;[539.0, 386.0, 592.0, 439.0];[700, 374, 755.71, 390.43];0.0
140;```json [380, 90, 580, 390] ```;[380.0, 90.0, 580.0, 390.0];[68, 23, 104.46000000000001, 111.54];0.0
141;```json [393, 442, 467, 508] ```;[393.0, 442.0, 467.0, 508.0];[217, 302, 251.5, 338];0.0
142;```json [380, 390, 780, 500] ```;[380.0, 390.0, 780.0, 500.0];[119, 123, 331, 159.5];0.0
143;```json [100, 440, 500, 520] ```;[100.0, 440.0, 500.0, 520.0];[20, 132, 301.94, 196.5];0.0
144;```json [290, 401, 710, 971] ```;[290.0, 401.0, 710.0, 971.0];[855, 885, 1151.67, 1825];0.0
145;```json [ {box_2d: [485, 400, 945, 490]} ] ```;[485.0, 400.0, 945.0, 490.0];[127, 93, 208.48000000000002, 117.26];0.0
146;```json [264, 381, 497, 451] ```;[264.0, 381.0, 497.0, 451.0];[126, 134, 247.67000000000002, 178.45];0.0
147;```json [520, 475, 560, 525] ```;[520.0, 475.0, 560.0, 525.0];[1006, 595, 1054.75, 668.75];0.0
148;```json [580, 445, 620, 485] ```;[580.0, 445.0, 620.0, 485.0];[475, 370, 494, 397];0.0
149;```json [40, 160, 380, 355] ```;[40.0, 160.0, 380.0, 355.0];[44, 97, 404.5, 213];0.197187465396966
150;```json [475, 20, 920, 515] ```;[475.0, 20.0, 920.0, 515.0];[193, 16, 244.72, 86.94];0.0
151;```json [575, 160, 725, 500] ```;[575.0, 160.0, 725.0, 500.0];[103, 81, 133, 189.75];0.0
152;```json [622, 502, 690, 568] ```;[622.0, 502.0, 690.0, 568.0];[300, 228, 326, 287];0.0
153;```json [350, 350, 370, 370] ```;[350.0, 350.0, 370.0, 370.0];[263, 191, 274.25, 203.08];0.0
154;```json [510, 690, 590, 760] ```;[510.0, 690.0, 590.0, 760.0];[472, 418, 550.89, 507.45];0.0
155;```json [110, 315, 650, 415] ```;[110.0, 315.0, 650.0, 415.0];[72, 111, 245.61, 158.78];0.0
156;```json [512, 460, 540, 580] ```;[512.0, 460.0, 540.0, 580.0];[893, 680, 934.25, 782.5];0.0
157;```json [800, 396, 850, 455] ```;[800.0, 396.0, 850.0, 455.0];[910, 310, 930.63, 347.5];0.0
158;```json [425, 525, 485, 605] ```;[425.0, 525.0, 485.0, 605.0];[463, 309, 502.38, 335.88];0.0
159;```json [350, 400, 650, 530] ```;[350.0, 400.0, 650.0, 530.0];[505, 543, 1133.75, 809.25];0.0
160;```json [340, 150, 950, 550] ```;[340.0, 150.0, 950.0, 550.0];[478, 219, 746, 455];0.25921311475409836
161;```json [0, 169, 290, 360] ```;[0.0, 89908.0, 232000.0, 191520.0];[31, 50, 268.08000000000004, 157.5];0.0
162;```json [ 565, 468, 680, 552 ] ```;[565.0, 468.0, 680.0, 552.0];[111, 87, 120.26, 98.85];0.0
163;```json [ 576, 354, 645, 406 ] ```;[576.0, 354.0, 645.0, 406.0];[105, 106, 120.47, 113.19];0.0
164;```json [476, 458, 517, 781] ```;[476.0, 458.0, 517.0, 781.0];[98, 85, 114.76, 170];0.0
165;```json [542, 608, 642, 693] ```;[542.0, 608.0, 642.0, 693.0];[252, 185, 267.27, 212.63];0.0
166;```json [400, 380, 470, 460] ```;[400.0, 380.0, 470.0, 460.0];[417, 290, 451, 380];0.0
167;```json [575, 530, 675, 610] ```;[575.0, 530.0, 675.0, 610.0];[612, 482, 628, 527];0.0
168;```json [0, 350, 300, 960] ```;[0.0, 140000.0, 90000.0, 384000.0];[15, 213, 146.33, 347];0.0
169;```json [270, 600, 670, 780] ```;[270.0, 600.0, 670.0, 780.0];[101, 483, 1060.38, 543];0.0
170;```json [38, 412, 977, 545] ```;[38.0, 412.0, 977.0, 545.0];[43, 64, 184.94, 90.67];0.0
171;```json [500, 450, 800, 750] ```;[500.0, 450.0, 800.0, 750.0];[113, 96, 249.33, 361.34];0.0
172;```json [60, 290, 530, 450] ```;[60.0, 290.0, 530.0, 450.0];[58, 140, 352.29, 186.79];0.0
173;```json [420, 362, 826, 451] ```;[420.0, 362.0, 826.0, 451.0];[74, 136, 87.33, 211.63];0.0
174;```json [190, 365, 580, 465] ```;[190.0, 365.0, 580.0, 465.0];[608, 626, 1179.25, 859.75];0.0
175;```json [320, 370, 880, 520] ```;[320.0, 370.0, 880.0, 520.0];[153, 40, 339.5, 177.5];0.0
176;```json [440, 520, 560, 680] ```;[440.0, 520.0, 560.0, 680.0];[1492, 1207, 1668.66, 1733.67];0.0
177;```json [205, 0, 775, 480] ```;[61500.0, 0.0, 232500.0, 192000.0];[145, 3, 209, 85];0.0
178;```json [452, 452, 532, 514] ```;[452.0, 452.0, 532.0, 514.0];[551, 526, 594, 610];0.0
179;```json [296, 401, 650, 718] ```;[296.0, 401.0, 650.0, 718.0];[19, 116, 209.23, 181.45999999999998];0.0
180;```json [145, 365, 185, 405] ```;[145.0, 365.0, 185.0, 405.0];[90, 66, 103.71000000000001, 73.74];0.0
181;```json [140, 310, 790, 660] ```;[140.0, 310.0, 790.0, 660.0];[91, 136, 258.5, 358.90999999999997];0.022374148490981686
182;```json [447, 438, 536, 481] ```;[447.0, 438.0, 536.0, 481.0];[574, 552, 602, 642];0.0
183;```json [165, 85, 805, 385] ```;[165.0, 85.0, 805.0, 385.0];[145, 123, 340.56, 283.56];0.1443970100076225
184;```json [382, 452, 489, 558] ```;[382.0, 452.0, 489.0, 558.0];[649, 623, 676, 720];0.0
185;```json [980, 620, 1120, 750] ```;[980.0, 620.0, 1120.0, 750.0];[737, 867, 825.33, 968.66];0.0
186;```json [188, 80, 505, 520] ```;[188.0, 80.0, 505.0, 520.0];[292, 213, 579, 548];0.3841242055053632
187;```json [685, 470, 735, 530] ```;[685.0, 470.0, 735.0, 530.0];[737, 350, 755.33, 375.56];0.0
188;```json [430, 290, 570, 450] ```;[430.0, 290.0, 570.0, 450.0];[381, 239, 423.5, 371.5];0.0
189;```json [450, 280, 550, 480] ```;[450.0, 280.0, 550.0, 480.0];[79, 34, 103.32, 148.09];0.0
190;```json [305, 388, 670, 960] ```;[305.0, 388.0, 670.0, 960.0];[243, 637, 421, 1106];0.14705212838606874
191;```json [588, 440, 668, 508] ```;[588.0, 440.0, 668.0, 508.0];[382, 333, 408, 414];0.0
192;```json [425, 375, 560, 440] ```;[425.0, 375.0, 560.0, 440.0];[206, 139, 226, 171.67000000000002];0.0
193;```json [200, 440, 410, 530] ```;[200.0, 440.0, 410.0, 530.0];[434, 189, 757.12, 377.12];0.0
194;```json [775, 438, 850, 478] ```;[775.0, 438.0, 850.0, 478.0];[259, 122, 278.38, 138.88];0.0
195;```json [500, 400, 850, 830] ```;[500.0, 400.0, 850.0, 830.0];[507, 369, 1058, 884];0.5143056403103479
196;```json [400, 570, 600, 870] ```;[400.0, 570.0, 600.0, 870.0];[1160, 1465, 1542.5, 2545];0.0
197;```json [290, 430, 540, 730] ```;[290.0, 430.0, 540.0, 730.0];[297, 407, 463, 883];0.47785368849312965
198;```json [509, 442, 559, 477] ```;[509.0, 442.0, 559.0, 477.0];[619, 389, 648.38, 400.88];0.0
199;```json [435, 535, 505, 570] ```;[435.0, 535.0, 505.0, 570.0];[191, 200, 230.28, 210];0.0
