img_id; img_path                                                                             ; text_output                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ; pred_bboxes                                                                           ; target_bboxes                                                                                                                             ; ious                                                         ; input_tokens; output_tokens
    74; grasp_vlm_dataset/lever_handle8_jpg.rf.f197528e91c0cfefd5c22b4f379e1d0c.jpg          ; { hand: [0.75, 0.52, 0.88, 0.72]}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ; {'hand': [0.75, 0.52, 0.88, 0.72]}                                                    ; {'handle': {'x_1': 0.546, 'y_1': 0.352, 'x_2': 0.6195, 'y_2': 0.3675}}                                                                    ; {'hand': 0.0}                                                ;         2726;            27
    75; grasp_vlm_dataset/multimeter1_cleanup_jpg.rf.113c5ebcdae54433e8ef712e376f2f0a.jpg    ; "To test continuity, the robotic hands should grasp the multimeter at points that allow the leads to be placed across the circuit element or wire being tested, facilitating a complete connection for the current to flow and the measurement to be taken effectively.Looking at the image:- The red lead is connected to the right side of the multimeter.- The black lead is connected to the left side.- The multimeter is positioned upright.- The leads are attached near the top right section and middle left section.Optimal contact points for the robotic hands:- The left hand should grasp the multimeter on the left side, near the section where the black lead is plugged in, providing a stable grip for the black lead.- The right hand should grasp the multimeter on the right side, near where the red lead is plugged in, for a stable grip on the red lead.Considering the placement:- The black lead is connected to the left side, near the ""COM"" terminal.- The red lead is connected to the right side, near the VΩmA terminal.Placement of hands:- The left hand should grasp the multimeter around the lower left area to hold the black lead securely.- The right hand should grasp the multimeter around the lower right area to hold the red lead securely.Based on these observations, the normalized bounding boxes for grasping are:```json{  ""hand1"": [0.05, 0.75, 0.20, 0.95],  ""hand2"": [0.80, 0.75, 0.95, 0.95]}```"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ; {'hand1': [0.8, 0.75, 0.95, 0.95], 'hand2': [0.05, 0.75, 0.2, 0.95]}                  ; {'hand1': {'x_1': 0.665, 'y_1': 0.276, 'x_2': 0.7215, 'y_2': 0.633}, 'hand2': {'x_1': 0.747, 'y_1': 0.29, 'x_2': 0.8085, 'y_2': 0.6455}}  ; {'hand1': 0.0, 'hand2': 0.0}                                 ;         2742;           333
    76; grasp_vlm_dataset/bow20_jpg.rf.62b94068a36ddd3707a831f74001fd3a.jpg                  ; Based on the image of the violin bow, the optimal contact regions for the robotic index finger and thumb would likely be near the balancing and gripping points on the bow, which are generally about one-third and two-thirds along its length, respectively.- The thumb tends to grip the underside of the frog, near the heel of the bow, for control.- The index finger typically rests on the upper part of the stick, closer to the middle to facilitate maneuverability.Given the bow's placement in the image, I estimate:- The thumb contact region should be near the bottom right, close to the frog.- The index finger contact region should be about the middle of the bow.Here is my suggested JSON output:```json{ index: [0.45, 0.4, 0.55, 0.6], thumb: [0.75, 0.8, 0.85, 0.9]}```This places the index finger contact around the middle of the bow and the thumb contact near the lower end, near the frog, aligning with standard bow grip positions.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ; {'index': [0.45, 0.4, 0.55, 0.6], 'thumb': [0.75, 0.8, 0.85, 0.9]}                    ; {'thumb': {'x_1': 0.813, 'y_1': 0.701, 'x_2': 0.832, 'y_2': 0.7095}, 'index': {'x_1': 0.762, 'y_1': 0.692, 'x_2': 0.8235, 'y_2': 0.707}}  ; {'index': 0.0, 'thumb': 0.0}                                 ;         2730;           232
    77; grasp_vlm_dataset/darts11_jpg.rf.c925009eac5aebfc06a7b7b68da7eddc.jpg                ; To accurately identify the contact regions of the fingers on the dart, I need to analyze the image carefully. - The dart is held with the fingers around the shaft, near the rear end of the dart.- The contact region for the index finger appears to be on the upper part of the dart, gripping from the side.- The thumb's contact region is more towards the bottom and slightly to the side of the dart.Based on this visual analysis, I will specify the bounding boxes for the contact regions:```json{ index: [0.52, 0.55, 0.58, 0.63], thumb: [0.49, 0.63, 0.56, 0.68]}```Note: These are estimations based on the image, focusing on the regions where the fingers appear to grip the dart.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ; {'index': [0.52, 0.55, 0.58, 0.63], 'thumb': [0.49, 0.63, 0.56, 0.68]}                ; {'index': {'x_1': 0.0, 'y_1': 0.515, 'x_2': 0.363, 'y_2': 0.605}, 'thumb': {'x_1': 0.0, 'y_1': 0.585, 'x_2': 0.39, 'y_2': 0.7335}}        ; {'index': 0.0, 'thumb': 0.0}                                 ;         2727;           183
    78; grasp_vlm_dataset/bow17_jpg.rf.7af13d780458ce389d2504e3ceccd3ea.jpg                  ; { index: [0.60, 0.80, 0.70, 0.90], thumb: [0.50, 0.70, 0.60, 0.80]}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ; {'index': [0.6, 0.8, 0.7, 0.9], 'thumb': [0.5, 0.7, 0.6, 0.8]}                        ; {'thumb': {'x_1': 0.794, 'y_1': 0.816, 'x_2': 0.8305, 'y_2': 0.8545}, 'index': {'x_1': 0.77, 'y_1': 0.777, 'x_2': 0.8395, 'y_2': 0.8505}} ; {'index': 0.0, 'thumb': 0.0}                                 ;         2730;            51
    79; grasp_vlm_dataset/bowl_ball12_jpg.rf.8ffcd1332ffaf7ad15d4baed4d1dffbe.jpg            ; Based on the image, the contact regions for the fingers seem to be on the upper part of the bowling ball, roughly around the middle area of the ball's circumference. The contact regions appear to be elongated horizontal regions, with the thumb on the bottom side (closer to the bottom of the ball) and the index finger on the upper side (closer to the top of the ball).- The thumb contact region seems to be on the lower part of the ball, roughly at the bottom center.- The index finger contact region is on the upper part of the ball.Now, let's approximate the bounding boxes:- For the thumb, the region is slightly below the center along the vertical axis and somewhat centered horizontally.- For the index finger, the region is slightly above the center along the vertical axis, also centered horizontally.Assuming the ball is centered at `(0.5, 0.5)` in normalized coordinates, the approximate contact regions could be:- Thumb: top-left `[0.45, 0.65]`, bottom-right `[0.55, 0.75]`- Index: top-left `[0.45, 0.25]`, bottom-right `[0.55, 0.35]`These are estimations based on visual cues.Here is the JSON output:```json{ index: [0.45, 0.25, 0.55, 0.35], thumb: [0.45, 0.65, 0.55, 0.75]}```                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ; {'index': [0.45, 0.25, 0.55, 0.35], 'thumb': [0.45, 0.65, 0.55, 0.75]}                ; {'thumb': {'x_1': 0.658, 'y_1': 0.909, 'x_2': 0.7415, 'y_2': 0.949}, 'index': {'x_1': 0.598, 'y_1': 0.709, 'x_2': 0.7645, 'y_2': 0.749}}  ; {'index': 0.0, 'thumb': 0.0}                                 ;         2727;           323
    80; grasp_vlm_dataset/drill_12_jpg.rf.058fccbb5c588d8a9dfaa38635260228.jpg               ; To determine the best placement of the robotic fingertip for grasping the power drill in the image, I analyze the drill's orientation and the front surface area where the contact would be most stable and effective for operation.The drill appears to be oriented vertically with the handle facing toward the bottom of the image (closest to the camera), and the front surface of the drill (where the trigger and grip would be located) is visible near the center and top of the drill body.The optimal contact point for grasping would be near the handle, providing a firm grip and control, specifically near the trigger area for easy operation. Given that the fingertip should have continuous contact and focus only on the front surface, the contact should be at the front face of the handle close to the trigger but on a flat surface suitable for grip.Considering the image and the drill's position, a good grasp point would be near the middle of the handle, slightly above or below the trigger to maximize control and leverage.**Based on the visual analysis, the coordinates are approximately:**- Horizontal (x): around the middle of the grip area.- Vertical (y): around the midpoint height of the grip.In normalized coordinates, this would be approximately:- Top-left corner: [0.45, 0.70]- Bottom-right corner: [0.55, 0.80]This allows a centered contact suitable for grasping.**Final JSON output:**```json{ index: [0.45, 0.70, 0.55, 0.80]}```                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ; {'index': [0.45, 0.7, 0.55, 0.8]}                                                     ; {'index': {'x_1': 0.456, 'y_1': 0.469, 'x_2': 0.5025, 'y_2': 0.508}}                                                                      ; {'index': 0.0}                                               ;         2732;           324
    81; grasp_vlm_dataset/wacker_9_jpg.rf.a8ab37e0d1857de1c0b5c89e3fe89bd5.jpg               ; Let's analyze the image to identify the best placement of the robotic fingertip on the weed wacker for grasping and usage.- The weed wacker is positioned horizontally.- The handle and trigger are roughly in the middle, but the part where the user would typically hold and operate it is closer to the middle to the right side.- The front surface of the weed wacker (the blade guard and the tip of the trimmer line) is at the far right side.Considering the detail that the robot's fingertip contact should be continuous and on the front surface, the most appropriate grasp point would be near the center where the handle area is, but ensuring that the fingertip can reach the front surface safely and securely.In the absence of specifics about the size of the fingertip or the gradual shape of the contact surface, the best approximation is to position the fingertip near the handle area, close to the middle of the device, with a slight bias toward the front to enable immediate operation.Based on these considerations, the bounding box should roughly cover the area around the handle, right before the motor section.**Final placement:**- Top-left corner approximately at 0.4 (x), 0.4 (y).- Bottom-right corner approximately at 0.55 (x), 0.55 (y).Here's the JSON output:```json{ index: [0.4, 0.4, 0.55, 0.55]}```                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ; {'index': [0.4, 0.4, 0.55, 0.55]}                                                     ; {'index': {'x_1': 0.746, 'y_1': 0.58, 'x_2': 0.7615, 'y_2': 0.5915}}                                                                      ; {'index': 0.0}                                               ;         2733;           305
    82; grasp_vlm_dataset/chainsaw9_cleanup_jpg.rf.305948ef9b55a6954db60dcacb3a516d.jpg      ; "Based on the image, the chainsaw appears to be positioned with the handle area at the rear and the guide bar extending towards the front. For a secure grip and effective handling, the robot's hands should grasp the handle and the rear body of the chainsaw.- The left hand can grasp the rear handle, which is at the top part of the chainsaw, roughly central in the vertical direction.- The right hand should grasp the main body or the front handle, which is located closer to the middle of the chainsaw's length.To approximate the optimal grasp points:- The left hand will be near the rear handle, roughly around the upper-left region.- The right hand will be near the front handle, roughly mid-region of the chainsaw's length.Here's the JSON with normalized bounding boxes for grasping:```json{  ""hand1"": [0.70, 0.20, 0.85, 0.35],  ""hand2"": [0.40, 0.45, 0.55, 0.60]}```These coordinates aim to capture the correct grasping regions, considering the chainsaw's orientation and size in the image."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ; {'hand1': [0.4, 0.45, 0.55, 0.6], 'hand2': [0.7, 0.2, 0.85, 0.35]}                    ; {'hand1': {'x_1': 0.554, 'y_1': 0.335, 'x_2': 0.683, 'y_2': 0.808}, 'hand2': {'x_1': 0.849, 'y_1': 0.473, 'x_2': 0.954, 'y_2': 0.5865}}   ; {'hand1': 0.0, 'hand2': 0.0}                                 ;         2717;           247
    83; grasp_vlm_dataset/wrench_1_jpg.rf.7d53a6ddd00fecc434ec65c123a93f3d.jpg               ; To determine the best region where the robotic hand should wrap around the wrench for use, I analyze the image and consider the typical gripping area.The wrench's handle is the area with the red grip, which appears to be the optimal spot for the hand to wrap around for control. The gripping region should be near the handle's middle or slightly towards the end for effective leverage, but not at the very end to avoid slipping.Given this, the ideal contact area would be centered around the handle's middle section to ensure stability and control. Based on the image and typical wrench shape, I estimate the best region for the robotic hand is roughly in the middle of the handle.Here's the approximate normalized bounding box for the hand grasp:```json{ hand: [0.55, 0.45, 0.75, 0.65]}```This covers the middle portion of the handle, ensuring a secure grip for turning the nut.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ; {'hand': [0.55, 0.45, 0.75, 0.65]}                                                    ; {'handle': {'x_1': 0.427, 'y_1': 0.441, 'x_2': 0.975, 'y_2': 0.7015}}                                                                     ; {'hand': 0.28020230606497876}                                ;         2706;           195
    84; grasp_vlm_dataset/nail_5_jpg.rf.c77e61420f71cf91da10ed3daf640b89.jpg                 ; Analyzing the image, the best placement for the robotic index finger's pad would be on the larger, flat surface of the nail gun's handle, near the trigger area for a secure and stable grasp. The area should be centered on the front surface of the handle for effective control and safety. Based on this reasoning, the bounding box coordinates should be approximately:- Top-left corner: roughly at (0.45, 0.75)- Bottom-right corner: roughly at (0.55, 0.86)Here's the JSON object:```json{ index: [0.45, 0.75, 0.55, 0.86]}```                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ; {'index': [0.45, 0.75, 0.55, 0.86]}                                                   ; {'index': {'x_1': 0.473, 'y_1': 0.356, 'x_2': 0.525, 'y_2': 0.4265}}                                                                      ; {'index': 0.0}                                               ;         2735;           143
    85; grasp_vlm_dataset/chainsaw2_cleanup_jpg.rf.8e2e9ac3dc451896d4eb7069940002fc.jpg      ; "{  ""hand1"": [0.45, 0.55, 0.55, 0.65],  ""hand2"": [0.45, 0.45, 0.55, 0.55]}"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ; {'hand1': [0.45, 0.45, 0.55, 0.55], 'hand2': [0.45, 0.55, 0.55, 0.65]}                ; {'hand1': {'x_1': 0.566, 'y_1': 0.14, 'x_2': 0.7805, 'y_2': 0.7535}, 'hand2': {'x_1': 0.826, 'y_1': 0.298, 'x_2': 0.926, 'y_2': 0.412}}   ; {'hand1': 0.0, 'hand2': 0.0}                                 ;         2717;            53
    86; grasp_vlm_dataset/allen_2_jpg.rf.851e7d438beb6948c97ea8ba54425aa1.jpg                ; To determine the best region for the robot's hand to grasp the allen key, I analyze the image. The allen key is a long, L-shaped metal tool with a handle area in the black and yellow handle. The area that provides a good gripping point for the robot's hand would be near the handle, where there's a flat surface for a secure grip.Considering the shape and position, the most suitable region for contact would be around the middle section of the handle, closer to the body of the allen key, but not at the very end or the tip.Based on the image, I will select the bounding box that covers the middle portion of the handle, focusing on a region that allows the hand to wrap securely around.Here's my reasoning: - The handle is at the top of the image.- The grip should be close to the handle's middle, avoiding the very ends.- The region should encompass the width of the handle for a good grip.Therefore, I define the bounding box as follows:```json{ hand: [0.45, 0.45, 0.55, 0.55]}```This region centers around the handle area, providing a good point for the robotic hand to grasp and leverage the allen key effectively.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ; {'hand': [0.45, 0.45, 0.55, 0.55]}                                                    ; {'handle': {'x_1': 0.317, 'y_1': 0.006, 'x_2': 0.8515, 'y_2': 0.1235}}                                                                    ; {'hand': 0.0}                                                ;         2710;           261
    87; grasp_vlm_dataset/wacker_17_jpg.rf.633900bf8f6ec40679f5da12254d39c8.jpg              ; To determine the optimal placement of the pad of the robotic index finger on the weed wacker, I should identify a position that allows a natural, firm grip facilitating operation. The front surface of the finger should contact the weed wacker in a way that aligns with typical gripping points—likely on the handle or around the device's body near where the handle is attached, providing a stable hold.Looking at the image, the most suitable contact point appears to be on the black handle part, just slightly forward of the trigger area, which offers good leverage and control.Based on the image, I will assume the front surface contact should be roughly in the area where the grip transitions into the main shaft, approximately near the middle of the handle.Here's my analysis:- The handle is located on the right side of the image.- A natural grasp point would center around the black handle section.Thus, the best placement would be roughly around the mid-section of the handle, slightly toward the top.Normalized bounding box coordinates (approximate based on visual proportions): [x1=0.60, y1=0.45, x2=0.70, y2=0.55]```json{index : [0.60, 0.45, 0.70, 0.55]}```This placement ensures the fingertip contacts the handle in a natural grasping position, ready to operate the weed wacker effectively.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ; {'index': [0.6, 0.45, 0.7, 0.55]}                                                     ; {'index': {'x_1': 0.788, 'y_1': 0.323, 'x_2': 0.842, 'y_2': 0.343}}                                                                       ; {'index': 0.0}                                               ;         2733;           294
    88; grasp_vlm_dataset/top_bar3_jpg.rf.20bc4ba2ab0adcc698b3732aa4fc16bc.jpg               ; Based on the image, the best region to wrap around the top drawer with a horizontal bar handle is the handle itself. The handle is centered horizontally on the drawer, and the contact region should be along the length of the handle to allow a proper grip.Since the handle is horizontal, I will select a bounding box that captures the handle's area approximately in the middle of the drawer's front face.Here's the estimated bounding box coordinates (normalized):- x1: 0.30 (left side of the handle)- y1: 0.45 (top of the handle)- x2: 0.70 (right side of the handle)- y2: 0.55 (bottom of the handle)This provides a contact region that comfortably surrounds the handle for gripping.```json{ hand: [0.30, 0.45, 0.70, 0.55]}```                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ; {'hand': [0.3, 0.45, 0.7, 0.55]}                                                      ; {'handle': {'x_1': 0.351, 'y_1': 0.079, 'x_2': 0.5335, 'y_2': 0.227}}                                                                     ; {'hand': 0.0}                                                ;         2737;           191
    89; grasp_vlm_dataset/saw_9_jpg.rf.357d6a8fc86ce4de56014270edf7b9d7.jpg                  ; Based on the image, the circular saw is positioned on a wooden plank, and the front surface of the saw's blade housing is accessible. The optimal place for the robot's fingertip to grasp and use the saw would be on the front surface, close to the blade but not overlapping the teeth for safety and control.Considering the position of the saw and the front surface visible in the image, I recommend placing the fingertip's contact area near the center of the front face of the saw, slightly above the blade. This allows a steady hold while maintaining safe distance from the cutting area.The normalized coordinates of this region based on the image dimensions are approximately: Top-left corner: [0.35, 0.45] Bottom-right corner: [0.45, 0.55] These estimates assume the front face of the saw is roughly centered in the lower part of the image. Here is the JSON output:```json{ index: [0.35, 0.45, 0.45, 0.55]}```                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ; {'index': [0.35, 0.45, 0.45, 0.55]}                                                   ; {'index': {'x_1': 0.782, 'y_1': 0.281, 'x_2': 0.808, 'y_2': 0.3395}}                                                                      ; {'index': 0.0}                                               ;         2731;           221
    90; grasp_vlm_dataset/vertical_bar15_jpg.rf.a01cc5497dd771b5836fd436e47447ad.jpg         ; {hand: [0.75, 0.55, 0.80, 0.75]}                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ; {'hand': [0.75, 0.55, 0.8, 0.75]}                                                     ; {'handle': {'x_1': 0.74, 'y_1': 0.557, 'x_2': 0.7585, 'y_2': 0.6485}}                                                                     ; {'hand': 0.07125515345854279}                                ;         2726;            24
    91; grasp_vlm_dataset/screwdriver_12_jpg.rf.ab37f13129d7e7b02a4ca26782785fb6.jpg         ; To determine the best region for the robotic hand to grip the screwdriver, I should consider the part of the tool that provides the most control and stability during usage. Typically, this is near the handle, where the grip is comfortable and secure.Looking at the screwdriver in the image, the handle is well-defined with a textured grip and a wider top part for holding. The middle section of the handle is where the hand should wrap around to exert force and control.Given that, I will select the region covering the handle portion of the screwdriver, which appears roughly in the upper-middle section of the tool:- The handle is mostly black with some red accents.- Since the handle spans from the top to about a third down the tool, the bounding box should cover this area.Based on visual estimation, the bounding box for the desired grip region in normalized coordinates is approximately:- Top-left corner roughly at (0.45, 0.1)- Bottom-right corner roughly at (0.55, 0.4)Now, I will translate this into the JSON output:```json{ hand: [0.45, 0.1, 0.55, 0.4]}```                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ; {'hand': [0.45, 0.1, 0.55, 0.4]}                                                      ; {'handle': {'x_1': 0.463, 'y_1': 0.054, 'x_2': 0.5435, 'y_2': 0.4915}}                                                                    ; {'hand': 0.588038350327195}                                  ;         2707;           248
