img_id;text_output;pred_bbox;target_bbox;iou
58;```json [[505, 272], [542, 310]] ```;[505.0, 272.0, 542.0, 310.0];[335, 351, 364.5, 384];0.0
59;```json [[324, 239], [501, 353], [324, 353], [501, 239]] ```;[324.0, 353.0, 501.0, 239.0];[545, 478, 898.5699999999999, 778];0.0
60;```json [[878, 295], [931, 350], [878, 350], [931, 295]] ```;[878.0, 350.0, 931.0, 295.0];[784, 209, 804.62, 249];-0.0
61;```json [130, 200, 330, 300] ```;[130.0, 200.0, 330.0, 300.0];[44, 73, 115.48, 128.56];0.0
62;```json [[481, 290], [686, 401]] ```;[481.0, 290.0, 686.0, 401.0];[597, 403, 914.86, 761.5699999999999];0.0
63;```json [[207, 184], [223, 200]] ```;[207.0, 184.0, 223.0, 200.0];[217, 522, 252.82999999999998, 535.33];0.0
64;```json [[130, 190], [320, 220], [320, 160], [130, 160]] ```;[320.0, 160.0, 130.0, 160.0];[142, 170, 555.5, 423.5];0.0
65;```json [[86.6, 48.0], [89.9, 49.8], [89.9, 48.0], [86.6, 49.8]] ```;[89.9, 48.0, 86.6, 49.8];[898, 582, 937, 597];0.0
66;```json [[235, 15], [325, 95]] ```;[235.0, 15.0, 325.0, 95.0];[173, 17, 204.34, 68.33];0.0
67;```json [[340, 260], [510, 310]] ```;[340.0, 260.0, 510.0, 310.0];[523, 512, 976.3399999999999, 595.33];0.0
68;```json [[210, 160], [380, 190], [380, 160], [210, 190]] ```;[380.0, 160.0, 210.0, 190.0];[913, 300, 1244, 540];0.0
69;```json [[245, 350], [340, 580]] ```;[245.0, 350.0, 340.0, 580.0];[127, 195, 168.32999999999998, 383.66999999999996];0.0
70;```json [[587, 334], [854, 467]] ```;[587.0, 334.0, 854.0, 467.0];[1590, 775, 2378.75, 1097.5];0.0
71;```json [[145, 110, 255, 310]] ```;[145.0, 110.0, 255.0, 310.0];[101, 9, 166.70999999999998, 177.21];0.04618381367318739
72;```json [[470, 128], [510, 168]] ```;[470.0, 128.0, 510.0, 168.0];[585, 157, 631.43, 190.57];0.0
73;```json [330, 100, 380, 150] ```;[330.0, 100.0, 380.0, 150.0];[166, 119, 184.64, 147.64];0.0
74;```json [[545, 304], [570, 334]] ```;[545.0, 304.0, 570.0, 334.0];[1135, 465, 1212.5, 493.75];0.0
75;```json [[268, 207], [412, 278]] ```;[268.0, 207.0, 412.0, 278.0];[288, 223, 398, 310.90999999999997];0.4370092674857882
76;```json [[130, 120], [320, 200]] ```;[130.0, 120.0, 320.0, 200.0];[47, 44, 132.34, 150.32999999999998];0.00293234415406539
77;```json [345, 220, 385, 260] ```;[345.0, 220.0, 385.0, 260.0];[477, 357, 543, 372.5];0.0
78;```json [[276, 290], [320, 334]] ```;[276.0, 290.0, 320.0, 334.0];[406, 334, 440.5, 356];0.0
79;```json [[250, 200], [350, 600]] ```;[250.0, 200.0, 350.0, 600.0];[496, 331, 566, 974];0.0
80;```json [[255, 201], [282, 226], [259, 223], [285, 205]] ```;[259.0, 223.0, 285.0, 205.0];[1350, 723, 1400, 848];0.0
81;```json [340, 310, 420, 390] ```;[340.0, 310.0, 420.0, 390.0];[117, 135, 124.71, 145.83];0.0
82;```json [[260, 130], [380, 470]] ```;[260.0, 130.0, 380.0, 470.0];[118, 44, 141.96, 240.04];0.0
83;```json [230, 300, 330, 450] ```;[230.0, 300.0, 330.0, 450.0];[263, 481, 347.37, 667.88];0.0
84;```json [[320, 170], [450, 230]] ```;[320.0, 170.0, 450.0, 230.0];[148, 111, 223.16, 135.38];0.0
85;```json [[883, 269], [928, 314]] ```;[883.0, 269.0, 928.0, 314.0];[939, 253, 970.43, 305.85];0.0
86;```json [[200, 150], [450, 200]] ```;[200.0, 150.0, 450.0, 200.0];[231, 208, 1251.63, 340.49];0.0
87;```json [830, 330, 880, 380] ```;[830.0, 330.0, 880.0, 380.0];[138, 169, 153.28, 176.78];0.0
88;```json [[147.0, 190.0], [177.0, 220.0]] ```;[147.0, 190.0, 177.0, 220.0];[403, 259, 475.14, 299];0.0
89;```json [[340, 270], [570, 320]] ```;[340.0, 270.0, 570.0, 320.0];[567, 502, 948.6700000000001, 586.17];0.0
90;```json [[188, 109], [465, 153]] ```;[188.0, 109.0, 465.0, 153.0];[111, 80, 306.25, 168.5];0.21442738142460474
91;```json [[368.9, 264.2], [383.8, 277.9], [370.5, 275.7], [385.4, 266.2]] ```;[370.5, 275.7, 385.4, 266.2];[1194, 696, 1219, 710];0.0
92;```json [[57, 301], [117, 301], [117, 361], [57, 361]] ```;[117.0, 361.0, 57.0, 361.0];[47, 236, 64.22, 246];0.0
93;```json [[115, 265], [140, 290]] ```;[115.0, 265.0, 140.0, 290.0];[985, 698, 1032.5, 719.25];0.0
94;```json [410, 260, 460, 310] ```;[410.0, 260.0, 460.0, 310.0];[608, 665, 721.75, 735];0.0
95;```json [[210, 185], [230, 205]] ```;[210.0, 185.0, 230.0, 205.0];[739, 188, 757.75, 206.75];0.0
96;```json [[286, 294], [330, 294], [330, 338], [286, 338]] ```;[330.0, 338.0, 286.0, 338.0];[194, 318, 232.19, 350.27];0.0
97;```json [380, 320, 430, 370] ```;[380.0, 320.0, 430.0, 370.0];[237, 326, 278.5, 416];0.0
98;```json [[340, 250], [360, 270]] ```;[340.0, 250.0, 360.0, 270.0];[297, 267, 322, 285.64];0.0
99;```json [[207, 212], [248, 253]] ```;[207.0, 212.0, 248.0, 253.0];[184, 138, 193.47, 153.52];0.0
100;```json [[300, 180], [450, 220]] ```;[300.0, 180.0, 450.0, 220.0];[215, 161, 269.65999999999997, 203.32999999999998];0.0
101;```json [[170, 200], [440, 240]] ```;[170.0, 200.0, 440.0, 240.0];[245, 544, 909, 695];0.0
102;```json [[648, 455], [692, 500]] ```;[648.0, 455.0, 692.0, 500.0];[534, 389, 583.17, 475.65999999999997];0.0
103;```json [[136, 152], [275, 178], [275, 152], [136, 178]] ```;[275.0, 152.0, 136.0, 178.0];[227, 303, 934.5, 410.5];0.0
104;```json [[330, 120], [430, 220]] ```;[330.0, 120.0, 430.0, 220.0];[108, 76, 138, 137.48];0.0
105;```json [[448, 196], [508, 257]] ```;[448.0, 196.0, 508.0, 257.0];[258, 219, 268, 237];0.0
106;```json [[266, 146], [421, 192]] ```;[266.0, 146.0, 421.0, 192.0];[218, 157, 403.84000000000003, 284.08];0.18611112585611742
107;```json [[689, 267], [721, 267], [721, 300], [689, 300]] ```;[721.0, 300.0, 689.0, 300.0];[690, 348, 718.12, 384.87];0.0
108;```json [[389, 153], [442, 153], [442, 204], [389, 204]] ```;[442.0, 204.0, 389.0, 204.0];[1002, 614, 1071, 791];0.0
109;```json [[220, 160], [360, 200]] ```;[220.0, 160.0, 360.0, 200.0];[299, 239, 438.5, 337.5];0.0
110;```json [[305, 289], [351, 335]] ```;[305.0, 289.0, 351.0, 335.0];[362, 178, 396.17, 223];0.0
111;```json [330, 140, 370, 180] ```;[330.0, 140.0, 370.0, 180.0];[415, 165, 446.5, 225.5];0.0
112;```json [[330, 150], [470, 250]] ```;[330.0, 150.0, 470.0, 250.0];[128, 61, 168.55, 125.31];0.0
113;```json [[350, 220], [380, 250]] ```;[350.0, 220.0, 380.0, 250.0];[287, 188, 300.84, 217.23];0.0
114;```json [[240, 300], [360, 500]] ```;[240.0, 300.0, 360.0, 500.0];[132, 222, 186.66, 361.33000000000004];0.0
115;```json [[324, 197], [351, 223]] ```;[324.0, 197.0, 351.0, 223.0];[135, 124, 146.04, 134.83];0.0
116;```json [[230, 150], [430, 200]] ```;[230.0, 150.0, 430.0, 200.0];[1160, 790, 1865, 946.67];0.0
117;```json [[516, 527], [555, 566]] ```;[516.0, 527.0, 555.0, 566.0];[436, 646, 454, 695];0.0
118;```json [[16.4, 16.4], [287.0, 16.4], [287.0, 55.3], [16.4, 55.3]] ```;[287.0, 55.3, 16.4, 55.3];[141, 76, 565, 590];0.0
119;```json [[262, 325], [389, 517]] ```;[262.0, 325.0, 389.0, 517.0];[82, 120, 110.13, 244.38];0.0
120;```json [[217, 113], [304, 201]] ```;[217.0, 113.0, 304.0, 201.0];[262, 66, 321.06, 157.56];0.16721923926182505
121;```json [[240, 120], [360, 180]] ```;[240.0, 120.0, 360.0, 180.0];[145, 134, 303.83000000000004, 225.17000000000002];0.15664345937267474
122;```json [[350, 150], [450, 250]] ```;[350.0, 150.0, 450.0, 250.0];[312, 307, 430, 393];0.0
123;```json [[450, 190], [680, 250]] ```;[450.0, 190.0, 680.0, 250.0];[828, 337, 1453.83, 468.66999999999996];0.0
124;```json [[450, 380], [520, 450]] ```;[450.0, 380.0, 520.0, 450.0];[180, 222, 201, 234.5];0.0
125;```json [[382, 264], [427, 309]] ```;[382.0, 264.0, 427.0, 309.0];[274, 240, 309.42, 259.16];0.0
126;```json [[320, 160], [360, 200]] ```;[320.0, 160.0, 360.0, 200.0];[212, 109, 230.75, 138.59];0.0
127;```json [360, 300, 420, 360] ```;[360.0, 300.0, 420.0, 360.0];[1243, 715, 1324.67, 1100];0.0
128;```json [[313, 172], [331, 188]] ```;[313.0, 172.0, 331.0, 188.0];[626, 354, 660.16, 385.67];0.0
129;```json [[460, 360], [500, 400]] ```;[460.0, 360.0, 500.0, 400.0];[394, 554, 459, 578];0.0
130;```json [[270, 150], [330, 210]] ```;[270.0, 150.0, 330.0, 210.0];[104, 98, 128.22, 123.31];0.0
131;```json [270, 150, 370, 250] ```;[270.0, 150.0, 370.0, 250.0];[274, 116, 334.5, 321];0.36997401009020026
132;```json [440, 300, 480, 340] ```;[440.0, 300.0, 480.0, 340.0];[541, 673, 618.5, 783];0.0
133;```json [[230, 110], [390, 220]] ```;[230.0, 110.0, 390.0, 220.0];[2092, 227, 2792, 817];0.0
134;```json [210, 200, 250, 240] ```;[210.0, 200.0, 250.0, 240.0];[75, 77, 79.04, 100.23];0.0
135;```json [[210, 350], [420, 500]] ```;[210.0, 350.0, 420.0, 500.0];[340, 457, 728, 1025];0.013846178615704143
136;```json [320, 220, 360, 260] ```;[320.0, 220.0, 360.0, 260.0];[75, 77, 80.65, 99.74];0.0
137;```json [[447, 323], [494, 323], [494, 359], [447, 359]] ```;[494.0, 359.0, 447.0, 359.0];[491, 525, 545, 612];0.0
138;```json [[897, 65], [948, 121]] ```;[897.0, 65.0, 948.0, 121.0];[1705, 138, 1752.5, 170.5];0.0
139;```json [[66.0, 39.3], [70.2, 40.3], [66.0, 36.9], [70.2, 36.9]] ```;[66.0, 36.9, 70.2, 36.9];[700, 374, 755.71, 390.43];0.0
140;```json [[127, 100, 200, 230]] ```;[127.0, 100.0, 200.0, 230.0];[68, 23, 104.46000000000001, 111.54];0.0
141;```json [[470, 360], [510, 400]] ```;[470.0, 360.0, 510.0, 400.0];[217, 302, 251.5, 338];0.0
142;```json [[230, 150], [450, 190]] ```;[230.0, 150.0, 450.0, 190.0];[119, 123, 331, 159.5];0.06159129569599127
143;```json [[10, 200], [190, 260]] ```;[10.0, 200.0, 190.0, 260.0];[20, 132, 301.94, 196.5];0.0
144;```json [[250, 360], [360, 520]] ```;[250.0, 360.0, 360.0, 520.0];[855, 885, 1151.67, 1825];0.0
145;```json [[300, 260], [500, 320]] ```;[300.0, 260.0, 500.0, 320.0];[127, 93, 208.48000000000002, 117.26];0.0
146;```json [[160, 180], [330, 230]] ```;[160.0, 180.0, 330.0, 230.0];[126, 134, 247.67000000000002, 178.45];0.0
147;```json [480, 280, 520, 320] ```;[480.0, 280.0, 520.0, 320.0];[1006, 595, 1054.75, 668.75];0.0
148;```json [[482, 310], [502, 330]] ```;[482.0, 310.0, 502.0, 330.0];[475, 370, 494, 397];0.0
149;```json [[20, 150], [170, 250]] ```;[20.0, 150.0, 170.0, 250.0];[44, 97, 404.5, 213];0.16239770867430442
150;```json [[240, 120, 360, 200]] ```;[240.0, 120.0, 360.0, 200.0];[193, 16, 244.72, 86.94];0.0
151;```json [[235, 240], [370, 370]] ```;[235.0, 240.0, 370.0, 370.0];[103, 81, 133, 189.75];0.0
152;```json [[316, 214], [354, 214], [354, 252], [316, 252]] ```;[354.0, 252.0, 316.0, 252.0];[300, 228, 326, 287];0.0
153;```json [[385, 200], [415, 230]] ```;[385.0, 200.0, 415.0, 230.0];[263, 191, 274.25, 203.08];0.0
154;```json [[410, 245], [465, 245], [465, 300], [410, 300]] ```;[465.0, 300.0, 410.0, 300.0];[472, 418, 550.89, 507.45];0.0
155;```json [110, 110, 300, 180] ```;[110.0, 110.0, 300.0, 180.0];[72, 111, 245.61, 158.78];0.4286583829728679
156;```json [350, 350, 400, 400] ```;[350.0, 350.0, 400.0, 400.0];[893, 680, 934.25, 782.5];0.0
157;```json [[853, 301], [905, 353]] ```;[853.0, 301.0, 905.0, 353.0];[910, 310, 930.63, 347.5];0.0
158;```json [[485, 220], [510, 250]] ```;[485.0, 220.0, 510.0, 250.0];[463, 309, 502.38, 335.88];0.0
159;```json [[277, 241], [377, 241], [377, 263], [277, 263]] ```;[377.0, 263.0, 277.0, 263.0];[505, 543, 1133.75, 809.25];0.0
160;```json [[211, 102], [337, 177]] ```;[211.0, 102.0, 337.0, 177.0];[478, 219, 746, 455];0.0
161;```json [[14.6, 15.3, 160.0, 54.9]] ```;[14.6, 15.3, 160.0, 54.9];[31, 50, 268.08000000000004, 157.5];0.02064887311576173
162;```json [[290, 300], [350, 360]] ```;[290.0, 300.0, 350.0, 360.0];[111, 87, 120.26, 98.85];0.0
163;```json [[260, 180], [300, 220]] ```;[260.0, 180.0, 300.0, 220.0];[105, 106, 120.47, 113.19];0.0
164;```json [[363, 218], [435, 381]] ```;[363.0, 218.0, 435.0, 381.0];[98, 85, 114.76, 170];0.0
165;```json [[500, 200], [550, 250]] ```;[500.0, 200.0, 550.0, 250.0];[252, 185, 267.27, 212.63];0.0
166;```json [[237, 194, 279, 236]] ```;[237.0, 194.0, 279.0, 236.0];[417, 290, 451, 380];0.0
167;```json [244, 340, 284, 380] ```;[244.0, 340.0, 284.0, 380.0];[612, 482, 628, 527];0.0
168;```json [[100, 400], [250, 600]] ```;[100.0, 400.0, 250.0, 600.0];[15, 213, 146.33, 347];0.0
169;```json [[10, 300], [270, 360]] ```;[10.0, 300.0, 270.0, 360.0];[101, 483, 1060.38, 543];0.0
170;```json [[187, 115], [501, 187]] ```;[187.0, 115.0, 501.0, 187.0];[43, 64, 184.94, 90.67];0.0
171;```json [[240, 320], [480, 480]] ```;[240.0, 320.0, 480.0, 480.0];[113, 96, 249.33, 361.34];0.0051989766552856895
172;```json [[130, 140], [310, 190]] ```;[130.0, 140.0, 310.0, 190.0];[58, 140, 352.29, 186.79];0.5870098774716722
173;```json [[150, 350, 250, 500]] ```;[150.0, 350.0, 250.0, 500.0];[74, 136, 87.33, 211.63];0.0
174;```json [[132, 216], [369, 261]] ```;[132.0, 216.0, 369.0, 261.0];[608, 626, 1179.25, 859.75];0.0
175;```json [[264, 111], [481, 179]] ```;[264.0, 111.0, 481.0, 179.0];[153, 40, 339.5, 177.5];0.14191328189038696
176;```json [[188, 289], [242, 289], [242, 339], [188, 339]] ```;[242.0, 339.0, 188.0, 339.0];[1492, 1207, 1668.66, 1733.67];0.0
177;```json { x_min: 250, y_min: 100, x_max: 450, y_max: 200 } ```;[250.0, 100.0, 450.0, 200.0];[145, 3, 209, 85];0.0
178;```json [[260, 310], [280, 310], [280, 330], [260, 330]] ```;[280.0, 330.0, 260.0, 330.0];[551, 526, 594, 610];0.0
179;```json [[15, 240], [185, 300]] ```;[15.0, 240.0, 185.0, 300.0];[19, 116, 209.23, 181.45999999999998];0.0
180;```json [[250, 190], [300, 240]] ```;[250.0, 190.0, 300.0, 240.0];[90, 66, 103.71000000000001, 73.74];0.0
181;```json [[100, 150], [350, 250]] ```;[100.0, 150.0, 350.0, 250.0];[91, 136, 258.5, 358.90999999999997];0.34095241885305544
182;```json [290, 320, 330, 360] ```;[290.0, 320.0, 330.0, 360.0];[574, 552, 602, 642];0.0
183;```json [[200, 120], [340, 160], [340, 120], [200, 160]] ```;[340.0, 120.0, 200.0, 160.0];[145, 123, 340.56, 283.56];0.0
184;```json [320, 260, 370, 310] ```;[320.0, 260.0, 370.0, 310.0];[649, 623, 676, 720];0.0
185;```json [[266, 360], [306, 400]] ```;[266.0, 360.0, 306.0, 400.0];[737, 867, 825.33, 968.66];0.0
186;```json [[135, 120], [270, 220]] ```;[135.0, 120.0, 270.0, 220.0];[292, 213, 579, 548];0.0
187;```json [650, 350, 690, 390] ```;[650.0, 350.0, 690.0, 390.0];[737, 350, 755.33, 375.56];0.0
188;```json [290, 350, 350, 400] ```;[290.0, 350.0, 350.0, 400.0];[381, 239, 423.5, 371.5];0.0
189;```json [[248, 100], [350, 300]] ```;[248.0, 100.0, 350.0, 300.0];[79, 34, 103.32, 148.09];0.0
190;```json [[150, 300], [300, 500]] ```;[150.0, 300.0, 300.0, 500.0];[243, 637, 421, 1106];0.0
191;```json [420, 280, 460, 320] ```;[420.0, 280.0, 460.0, 320.0];[382, 333, 408, 414];0.0
192;```json [[225, 195], [285, 255]] ```;[225.0, 195.0, 285.0, 255.0];[206, 139, 226, 171.67000000000002];0.0
193;```json [[190, 205], [430, 270]] ```;[190.0, 205.0, 430.0, 270.0];[434, 189, 757.12, 377.12];0.0
194;```json [[793, 211], [837, 254]] ```;[793.0, 211.0, 837.0, 254.0];[259, 122, 278.38, 138.88];0.0
195;```json [[380, 300], [580, 360], [380, 360], [580, 300]] ```;[380.0, 360.0, 580.0, 300.0];[507, 369, 1058, 884];0.0
196;```json [[220, 350], [340, 550]] ```;[220.0, 350.0, 340.0, 550.0];[1160, 1465, 1542.5, 2545];0.0
197;```json [[160, 200], [380, 400]] ```;[160.0, 200.0, 380.0, 400.0];[297, 407, 463, 883];0.0
198;```json [[322, 212], [347, 237]] ```;[322.0, 212.0, 347.0, 237.0];[619, 389, 648.38, 400.88];0.0
199;```json [[210, 230], [250, 230], [250, 270], [210, 270]] ```;[250.0, 270.0, 210.0, 270.0];[191, 200, 230.28, 210];0.0
