img_id;text_output;pred_bbox;target_bbox;iou
23;```json [80, 150, 180, 230] ```;[80.0, 150.0, 180.0, 230.0];[181, 205, 309.34000000000003, 332];0.0
24;```json [50, 150, 150, 250] ```;[50.0, 150.0, 150.0, 250.0];[118, 115, 313.33000000000004, 281];0.08158108216285724
25;```json [200, 450, 350, 600] ```;[200.0, 450.0, 350.0, 600.0];[437, 289, 626, 491];0.0
26;```json [100, 200, 300, 300] ```;[100.0, 200.0, 300.0, 300.0];[169, 469, 559, 739.8399999999999];0.0
27;```json [150, 100, 450, 200] ```;[150.0, 100.0, 450.0, 200.0];[184, 631, 1170, 722];0.0
28;```json [130, 180, 190, 220] ```;[130.0, 180.0, 190.0, 220.0];[500, 62, 588.89, 299.78];0.0
29;```json [110, 150, 190, 230] ```;[110.0, 150.0, 190.0, 230.0];[93, 33, 125.82, 68.16];0.0
30;```json [60, 120, 180, 200] ```;[60.0, 120.0, 180.0, 200.0];[306, 403, 691, 700];0.0
31;```json [100, 150, 120, 170] ```;[100.0, 150.0, 120.0, 170.0];[678, 620, 742, 646];0.0
32;```json [120, 50, 180, 150] ```;[120.0, 50.0, 180.0, 150.0];[129, 54, 195, 368];0.22429906542056074
33;```json [60, 40, 140, 100] ```;[60.0, 40.0, 140.0, 100.0];[805, 195, 1862.5, 567.5];0.0
34;```json [120, 100, 180, 140] ```;[120.0, 100.0, 180.0, 140.0];[110, 97, 137.34, 123.1];0.14764137381958112
35;```json [150, 200, 300, 320] ```;[150.0, 200.0, 300.0, 320.0];[140, 282, 222, 579];0.06905951840072694
36;```json [140, 250, 260, 300] ```;[140.0, 250.0, 260.0, 300.0];[664, 104, 750.87, 354];0.0
37;```json [100, 90, 150, 150] ```;[100.0, 90.0, 150.0, 150.0];[1388, 1045, 2438, 1485];0.0
38;```json [70, 100, 130, 150] ```;[70.0, 100.0, 130.0, 150.0];[217, 14, 581.1700000000001, 105.66];0.0
39;```json [200, 300, 250, 350] ```;[200.0, 300.0, 250.0, 350.0];[276, 141, 313.33, 162];0.0
40;```json [200, 400, 250, 450] ```;[200.0, 400.0, 250.0, 450.0];[407, 116, 423.67, 177.66];0.0
41;```json [100, 220, 150, 250] ```;[100.0, 220.0, 150.0, 250.0];[290, 487, 424.15999999999997, 537];0.0
42;```json [150, 200, 250, 350] ```;[150.0, 200.0, 250.0, 350.0];[341, 379, 381.63, 592.13];0.0
43;```json [150, 250, 300, 350] ```;[150.0, 250.0, 300.0, 350.0];[308, 686, 411, 1165];0.0
44;```json [200, 200, 250, 250] ```;[200.0, 200.0, 250.0, 250.0];[430, 230, 483, 298];0.0
45;```json [200, 300, 300, 400] ```;[200.0, 300.0, 300.0, 400.0];[432, 500, 518, 967];0.0
46;```json [50, 30, 150, 80] ```;[50.0, 30.0, 150.0, 80.0];[143, 550, 855.5, 619.17];0.0
47;```json [120, 150, 160, 180] ```;[120.0, 150.0, 160.0, 180.0];[679, 429, 708.28, 506.86];0.0
48;```json [70, 100, 180, 150] ```;[70.0, 100.0, 180.0, 150.0];[33, 32, 119.25, 113.75];0.05703231919149384
49;```json [150, 120, 200, 160] ```;[150.0, 120.0, 200.0, 160.0];[138, 233, 180.5, 382.16999999999996];0.0
50;```json [80, 150, 120, 200] ```;[80.0, 150.0, 120.0, 200.0];[50, 55, 117.96, 94.07];0.0
51;```json [100, 150, 120, 170] ```;[100.0, 150.0, 120.0, 170.0];[935, 765, 986.25, 811.25];0.0
52;```json [200, 300, 240, 320] ```;[200.0, 300.0, 240.0, 320.0];[357, 221, 377.71, 232.43];0.0
53;```json [75, 120, 95, 140] ```;[75.0, 120.0, 95.0, 140.0];[104, 66, 116.96000000000001, 85.26];0.0
54;```json [150, 180, 210, 220] ```;[150.0, 180.0, 210.0, 220.0];[244, 42, 267.12, 47.31];0.0
55;```json [100, 60, 120, 80] ```;[100.0, 60.0, 120.0, 80.0];[646, 437, 661, 509.15];0.0
56;```json [50, 100, 130, 180] ```;[50.0, 100.0, 130.0, 180.0];[112, 107, 218.48000000000002, 129.03];0.04749428880398616
57;```json [100, 150, 200, 200] ```;[100.0, 150.0, 200.0, 200.0];[102, 68, 284.31, 143.76999999999998];0.0
58;```json [220, 150, 260, 180] ```;[220.0, 150.0, 260.0, 180.0];[335, 351, 364.5, 384];0.0
59;```json [100, 200, 160, 260] ```;[100.0, 200.0, 160.0, 260.0];[545, 478, 898.5699999999999, 778];0.0
60;```json [200, 300, 250, 350] ```;[200.0, 300.0, 250.0, 350.0];[784, 209, 804.62, 249];0.0
61;```json [70, 70, 140, 150] ```;[70.0, 70.0, 140.0, 150.0];[44, 73, 115.48, 128.56];0.3586978888674381
62;```json [50, 250, 150, 300] ```;[50.0, 250.0, 150.0, 300.0];[597, 403, 914.86, 761.5699999999999];0.0
63;```json [220, 300, 260, 340] ```;[220.0, 300.0, 260.0, 340.0];[217, 522, 252.82999999999998, 535.33];0.0
64;```json [150, 300, 250, 350] ```;[150.0, 300.0, 250.0, 350.0];[142, 170, 555.5, 423.5];0.04769979656036767
65;```json [150, 250, 200, 300] ```;[150.0, 250.0, 200.0, 300.0];[898, 582, 937, 597];0.0
66;```json [150, 100, 250, 180] ```;[150.0, 100.0, 250.0, 180.0];[173, 17, 204.34, 68.33];0.0
67;```json [80, 190, 150, 230] ```;[80.0, 190.0, 150.0, 230.0];[523, 512, 976.3399999999999, 595.33];0.0
68;```json [200, 150, 300, 300] ```;[200.0, 150.0, 300.0, 300.0];[913, 300, 1244, 540];0.0
69;```json [150, 180, 210, 250] ```;[150.0, 180.0, 210.0, 250.0];[127, 195, 168.32999999999998, 383.66999999999996];0.09173689068093774
70;```json [320, 420, 370, 460] ```;[320.0, 420.0, 370.0, 460.0];[1590, 775, 2378.75, 1097.5];0.0
71;```json [155, 90, 235, 190] ```;[155.0, 90.0, 235.0, 190.0];[101, 9, 166.70999999999998, 177.21];0.05663473797752302
72;```json [150, 100, 200, 140] ```;[150.0, 100.0, 200.0, 140.0];[585, 157, 631.43, 190.57];0.0
73;```json [130, 210, 150, 230] ```;[130.0, 210.0, 150.0, 230.0];[166, 119, 184.64, 147.64];0.0
74;```json [150, 240, 180, 270] ```;[150.0, 240.0, 180.0, 270.0];[1135, 465, 1212.5, 493.75];0.0
75;```json [150, 300, 350, 400] ```;[150.0, 300.0, 350.0, 400.0];[288, 223, 398, 310.90999999999997];0.02332991189804116
76;```json [80, 100, 180, 160] ```;[80.0, 100.0, 180.0, 160.0];[47, 44, 132.34, 150.32999999999998];0.21175940700630946
77;```json [140, 320, 200, 360] ```;[140.0, 320.0, 200.0, 360.0];[477, 357, 543, 372.5];0.0
78;```json [160, 310, 240, 350] ```;[160.0, 310.0, 240.0, 350.0];[406, 334, 440.5, 356];0.0
79;```json [200, 300, 400, 400] ```;[200.0, 300.0, 400.0, 400.0];[496, 331, 566, 974];0.0
80;```json [200, 150, 250, 200] ```;[200.0, 150.0, 250.0, 200.0];[1350, 723, 1400, 848];0.0
81;```json [120, 70, 160, 90] ```;[120.0, 70.0, 160.0, 90.0];[117, 135, 124.71, 145.83];0.0
82;```json [60, 70, 140, 130] ```;[60.0, 70.0, 140.0, 130.0];[118, 44, 141.96, 240.04];0.16142605933161
83;```json [150, 220, 250, 300] ```;[150.0, 220.0, 250.0, 300.0];[263, 481, 347.37, 667.88];0.0
84;```json [140, 210, 190, 250] ```;[140.0, 210.0, 190.0, 250.0];[148, 111, 223.16, 135.38];0.0
85;```json [100, 150, 140, 180] ```;[100.0, 150.0, 140.0, 180.0];[939, 253, 970.43, 305.85];0.0
86;```json [100, 200, 180, 270] ```;[100.0, 200.0, 180.0, 270.0];[231, 208, 1251.63, 340.49];0.0
87;```json [100, 130, 150, 160] ```;[100.0, 130.0, 150.0, 160.0];[138, 169, 153.28, 176.78];0.0
88;```json [150, 100, 180, 130] ```;[150.0, 100.0, 180.0, 130.0];[403, 259, 475.14, 299];0.0
89;```json [100, 300, 200, 400] ```;[100.0, 300.0, 200.0, 400.0];[567, 502, 948.6700000000001, 586.17];0.0
90;```json [150, 180, 250, 250] ```;[150.0, 180.0, 250.0, 250.0];[111, 80, 306.25, 168.5];0.0
91;```json [200, 300, 250, 350] ```;[200.0, 300.0, 250.0, 350.0];[1194, 696, 1219, 710];0.0
92;```json [120, 100, 160, 140] ```;[120.0, 100.0, 160.0, 140.0];[47, 236, 64.22, 246];0.0
93;```json [250, 120, 300, 160] ```;[250.0, 120.0, 300.0, 160.0];[985, 698, 1032.5, 719.25];0.0
94;```json [150, 200, 250, 250] ```;[150.0, 200.0, 250.0, 250.0];[608, 665, 721.75, 735];0.0
95;```json [250, 200, 300, 250] ```;[250.0, 200.0, 300.0, 250.0];[739, 188, 757.75, 206.75];0.0
96;```json [60, 150, 100, 180] ```;[60.0, 150.0, 100.0, 180.0];[194, 318, 232.19, 350.27];0.0
97;```json [200, 200, 250, 250] ```;[200.0, 200.0, 250.0, 250.0];[237, 326, 278.5, 416];0.0
98;```json [50, 120, 80, 150] ```;[50.0, 120.0, 80.0, 150.0];[297, 267, 322, 285.64];0.0
99;```json [150, 200, 200, 220] ```;[150.0, 200.0, 200.0, 220.0];[184, 138, 193.47, 153.52];0.0
100;```json [120, 200, 220, 300] ```;[120.0, 200.0, 220.0, 300.0];[215, 161, 269.65999999999997, 203.32999999999998];0.0013539769082938286
101;```json [150, 90, 250, 130] ```;[150.0, 90.0, 250.0, 130.0];[245, 544, 909, 695];0.0
102;```json [130, 220, 160, 250] ```;[130.0, 220.0, 160.0, 250.0];[534, 389, 583.17, 475.65999999999997];0.0
103;```json [120, 200, 220, 300] ```;[120.0, 200.0, 220.0, 300.0];[227, 303, 934.5, 410.5];0.0
104;```json [50, 100, 150, 170] ```;[50.0, 100.0, 150.0, 170.0];[108, 76, 138, 137.48];0.14564766839378235
105;```json [200, 240, 300, 280] ```;[200.0, 240.0, 300.0, 280.0];[258, 219, 268, 237];0.0
106;```json [120, 150, 220, 260] ```;[120.0, 150.0, 220.0, 260.0];[218, 157, 403.84000000000003, 284.08];0.005986536593059468
107;```json [150, 100, 180, 130] ```;[150.0, 100.0, 180.0, 130.0];[690, 348, 718.12, 384.87];0.0
108;```json [70, 80, 130, 130] ```;[70.0, 80.0, 130.0, 130.0];[1002, 614, 1071, 791];0.0
109;```json [30, 150, 70, 180] ```;[30.0, 150.0, 70.0, 180.0];[299, 239, 438.5, 337.5];0.0
110;```json [180, 300, 230, 330] ```;[180.0, 300.0, 230.0, 330.0];[362, 178, 396.17, 223];0.0
111;```json [150, 200, 200, 240] ```;[150.0, 200.0, 200.0, 240.0];[415, 165, 446.5, 225.5];0.0
112;```json [50, 80, 150, 120] ```;[50.0, 80.0, 150.0, 120.0];[128, 61, 168.55, 125.31];0.15363744060625334
113;```json [150, 250, 170, 270] ```;[150.0, 250.0, 170.0, 270.0];[287, 188, 300.84, 217.23];0.0
114;```json [80, 100, 150, 160] ```;[80.0, 100.0, 150.0, 160.0];[132, 222, 186.66, 361.33000000000004];0.0
115;```json [90, 100, 110, 120] ```;[90.0, 100.0, 110.0, 120.0];[135, 124, 146.04, 134.83];0.0
116;```json [50, 80, 150, 140] ```;[50.0, 80.0, 150.0, 140.0];[1160, 790, 1865, 946.67];0.0
117;```json [300, 260, 380, 300] ```;[300.0, 260.0, 380.0, 300.0];[436, 646, 454, 695];0.0
118;```json [150, 150, 250, 200] ```;[150.0, 150.0, 250.0, 200.0];[141, 76, 565, 590];0.022942515233830115
119;```json [100, 150, 180, 250] ```;[100.0, 150.0, 180.0, 250.0];[82, 120, 110.13, 244.38];0.09068509704308365
120;```json [170, 160, 280, 220] ```;[170.0, 160.0, 280.0, 220.0];[262, 66, 321.06, 157.56];0.0
121;```json [180, 200, 300, 300] ```;[180.0, 200.0, 300.0, 300.0];[145, 134, 303.83000000000004, 225.17000000000002];0.12874608360564538
122;```json [100, 180, 140, 220] ```;[100.0, 180.0, 140.0, 220.0];[312, 307, 430, 393];0.0
123;```json [120, 100, 250, 150] ```;[120.0, 100.0, 250.0, 150.0];[828, 337, 1453.83, 468.66999999999996];0.0
124;```json [175, 150, 205, 180] ```;[175.0, 150.0, 205.0, 180.0];[180, 222, 201, 234.5];0.0
125;```json [90, 120, 130, 140] ```;[90.0, 120.0, 130.0, 140.0];[274, 240, 309.42, 259.16];0.0
126;```json [200, 150, 250, 200] ```;[200.0, 150.0, 250.0, 200.0];[212, 109, 230.75, 138.59];0.0
127;```json [75, 50, 90, 65] ```;[75.0, 50.0, 90.0, 65.0];[1243, 715, 1324.67, 1100];0.0
128;```json [120, 350, 180, 400] ```;[120.0, 350.0, 180.0, 400.0];[626, 354, 660.16, 385.67];0.0
129;```json [50, 200, 90, 240] ```;[50.0, 200.0, 90.0, 240.0];[394, 554, 459, 578];0.0
130;```json [80, 100, 130, 140] ```;[80.0, 100.0, 130.0, 140.0];[104, 98, 128.22, 123.31];0.2756088535666166
131;```json [240, 180, 370, 300] ```;[240.0, 180.0, 370.0, 300.0];[274, 116, 334.5, 321];0.35000602627455707
132;```json [100, 200, 130, 220] ```;[100.0, 200.0, 130.0, 220.0];[541, 673, 618.5, 783];0.0
133;```json [180, 110, 310, 180] ```;[180.0, 110.0, 310.0, 180.0];[2092, 227, 2792, 817];0.0
134;```json [80, 100, 120, 150] ```;[80.0, 100.0, 120.0, 150.0];[75, 77, 79.04, 100.23];0.0
135;```json [145, 470, 205, 570] ```;[145.0, 470.0, 205.0, 570.0];[340, 457, 728, 1025];0.0
136;```json [120, 75, 155, 100] ```;[120.0, 75.0, 155.0, 100.0];[75, 77, 80.65, 99.74];0.0
137;```json [150, 270, 180, 300] ```;[150.0, 270.0, 180.0, 300.0];[491, 525, 545, 612];0.0
138;```json [150, 200, 250, 250] ```;[150.0, 200.0, 250.0, 250.0];[1705, 138, 1752.5, 170.5];0.0
139;```json [100, 200, 150, 250] ```;[100.0, 200.0, 150.0, 250.0];[700, 374, 755.71, 390.43];0.0
140;```json [70, 60, 130, 110] ```;[70.0, 60.0, 130.0, 110.0];[68, 23, 104.46000000000001, 111.54];0.382449632737369
141;```json [180, 300, 220, 340] ```;[180.0, 300.0, 220.0, 340.0];[217, 302, 251.5, 338];0.03950256035113387
142;```json [120, 150, 280, 230] ```;[120.0, 150.0, 280.0, 230.0];[119, 123, 331, 159.5];0.07992428225891261
143;```json [120, 200, 200, 300] ```;[120.0, 200.0, 200.0, 300.0];[20, 132, 301.94, 196.5];0.0
144;```json [150, 300, 250, 400] ```;[150.0, 300.0, 250.0, 400.0];[855, 885, 1151.67, 1825];0.0
145;```json [70, 150, 130, 200] ```;[70.0, 150.0, 130.0, 200.0];[127, 93, 208.48000000000002, 117.26];0.0
146;```json [150, 200, 250, 300] ```;[150.0, 200.0, 250.0, 300.0];[126, 134, 247.67000000000002, 178.45];0.0
147;```json [200, 150, 230, 180] ```;[200.0, 150.0, 230.0, 180.0];[1006, 595, 1054.75, 668.75];0.0
148;```json [100, 300, 150, 350] ```;[100.0, 300.0, 150.0, 350.0];[475, 370, 494, 397];0.0
149;```json [150, 90, 250, 130] ```;[150.0, 90.0, 250.0, 130.0];[44, 97, 404.5, 213];0.07761418693259325
150;```json [50, 100, 150, 150] ```;[50.0, 100.0, 150.0, 150.0];[193, 16, 244.72, 86.94];0.0
151;```json [70, 40, 130, 120] ```;[70.0, 40.0, 130.0, 120.0];[103, 81, 133, 189.75];0.15022469505670874
152;```json [150, 180, 200, 220] ```;[150.0, 180.0, 200.0, 220.0];[300, 228, 326, 287];0.0
153;```json [250, 130, 280, 150] ```;[250.0, 130.0, 280.0, 150.0];[263, 191, 274.25, 203.08];0.0
154;```json [50, 40, 80, 70] ```;[50.0, 40.0, 80.0, 70.0];[472, 418, 550.89, 507.45];0.0
155;```json [120, 150, 180, 200] ```;[120.0, 150.0, 180.0, 200.0];[72, 111, 245.61, 158.78];0.04892143557333889
156;```json [160, 250, 210, 280] ```;[160.0, 250.0, 210.0, 280.0];[893, 680, 934.25, 782.5];0.0
157;```json [150, 150, 250, 200] ```;[150.0, 150.0, 250.0, 200.0];[910, 310, 930.63, 347.5];0.0
158;```json [150, 200, 180, 230] ```;[150.0, 200.0, 180.0, 230.0];[463, 309, 502.38, 335.88];0.0
159;```json [150, 150, 250, 250] ```;[150.0, 150.0, 250.0, 250.0];[505, 543, 1133.75, 809.25];0.0
160;```json [150, 200, 250, 300] ```;[150.0, 200.0, 250.0, 300.0];[478, 219, 746, 455];0.0
161;```json [170, 250, 290, 300] ```;[170.0, 250.0, 290.0, 300.0];[31, 50, 268.08000000000004, 157.5];0.0
162;```json [120, 30, 180, 70] ```;[120.0, 30.0, 180.0, 70.0];[111, 87, 120.26, 98.85];0.0
163;```json [100, 100, 150, 150] ```;[100.0, 100.0, 150.0, 150.0];[105, 106, 120.47, 113.19];0.04449171999999998
164;```json [80, 90, 150, 150] ```;[80.0, 90.0, 150.0, 150.0];[98, 85, 114.76, 170];0.21770946092227764
165;```json [200, 150, 250, 200] ```;[200.0, 150.0, 250.0, 200.0];[252, 185, 267.27, 212.63];0.0
166;```json [200, 150, 220, 170] ```;[200.0, 150.0, 220.0, 170.0];[417, 290, 451, 380];0.0
167;```json [180, 150, 230, 180] ```;[180.0, 150.0, 230.0, 180.0];[612, 482, 628, 527];0.0
168;```json [90, 100, 140, 180] ```;[90.0, 100.0, 140.0, 180.0];[15, 213, 146.33, 347];0.0
169;```json [200, 250, 400, 350] ```;[200.0, 250.0, 400.0, 350.0];[101, 483, 1060.38, 543];0.0
170;```json [90, 85, 170, 120] ```;[90.0, 85.0, 170.0, 120.0];[43, 64, 184.94, 90.67];0.07397332896190535
171;```json [150, 100, 250, 200] ```;[150.0, 100.0, 250.0, 200.0];[113, 96, 249.33, 361.34];0.27408333693010806
172;```json [100, 200, 200, 400] ```;[100.0, 200.0, 200.0, 400.0];[58, 140, 352.29, 186.79];0.0
173;```json [40, 100, 80, 120] ```;[40.0, 100.0, 80.0, 120.0];[74, 136, 87.33, 211.63];0.0
174;```json [170, 420, 250, 480] ```;[170.0, 420.0, 250.0, 480.0];[608, 626, 1179.25, 859.75];0.0
175;```json [150, 200, 250, 250] ```;[150.0, 200.0, 250.0, 250.0];[153, 40, 339.5, 177.5];0.0
176;```json [100, 150, 130, 180] ```;[100.0, 150.0, 130.0, 180.0];[1492, 1207, 1668.66, 1733.67];0.0
177;```json [100, 50, 190, 120] ```;[100.0, 50.0, 190.0, 120.0];[145, 3, 209, 85];0.15792640128346536
178;```json [100, 150, 120, 180] ```;[100.0, 150.0, 120.0, 180.0];[551, 526, 594, 610];0.0
179;```json [120, 150, 180, 250] ```;[120.0, 150.0, 180.0, 250.0];[19, 116, 209.23, 181.45999999999998];0.11395209368499297
180;```json [50, 75, 80, 100] ```;[50.0, 75.0, 80.0, 100.0];[90, 66, 103.71000000000001, 73.74];0.0
181;```json [150, 150, 300, 300] ```;[150.0, 150.0, 300.0, 300.0];[91, 136, 258.5, 358.90999999999997];0.3736017909930405
182;```json [45, 70, 65, 90] ```;[45.0, 70.0, 65.0, 90.0];[574, 552, 602, 642];0.0
183;```json [160, 200, 420, 300] ```;[160.0, 200.0, 420.0, 300.0];[145, 123, 340.56, 283.56];0.3565835876375985
184;```json [100, 120, 140, 150] ```;[100.0, 120.0, 140.0, 150.0];[649, 623, 676, 720];0.0
185;```json [350, 400, 450, 450] ```;[350.0, 400.0, 450.0, 450.0];[737, 867, 825.33, 968.66];0.0
186;```json [50, 70, 150, 130] ```;[50.0, 70.0, 150.0, 130.0];[292, 213, 579, 548];0.0
187;```json [150, 90, 200, 140] ```;[150.0, 90.0, 200.0, 140.0];[737, 350, 755.33, 375.56];0.0
188;```json [30, 70, 70, 110] ```;[30.0, 70.0, 70.0, 110.0];[381, 239, 423.5, 371.5];0.0
189;```json [100, 70, 150, 120] ```;[100.0, 70.0, 150.0, 120.0];[79, 34, 103.32, 148.09];0.03249378781415614
190;```json [50, 300, 230, 400] ```;[50.0, 300.0, 230.0, 400.0];[243, 637, 421, 1106];0.0
191;```json [40, 30, 60, 50] ```;[40.0, 30.0, 60.0, 50.0];[382, 333, 408, 414];0.0
192;```json [40, 60, 80, 100] ```;[40.0, 60.0, 80.0, 100.0];[206, 139, 226, 171.67000000000002];0.0
193;```json [250, 320, 350, 390] ```;[250.0, 320.0, 350.0, 390.0];[434, 189, 757.12, 377.12];0.0
194;```json [130, 70, 190, 100] ```;[130.0, 70.0, 190.0, 100.0];[259, 122, 278.38, 138.88];0.0
195;```json [80, 200, 180, 280] ```;[80.0, 200.0, 180.0, 280.0];[507, 369, 1058, 884];0.0
196;```json [200, 250, 300, 350] ```;[200.0, 250.0, 300.0, 350.0];[1160, 1465, 1542.5, 2545];0.0
197;```json [80, 150, 120, 205] ```;[80.0, 150.0, 120.0, 205.0];[297, 407, 463, 883];0.0
198;```json [240, 370, 280, 410] ```;[240.0, 370.0, 280.0, 410.0];[619, 389, 648.38, 400.88];0.0
199;```json [120, 180, 160, 200] ```;[120.0, 180.0, 160.0, 200.0];[191, 200, 230.28, 210];0.0
