img_id;text_output;pred_bbox;target_bbox;iou
47;```json\n [507,487,574,568]\n ```;[584, 454, 681, 514];[679, 429, 708.28, 506.86];0.013224884278509767
48;```json\n [17, 20, 187, 465]\n ```;[6, 5, 139, 56];[33, 32, 119.25, 113.75];0.17596149248497792
49;```json\n [260,290,368,410]\n ```;[144, 260, 203, 368];[138, 233, 180.5, 382.16999999999996];0.44950098207184386
50;```json\n [167,166,517,526]\n ```;[37, 37, 118, 116];[50, 55, 117.96, 94.07];0.41493939678074687
51;```json\n [399, 399, 431, 429]\n ```;[638, 638, 686, 689];[935, 765, 986.25, 811.25];0.0
52;```json\n [312,488,362,542]\n ```;[292, 140, 325, 162];[357, 221, 377.71, 232.43];0.0
53;```json\n [275,383,338,460]\n ```;[86, 61, 103, 76];[104, 66, 116.96000000000001, 85.26];0.0
54;```json\n [70,645,125,728]\n ```;[258, 26, 291, 47];[244, 42, 267.12, 47.31];0.059207922643290986
55;```json\n [487,376,560,485]\n ```;[451, 436, 582, 501];[646, 437, 661, 509.15];0.0
56;```json\n [467, 500, 568, 963]\n ```;[112, 105, 216, 127];[112, 107, 218.48000000000002, 129.03];0.8144870939820992
57;```json\n [150,270,300,808]\n ```;[97, 72, 290, 144];[102, 68, 284.31, 143.76999999999998];0.8946443750666654
58;```json\n [483,384,536,440]\n ```;[326, 308, 374, 341];[335, 351, 364.5, 384];0.0
59;```json\n [330,310,928,928]\n ```;[334, 305, 1002, 859];[545, 478, 898.5699999999999, 778];0.286622603169113
60;```json\n [225,790,272,848]\n ```;[790, 168, 848, 204];[784, 209, 804.62, 249];0.0
61;```json\n [166, 78, 502, 650]\n ```;[17, 37, 146, 112];[44, 73, 115.48, 128.56];0.2567266561195563
62;```json\n [569,604,891,896]\n ```;[724, 512, 1075, 801];[597, 403, 914.86, 761.5699999999999];0.2838992096429437
63;```json\n [454,290,489,346]\n ```;[209, 435, 250, 469];[217, 522, 252.82999999999998, 535.33];0.0
64;```json\n [248,117,732,890]\n ```;[93, 148, 712, 439];[142, 170, 555.5, 423.5];0.5819287843712007
65;```json\n [452,722,481,758]\n ```;[866, 542, 909, 577];[898, 582, 937, 597];0.0
66;```json\n [37,428,214,516]\n ```;[171, 14, 206, 85];[173, 17, 204.34, 68.33];0.6473570221327969
67;```json\n [455, 486, 556, 917]\n ```;[524, 491, 990, 600];[523, 512, 976.3399999999999, 595.33];0.7408700928291642
68;```json\n [252,681,401,988]\n ```;[871, 322, 1264, 513];[913, 300, 1244, 540];0.6925899958370764
69;```json\n [479,428,947,536]\n ```;[128, 191, 160, 378];[127, 195, 168.32999999999998, 383.66999999999996];0.7388592832779809
70;```json\n [456,593,648,949]\n ```;[1518, 778, 2429, 1106];[1590, 775, 2378.75, 1097.5];0.836743596107569
71;```json\n [16,368,576,688]\n ```;[92, 7, 172, 256];[101, 9, 166.70999999999998, 177.21];0.5548734487951806
72;```json\n [180,458,231,518]\n ```;[549, 162, 621, 207];[585, 157, 631.43, 190.57];0.272807199932968
73;```json\n [78, 310, 170, 456]\n ```;[126, 42, 185, 92];[166, 119, 184.64, 147.64];0.0
74;```json\n [266,768,300,818]\n ```;[1105, 383, 1177, 432];[1135, 465, 1212.5, 493.75];0.0
75;```json\n [455, 376, 700, 718]\n ```;[189, 228, 361, 352];[288, 223, 398, 310.90999999999997];0.24262447150146688
76;```json\n [66,119,428,539]\n ```;[35, 26, 161, 171];[47, 44, 132.34, 150.32999999999998];0.49667226053639846
77;```json\n [551,587,602,646]\n ```;[528, 330, 581, 361];[477, 357, 543, 372.5];0.023023791250959325
78;```json\n [481,467,522,516]\n ```;[373, 288, 412, 313];[406, 334, 440.5, 356];0.0
79;```json\n [201, 491, 281, 693]\n ```;[441, 241, 623, 337];[496, 331, 566, 974];0.006767426122264832
80;```json\n [582,602,637,662]\n ```;[1541, 1117, 1694, 1223];[1350, 723, 1400, 848];0.0
81;```json\n [396, 587, 462, 670]\n ```;[113, 102, 129, 119];[117, 135, 124.71, 145.83];0.0
82;```json\n [131, 588, 926, 726]\n ```;[114, 33, 140, 239];[118, 44, 141.96, 240.04];0.7443886629155492
83;```json\n [469,420,701,649]\n ```;[239, 356, 369, 532];[263, 481, 347.37, 667.88];0.1252866728956086
84;```json\n [667, 418, 791, 604]\n ```;[124, 112, 180, 132];[148, 111, 223.16, 135.38];0.276768629382934
85;```json\n [233,777,281,863]\n ```;[932, 209, 1035, 252];[939, 253, 970.43, 305.85];0.0
86;```json\n [376,168,645,984]\n ```;[215, 195, 1259, 336];[231, 208, 1251.63, 340.49];0.8606860901970874
87;```json\n [395, 506, 428, 552]\n ```;[126, 131, 138, 142];[138, 169, 153.28, 176.78];0.0
88;```json\n [180, 346, 232, 409]\n ```;[415, 161, 490, 207];[403, 259, 475.14, 299];0.0
89;```json\n [483,546,578,878]\n ```;[590, 490, 949, 587];[567, 502, 948.6700000000001, 586.17];0.8212771787846811
90;```json\n [102,68,762,988]\n ```;[27, 30, 395, 228];[111, 80, 306.25, 168.5];0.23714900362318841
91;```json\n [442,654,476,700]\n ```;[1046, 530, 1120, 571];[1194, 696, 1219, 710];0.0
92;```json\n [669, 88, 728, 156]\n ```;[22, 222, 39, 242];[47, 236, 64.22, 246];0.0
93;```json\n [384,530,419,577]\n ```;[848, 614, 923, 670];[985, 698, 1032.5, 719.25];0.0
94;```json\n [386,588,442,666]\n ```;[635, 555, 719, 636];[608, 665, 721.75, 735];0.0
95;```json\n [272,386,318,425]\n ```;[463, 146, 510, 171];[739, 188, 757.75, 206.75];0.0
96;```json\n [550,486,607,592]\n ```;[197, 298, 240, 329];[194, 318, 232.19, 350.27];0.17770268970596498
97;```json\n [538,412,702,518]\n ```;[247, 322, 310, 421];[237, 326, 278.5, 416];0.39722572509457754
98;```json\n [480,351,520,393]\n ```;[280, 256, 314, 277];[297, 267, 322, 285.64];0.16831683168316838
99;```json\n [602,231,666,312]\n ```;[92, 190, 124, 210];[184, 138, 193.47, 153.52];0.0
100;```json\n [386,300,631,726]\n ```;[120, 154, 290, 252];[215, 161, 269.65999999999997, 203.32999999999998];0.1388810204081631
101;```json\n [466,169,542,428]\n ```;[202, 559, 513, 650];[245, 544, 909, 695];0.23410157712354934
102;```json\n [366,486,420,550]\n ```;[486, 366, 550, 420];[534, 389, 583.17, 475.65999999999997];0.06868786050913607
103;```json\n [300,71,540,940]\n ```;[71, 300, 940, 540];[227, 303, 934.5, 410.5];0.3646732355197545
104;```json\n [162,460,808,646]\n ```;[103, 36, 145, 181];[108, 76, 138, 137.48];0.3028571428571428
105;```json\n [363,430,418,476]\n ```;[258, 145, 285, 167];[258, 219, 268, 237];0.0
106;```json\n [262,326,680,860]\n ```;[163, 131, 430, 340];[218, 157, 403.84000000000003, 284.08];0.42321285952368154
107;```json\n [428,619,479,680]\n ```;[668, 346, 734, 387];[690, 348, 718.12, 384.87];0.38314279379157434
108;```json\n [186,566,260,660]\n ```;[1025, 223, 1195, 312];[1002, 614, 1071, 791];0.0
109;```json\n [340,430,579,791]\n ```;[258, 204, 474, 347];[299, 239, 438.5, 337.5];0.4448572261072261
110;```json\n [101,360,160,442]\n ```;[321, 99, 395, 157];[362, 178, 396.17, 223];0.0
111;```json\n [106,333,180,433]\n ```;[283, 67, 368, 114];[415, 165, 446.5, 225.5];0.0
112;```json\n [291, 479, 876, 819]\n ```;[107, 49, 184, 148];[128, 61, 168.55, 125.31];0.3420924176833269
113;```json\n [402,473,451,526]\n ```;[291, 185, 324, 208];[287, 188, 300.84, 217.23];0.2035700897611688
114;```json\n [404,433,941,618]\n ```;[129, 161, 185, 376];[132, 222, 186.66, 361.33000000000004];0.6017697669840325
115;```json\n [202, 387, 269, 480]\n ```;[96, 50, 120, 67];[135, 124, 146.04, 134.83];0.0
116;```json\n [376, 466, 453, 929]\n ```;[932, 752, 1858, 906];[1160, 790, 1865, 946.67];0.4705025064160358
117;```json\n [525,468,552,502]\n ```;[421, 630, 451, 662];[436, 646, 454, 695];0.149812734082397
118;```json\n [101, 100, 408, 174]\n ```;[120, 121, 208, 489];[141, 76, 565, 590];0.1092597844583097
119;```json\n [458,430,943,539]\n ```;[83, 118, 104, 244];[82, 120, 110.13, 244.38];0.7354250697594739
120;```json\n [152,470,502,674]\n ```;[235, 57, 337, 188];[262, 66, 321.06, 157.56];0.404694925909295
121;```json\n [338,280,630,790]\n ```;[134, 121, 379, 226];[145, 134, 303.83000000000004, 225.17000000000002];0.5628972244897962
122;```json\n [226,240,310,322]\n ```;[288, 271, 386, 372];[312, 307, 430, 393];0.31569965870307165
123;```json\n [451,506,616,896]\n ```;[809, 339, 1433, 463];[828, 337, 1453.83, 468.66999999999996];0.8850973707569101
124;```json\n [210, 438, 286, 566]\n ```;[175, 126, 226, 171];[180, 222, 201, 234.5];0.0
125;```json\n [488,540,552,626]\n ```;[270, 244, 313, 276];[274, 240, 309.42, 259.16];0.3538079173475311
126;```json\n [187,383,266,468]\n ```;[191, 93, 234, 133];[212, 109, 230.75, 138.59];0.24660067815186493
127;```json\n [388,582,492,657]\n ```;[1164, 776, 1314, 984];[1243, 715, 1324.67, 1100];0.30847029605252835
128;```json\n [230,650,272,709]\n ```;[650, 230, 709, 272];[626, 354, 660.16, 385.67];0.0
129;```json\n [300,170,343,229]\n ```;[153, 360, 206, 411];[394, 554, 459, 578];0.0
130;```json\n [386, 416, 457, 491]\n ```;[107, 74, 127, 88];[104, 98, 128.22, 123.31];0.0
131;```json\n [185,436,352,546]\n ```;[266, 113, 334, 215];[274, 116, 334.5, 321];0.4433332089412994
132;```json\n [393,460,459,526]\n ```;[552, 628, 631, 734];[541, 673, 618.5, 783];0.3158652910258906
133;```json\n [83,648,429,967]\n ```;[1944, 199, 2901, 1029];[2092, 227, 2792, 817];0.5199481310823231
134;```json\n [206,297,262,382]\n ```;[59, 41, 76, 52];[75, 77, 79.04, 100.23];0.0
135;```json\n [390, 358, 860, 863]\n ```;[322, 468, 776, 1032];[340, 457, 728, 1025];0.8301808515542171
136;```json\n [286,369,342,440]\n ```;[73, 57, 88, 68];[75, 77, 80.65, 99.74];0.0
137;```json\n [378,587,420,660]\n ```;[528, 453, 594, 504];[491, 525, 545, 612];0.0
138;```json\n [78, 836, 115, 879]\n ```;[1674, 124, 1760, 184];[1705, 138, 1752.5, 170.5];0.29917635658914726
139;```json\n [362,608,392,660]\n ```;[729, 325, 792, 352];[700, 374, 755.71, 390.43];0.0
140;```json\n [76, 365, 280, 521]\n ```;[70, 19, 101, 72];[68, 23, 104.46000000000001, 111.54];0.4531395260452905
141;```json\n [290,179,348,262]\n ```;[91, 183, 133, 220];[217, 302, 251.5, 338];0.0
142;```json\n [414,259,572,870]\n ```;[103, 124, 348, 171];[119, 123, 331, 159.5];0.6417668627952589
143;```json\n [439, 58, 634, 758]\n ```;[23, 131, 303, 190];[20, 132, 301.94, 196.5];0.8732585184229601
144;```json\n [448,418,976,577]\n ```;[836, 896, 1154, 1952];[855, 885, 1151.67, 1825];0.8128271932838212
145;```json\n [389, 468, 514, 957]\n ```;[105, 87, 215, 115];[127, 93, 208.48000000000002, 117.26];0.5491668139232059
146;```json\n [387,258,541,543]\n ```;[129, 130, 271, 182];[126, 134, 247.67000000000002, 178.45];0.7016942805642946
147;```json\n [480,483,526,536]\n ```;[989, 655, 1097, 717];[1006, 595, 1054.75, 668.75];0.0696718116619894
148;```json\n [560,611,604,658]\n ```;[457, 334, 492, 360];[475, 370, 494, 397];0.0
149;```json\n [255, 72, 546, 475]\n ```;[69, 99, 456, 212];[44, 97, 404.5, 213];0.7958331146680662
150;```json\n [186, 412, 462, 638]\n ```;[108, 35, 167, 88];[193, 16, 244.72, 86.94];0.0
151;```json\n [159, 608, 395, 777]\n ```;[102, 47, 130, 118];[103, 81, 133, 189.75];0.23497589086204868
152;```json\n [492,465,686,579]\n ```;[263, 204, 327, 284];[300, 228, 326, 287];0.2801077337437476
153;```json\n [372,368,409,401]\n ```;[294, 167, 320, 184];[263, 191, 274.25, 203.08];0.0
154;```json\n [592,439,736,521]\n ```;[439, 408, 521, 507];[472, 418, 550.89, 507.45];0.4032843305727485
155;```json\n [312,141,465,666]\n ```;[63, 105, 299, 157];[72, 111, 245.61, 158.78];0.6347701790739513
156;```json\n [572,613,628,700]\n ```;[926, 915, 1058, 1004];[893, 680, 934.25, 782.5];0.0
157;```json\n [302,748,349,836]\n ```;[897, 241, 1003, 279];[910, 310, 930.63, 347.5];0.0
158;```json\n [260,502,341,603]\n ```;[542, 210, 651, 276];[463, 309, 502.38, 335.88];0.0
159;```json\n [352,222,546,760]\n ```;[333, 528, 1140, 819];[505, 543, 1133.75, 809.25];0.7128548205776772
160;```json\n [160,476,460,872]\n ```;[428, 192, 784, 552];[478, 219, 746, 455];0.4935081148564295
161;```json\n [76,18,296,376]\n ```;[14, 40, 300, 157];[31, 50, 268.08000000000004, 157.5];0.7554244214059692
162;```json\n [387,676,453,739]\n ```;[114, 87, 124, 101];[111, 87, 120.26, 98.85];0.422563372258616
163;```json\n [396,202,462,273]\n ```;[52, 76, 70, 89];[105, 106, 120.47, 113.19];0.0
164;```json\n [436, 470, 940, 581]\n ```;[94, 78, 116, 169];[98, 85, 114.76, 170];0.6973785888367119
165;```json\n [597,500,713,610]\n ```;[250, 179, 305, 213];[252, 185, 267.27, 212.63];0.22562037433155047
166;```json\n [198,300,280,406]\n ```;[270, 237, 365, 336];[417, 290, 451, 380];0.0
167;```json\n [201, 432, 244, 502]\n ```;[486, 226, 564, 274];[612, 482, 628, 527];0.0
168;```json\n [477, 71, 904, 488]\n ```;[21, 190, 146, 361];[15, 213, 146.33, 347];0.7537161581444993
169;```json\n [715, 68, 830, 955]\n ```;[81, 470, 1146, 546];[101, 483, 1060.38, 543];0.7111786508524834
170;```json\n [194, 196, 541, 804]\n ```;[44, 32, 180, 91];[43, 64, 184.94, 90.67];0.44328207164340316
171;```json\n [243,343,404,526]\n ```;[102, 97, 157, 161];[113, 96, 249.33, 361.34];0.07636029893343264
172;```json\n [328, 82, 542, 559]\n ```;[56, 126, 383, 209];[58, 140, 352.29, 186.79];0.5073442061825282
173;```json\n [467,380,820,469]\n ```;[73, 120, 90, 212];[74, 136, 87.33, 211.63];0.6445958439897697
174;```json\n [396,256,526,607]\n ```;[551, 631, 1308, 838];[608, 626, 1179.25, 859.75];0.6875729327439719
175;```json\n [101,348,600,964]\n ```;[139, 30, 385, 180];[153, 40, 339.5, 177.5];0.6949525745257452
176;```json\n [206,488,260,596]\n ```;[1592, 504, 1945, 636];[1492, 1207, 1668.66, 1733.67];0.0
177;```json\n [166,450,342,660]\n ```;[135, 66, 198, 136];[145, 3, 209, 85];0.11640272800832274
178;```json\n [436,463,480,517]\n ```;[555, 523, 620, 576];[551, 526, 594, 610];0.3818288623457999
179;```json\n [431, 46, 667, 726]\n ```;[13, 117, 217, 182];[19, 116, 209.23, 181.45999999999998];0.911674060592272
180;```json\n [166, 100, 262, 219]\n ```;[22, 32, 49, 51];[90, 66, 103.71000000000001, 73.74];0.0
181;```json\n [195, 101, 627, 709]\n ```;[37, 97, 265, 313];[91, 136, 258.5, 358.90999999999997];0.5206986380343156
182;```json\n [395,407,437,461]\n ```;[488, 474, 553, 524];[574, 552, 602, 642];0.0
183;```json\n [160,175,478,568]\n ```;[118, 108, 383, 322];[145, 123, 340.56, 283.56];0.5536786034209135
184;```json\n [497,460,630,566]\n ```;[552, 596, 679, 756];[649, 623, 676, 720];0.12888779527559055
185;```json\n [618, 402, 660, 476]\n ```;[617, 1265, 731, 1351];[737, 867, 825.33, 968.66];0.0
186;```json\n [155,210,520,521]\n ```;[252, 186, 625, 624];[292, 213, 579, 548];0.5884963335659285
187;```json\n [471,771,520,826]\n ```;[789, 321, 845, 355];[737, 350, 755.33, 375.56];0.0
188;```json\n [288,463,490,536]\n ```;[370, 230, 428, 392];[381, 239, 423.5, 371.5];0.5993241805023414
189;```json\n [117, 456, 522, 572]\n ```;[80, 33, 101, 148];[79, 34, 103.32, 148.09];0.856324611842433
190;```json\n [463,286,907,466]\n ```;[257, 555, 419, 1088];[243, 637, 421, 1106];0.7550379265444475
191;```json\n [486,450,550,516]\n ```;[360, 285, 412, 322];[382, 333, 408, 414];0.0
192;```json\n [345,466,417,560]\n ```;[186, 138, 224, 166];[206, 139, 226, 171.67000000000002];0.3946727302257592
193;```json\n [388,349,631,560]\n ```;[338, 282, 543, 459];[434, 189, 757.12, 377.12];0.11958258838538345
194;```json\n [385,808,426,857]\n ```;[269, 96, 285, 106];[259, 122, 278.38, 138.88];0.0
195;```json\n [222,135,820,927]\n ```;[162, 266, 1112, 983];[507, 369, 1058, 884];0.4165969316596932
196;```json\n [611,371,706,506]\n ```;[1121, 2463, 1530, 2846];[1160, 1465, 1542.5, 2545];0.05624695267210103
197;```json\n [191,418,422,646]\n ```;[376, 229, 581, 506];[297, 407, 463, 883];0.06771865270308519
198;```json\n [442,539,472,580]\n ```;[582, 358, 626, 382];[619, 389, 648.38, 400.88];0.0
199;```json\n [208,586,322,792]\n ```\n';[239, 93, 323, 144];[191, 200, 230.28, 210];0.0
