img_id;img_path;text_output;pred_bbox;target_bbox;iou
34;data/roboflow/glue_10_jpg.rf.ae54febb95813097775309389f29c77e.jpg;```json [120, 100, 180, 140] ```;[120, 100, 180, 140];[110, 97, 137.34, 123.1];0.14764137381958112
35;data/roboflow/solder_7_jpg.rf.3fa9b0142c7c519b08f9b792668d0360.jpg;```json [150, 200, 300, 320] ```;[150, 200, 300, 320];[140, 282, 222, 579];0.06905951840072694
36;data/roboflow/solder_12_jpg.rf.141cf71e923c9580c70f71e929b811fa.jpg;```json [140, 250, 260, 300] ```;[140, 250, 260, 300];[664, 104, 750.87, 354];0.0
37;data/roboflow/solder_0_jpg.rf.d748f8da95299784b7e2496fd1026295.jpg;```json [100, 90, 150, 150] ```;[100, 90, 150, 150];[1388, 1045, 2438, 1485];0.0
38;data/roboflow/allen_2_jpg.rf.7a42d727fb9820c4dd80dde675364208.jpg;```json [70, 100, 130, 150] ```;[70, 100, 130, 150];[217, 14, 581.1700000000001, 105.66];0.0
39;data/roboflow/nail_16_jpg.rf.643dc073f89e2c1d30be10cd1f3078c3.jpg;```json [200, 300, 250, 350] ```;[200, 300, 250, 350];[276, 141, 313.33, 162];0.0
40;data/roboflow/saw_14_jpg.rf.bf77b5a93a3a0d5749379e266d44cb5e.jpg;```json [200, 400, 250, 450] ```;[200, 400, 250, 450];[407, 116, 423.67, 177.66];0.0
41;data/roboflow/glue_3_jpg.rf.1357ae167c4ec9c85e80bd5e17b03c64.jpg;```json [100, 220, 150, 250] ```;[100, 220, 150, 250];[290, 487, 424.15999999999997, 537];0.0
42;data/roboflow/solder_5_jpg.rf.8386acfec94c47292d320319ceffefe5.jpg;```json [150, 200, 250, 350] ```;[150, 200, 250, 350];[341, 379, 381.63, 592.13];0.0
43;data/roboflow/hammer_5_jpg.rf.111cf96c55a3c37f56afe7dc3f6224ee.jpg;```json [150, 250, 300, 350] ```;[150, 250, 300, 350];[308, 686, 411, 1165];0.0
44;data/roboflow/saw_16_jpg.rf.08cb5bb3f895e6ddf476231d93cc87fc.jpg;```json [200, 200, 250, 250] ```;[200, 200, 250, 250];[430, 230, 483, 298];0.0
45;data/roboflow/hammer_3_jpg.rf.d5d45780df9c29adadeb71cb01ef8fff.jpg;```json [200, 300, 300, 400] ```;[200, 300, 300, 400];[432, 500, 518, 967];0.0
46;data/roboflow/allen_15_jpg.rf.84eacc06d0a77038d94e690f48ed9b39.jpg;```json [50, 30, 150, 80] ```;[50, 30, 150, 80];[143, 550, 855.5, 619.17];0.0
47;data/roboflow/drill_11_jpg.rf.2af05b31d23bbe92e005ce105e1800f0.jpg;```json [120, 150, 160, 180] ```;[120, 150, 160, 180];[679, 429, 708.28, 506.86];0.0
48;data/roboflow/allen_13_jpg.rf.a0f01b6dde96397f10899cc21473aa0e.jpg;```json [70, 100, 180, 150] ```;[70, 100, 180, 150];[33, 32, 119.25, 113.75];0.05703231919149384
49;data/roboflow/glue_2_jpg.rf.8a15037652e0c691b02a6e546d5a1bbf.jpg;```json [150, 120, 200, 160] ```;[150, 120, 200, 160];[138, 233, 180.5, 382.16999999999996];0.0
50;data/roboflow/wrench_11_jpg.rf.89e651e4fa1e825d7ca9187a175200b6.jpg;```json [80, 150, 120, 200] ```;[80, 150, 120, 200];[50, 55, 117.96, 94.07];0.0
51;data/roboflow/wacker_16_jpg.rf.2147f7f6bf8bb1e498199e5d7b08b40a.jpg;```json [100, 150, 120, 170] ```;[100, 150, 120, 170];[935, 765, 986.25, 811.25];0.0
52;data/roboflow/wacker_15_jpg.rf.749dc2f49bd5654fdbe3747de8cf48bb.jpg;```json [200, 300, 240, 320] ```;[200, 300, 240, 320];[357, 221, 377.71, 232.43];0.0
53;data/roboflow/glue_6_jpg.rf.619ad5b67a361a53be56c8fbfdfc7b12.jpg;```json [75, 120, 95, 140] ```;[75, 120, 95, 140];[104, 66, 116.96000000000001, 85.26];0.0
54;data/roboflow/saw_19_jpg.rf.8f47d8dbf342a941d9de7a54cd7d4ef8.jpg;```json [150, 180, 210, 220] ```;[150, 180, 210, 220];[244, 42, 267.12, 47.31];0.0
55;data/roboflow/drill_6_jpg.rf.3f895b36079933bf8e2e59fbbb0bcc0a.jpg;```json [100, 60, 120, 80] ```;[100, 60, 120, 80];[646, 437, 661, 509.15];0.0
56;data/roboflow/hammer_4_jpg.rf.be49520bcdc487c23b0f5cdfc8555d03.jpg;```json [50, 100, 130, 180] ```;[50, 100, 130, 180];[112, 107, 218.48000000000002, 129.03];0.04749428880398616
57;data/roboflow/allen_6_jpg.rf.e32dab49b55efbfb4ef83c50b633003f.jpg;```json [100, 150, 200, 200] ```;[100, 150, 200, 200];[102, 68, 284.31, 143.76999999999998];0.0
58;data/roboflow/nail_1_jpg.rf.ca3b1c00b4cee0fd6983ddacc4edd612.jpg;```json [220, 150, 260, 180] ```;[220, 150, 260, 180];[335, 351, 364.5, 384];0.0
59;data/roboflow/screwdriver_6_jpg.rf.e8fbf1ef6ec0bca566d011cc989bcbc9.jpg;```json [100, 200, 160, 260] ```;[100, 200, 160, 260];[545, 478, 898.5699999999999, 778];0.0
60;data/roboflow/saw_10_jpg.rf.369ecf7a1cbcd7bee2dd4631e4e7cd77.jpg;```json [200, 300, 250, 350] ```;[200, 300, 250, 350];[784, 209, 804.62, 249];0.0
61;data/roboflow/solder_18_jpg.rf.f3ae27d2c6d71f6cdae4c97a5da3103e.jpg;```json [70, 70, 140, 150] ```;[70, 70, 140, 150];[44, 73, 115.48, 128.56];0.3586978888674381
62;data/roboflow/wrench_4_jpg.rf.1bc53859ca2ff1f67ea1c393537bae51.jpg;```json [50, 250, 150, 300] ```;[50, 250, 150, 300];[597, 403, 914.86, 761.5699999999999];0.0
63;data/roboflow/wacker_3_jpg.rf.43e9ae0cfc9d836d36e66e0220e97f1f.jpg;```json [220, 300, 260, 340] ```;[220, 300, 260, 340];[217, 522, 252.82999999999998, 535.33];0.0
64;data/roboflow/allen_3_jpg.rf.f452a3b83561eb67c6141ea368168648.jpg;```json [150, 300, 250, 350] ```;[150, 300, 250, 350];[142, 170, 555.5, 423.5];0.04769979656036767
65;data/roboflow/wacker_5_jpg.rf.534ac3f6e093b02ebc610cf9b31141c3.jpg;```json [150, 250, 200, 300] ```;[150, 250, 200, 300];[898, 582, 937, 597];0.0
66;data/roboflow/screwdriver_7_jpg.rf.fef662b242509997a0395209c9f8f941.jpg;```json [150, 100, 250, 180] ```;[150, 100, 250, 180];[173, 17, 204.34, 68.33];0.0
67;data/roboflow/hammer_10_jpg.rf.295b81df7c4e3044a1fa86ecb6959009.jpg;```json [80, 190, 150, 230] ```;[80, 190, 150, 230];[523, 512, 976.3399999999999, 595.33];0.0
68;data/roboflow/wrench_10_jpg.rf.dc0edb1bb8d02dc9c1059b588df7d8f0.jpg;```json [200, 150, 300, 300] ```;[200, 150, 300, 300];[913, 300, 1244, 540];0.0
69;data/roboflow/hammer_18_jpg.rf.dfe188c41f795463dbcc7babd994c330.jpg;```json [150, 180, 210, 250] ```;[150, 180, 210, 250];[127, 195, 168.32999999999998, 383.66999999999996];0.09173689068093774
70;data/roboflow/screwdriver_5_jpg.rf.575f3ba9ba3035af307fe1c80d0066f1.jpg;```json [320, 420, 370, 460] ```;[320, 420, 370, 460];[1590, 775, 2378.75, 1097.5];0.0
71;data/roboflow/screwdriver_10_jpg.rf.e90b90d3657072e118d91fa1188f2e8e.jpg;```json [155, 90, 235, 190] ```;[155, 90, 235, 190];[101, 9, 166.70999999999998, 177.21];0.05663473797752302
72;data/roboflow/saw_5_jpg.rf.251577bb54d32d45d70b87498870b6c5.jpg;```json [150, 100, 200, 140] ```;[150, 100, 200, 140];[585, 157, 631.43, 190.57];0.0
73;data/roboflow/saw_17_jpg.rf.5ce2bac53e73010826e4a9de3af91fc9.jpg;```json [130, 210, 150, 230] ```;[130, 210, 150, 230];[166, 119, 184.64, 147.64];0.0
74;data/roboflow/wacker_17_jpg.rf.59bbe305aa8c51bfde475e59faba15a3.jpg;```json [150, 240, 180, 270] ```;[150, 240, 180, 270];[1135, 465, 1212.5, 493.75];0.0
75;data/roboflow/solder_19_jpg.rf.6ba82ef7654945a115827964553b9f86.jpg;```json [150, 300, 350, 400] ```;[150, 300, 350, 400];[288, 223, 398, 310.90999999999997];0.02332991189804116
76;data/roboflow/screwdriver_0_jpg.rf.47ddc4bdab6af5228c6456ea355534b8.jpg;```json [80, 100, 180, 160] ```;[80, 100, 180, 160];[47, 44, 132.34, 150.32999999999998];0.21175940700630946
77;data/roboflow/saw_11_jpg.rf.ef778852807d9700d37342481a46b674.jpg;```json [140, 320, 200, 360] ```;[140, 320, 200, 360];[477, 357, 543, 372.5];0.0
78;data/roboflow/wacker_1_jpg.rf.3aa1825fc5e85db70c628bbff2cef848.jpg;```json [160, 310, 240, 350] ```;[160, 310, 240, 350];[406, 334, 440.5, 356];0.0
79;data/roboflow/wrench_3_jpg.rf.5688e17fbf1f3fa1e675f1780e9bcdee.jpg;```json [200, 300, 400, 400] ```;[200, 300, 400, 400];[496, 331, 566, 974];0.0
80;data/roboflow/nail_18_jpg.rf.ca0aa65b5b35c49485de3519192627e9.jpg;```json [200, 150, 250, 200] ```;[200, 150, 250, 200];[1350, 723, 1400, 848];0.0
81;data/roboflow/nail_4_jpg.rf.004c821c0b80d982e00465f2ec4ce69f.jpg;```json [120, 70, 160, 90] ```;[120, 70, 160, 90];[117, 135, 124.71, 145.83];0.0
82;data/roboflow/allen_16_jpg.rf.56825daea3cb1ce94eb216620f07142a.jpg;```json [60, 70, 140, 130] ```;[60, 70, 140, 130];[118, 44, 141.96, 240.04];0.16142605933161
83;data/roboflow/solder_15_jpg.rf.9fe111e492dc5f76a67f271c63763cfc.jpg;```json [150, 220, 250, 300] ```;[150, 220, 250, 300];[263, 481, 347.37, 667.88];0.0
84;data/roboflow/solder_6_jpg.rf.95a632bd111bc3f1f074edf23bbac04e.jpg;```json [140, 210, 190, 250] ```;[140, 210, 190, 250];[148, 111, 223.16, 135.38];0.0
85;data/roboflow/saw_9_jpg.rf.4a74dcc308d112ff86028beeb86ebd1b.jpg;```json [100, 150, 140, 180] ```;[100, 150, 140, 180];[939, 253, 970.43, 305.85];0.0
86;data/roboflow/hammer_13_jpg.rf.b9cecdc13f6529d4aa2a4aa8a5373dec.jpg;```json [100, 200, 180, 270] ```;[100, 200, 180, 270];[231, 208, 1251.63, 340.49];0.0
87;data/roboflow/wacker_6_jpg.rf.b216f2fd6df84d287d59f61952666bab.jpg;```json [100, 130, 150, 160] ```;[100, 130, 150, 160];[138, 169, 153.28, 176.78];0.0
88;data/roboflow/saw_1_jpg.rf.dabeec130f46a0ed64b7181f627e80b4.jpg;```json [150, 100, 180, 130] ```;[150, 100, 180, 130];[403, 259, 475.14, 299];0.0
89;data/roboflow/hammer_9_jpg.rf.ae9639e7c8ea7a8f852d0d0c52054069.jpg;```json [100, 300, 200, 400] ```;[100, 300, 200, 400];[567, 502, 948.6700000000001, 586.17];0.0
90;data/roboflow/wrench_7_jpg.rf.d641a5052e86bd3f20db3e0a60202807.jpg;```json [150, 180, 250, 250] ```;[150, 180, 250, 250];[111, 80, 306.25, 168.5];0.0
91;data/roboflow/wacker_9_jpg.rf.1ca5109d13dd10dc9dff8247d6651c6d.jpg;```json [200, 300, 250, 350] ```;[200, 300, 250, 350];[1194, 696, 1219, 710];0.0
92;data/roboflow/wacker_7_jpg.rf.70fd0164c6c486da49500c41f7938930.jpg;```json [120, 100, 160, 140] ```;[120, 100, 160, 140];[47, 236, 64.22, 246];0.0
93;data/roboflow/wacker_12_jpg.rf.6e0fca0ef35537788d49e48c6aadcb74.jpg;```json [250, 120, 300, 160] ```;[250, 120, 300, 160];[985, 698, 1032.5, 719.25];0.0
94;data/roboflow/glue_11_jpg.rf.70118f43562387f2c89ace63f2c4dd9e.jpg;```json [150, 200, 250, 250] ```;[150, 200, 250, 250];[608, 665, 721.75, 735];0.0
95;data/roboflow/wacker_18_jpg.rf.8860d00066a92ef5c0ab20cd5f7352ba.jpg;```json [250, 200, 300, 250] ```;[250, 200, 300, 250];[739, 188, 757.75, 206.75];0.0
96;data/roboflow/glue_12_jpg.rf.c0123478d172c7a1a85ab00b021bc6c1.jpg;```json [60, 150, 100, 180] ```;[60, 150, 100, 180];[194, 318, 232.19, 350.27];0.0
97;data/roboflow/glue_1_jpg.rf.da77fbeb1a8f03ddfd89710b581a10aa.jpg;```json [200, 200, 250, 250] ```;[200, 200, 250, 250];[237, 326, 278.5, 416];0.0
98;data/roboflow/wacker_8_jpg.rf.4681371591f966572891d1617b75503a.jpg;```json [50, 120, 80, 150] ```;[50, 120, 80, 150];[297, 267, 322, 285.64];0.0
99;data/roboflow/drill_5_jpg.rf.ce91003ea2dbd3846b483be0452e5f5a.jpg;```json [150, 200, 200, 220] ```;[150, 200, 200, 220];[184, 138, 193.47, 153.52];0.0
100;data/roboflow/solder_2_jpg.rf.33e64abc8c3f90f08df71b0827cdae07.jpg;```json [120, 200, 220, 300] ```;[120, 200, 220, 300];[215, 161, 269.65999999999997, 203.32999999999998];0.0013539769082938286
101;data/roboflow/wrench_5_jpg.rf.779c6debdb052cede0d2543998297605.jpg;```json [150, 90, 250, 130] ```;[150, 90, 250, 130];[245, 544, 909, 695];0.0
102;data/roboflow/drill_15_jpg.rf.cf5a361374a6941061ada1024ee8a0ef.jpg;```json [130, 220, 160, 250] ```;[130, 220, 160, 250];[534, 389, 583.17, 475.65999999999997];0.0
103;data/roboflow/allen_10_jpg.rf.f22ee109908456d2820f51f610f46529.jpg;```json [120, 200, 220, 300] ```;[120, 200, 220, 300];[227, 303, 934.5, 410.5];0.0
104;data/roboflow/wrench_13_jpg.rf.4caf9cd8b49890ef93a1c00ce41e08ee.jpg;```json [50, 100, 150, 170] ```;[50, 100, 150, 170];[108, 76, 138, 137.48];0.14564766839378235
105;data/roboflow/nail_13_jpg.rf.1f0041024e3f62229e34450ab961ebf1.jpg;```json [200, 240, 300, 280] ```;[200, 240, 300, 280];[258, 219, 268, 237];0.0
106;data/roboflow/solder_9_jpg.rf.5cee98ab2544208a4c02239bf354b2a5.jpg;```json [120, 150, 220, 260] ```;[120, 150, 220, 260];[218, 157, 403.84000000000003, 284.08];0.005986536593059468
107;data/roboflow/nail_11_jpg.rf.c6410dd7af2bad845d6cabc69b20f5b6.jpg;```json [150, 100, 180, 130] ```;[150, 100, 180, 130];[690, 348, 718.12, 384.87];0.0
108;data/roboflow/glue_5_jpg.rf.74127088b07faf53064c99c5a1c9729f.jpg;```json [70, 80, 130, 130] ```;[70, 80, 130, 130];[1002, 614, 1071, 791];0.0
109;data/roboflow/allen_17_jpg.rf.4abd1e9438888b7b74a5d25c9c14f57f.jpg;```json [30, 150, 70, 180] ```;[30, 150, 70, 180];[299, 239, 438.5, 337.5];0.0
110;data/roboflow/saw_3_jpg.rf.00ac9c7738eca4db89990d955e913c97.jpg;```json [180, 300, 230, 330] ```;[180, 300, 230, 330];[362, 178, 396.17, 223];0.0
111;data/roboflow/saw_15_jpg.rf.d95aa641412a788141d574db07c90dc0.jpg;```json [150, 200, 200, 240] ```;[150, 200, 200, 240];[415, 165, 446.5, 225.5];0.0
112;data/roboflow/allen_12_jpg.rf.d2442148d7fb66f0c553106bd546fde5.jpg;```json [50, 80, 150, 120] ```;[50, 80, 150, 120];[128, 61, 168.55, 125.31];0.15363744060625334
113;data/roboflow/drill_10_jpg.rf.617b871bde9bf6d7f74ce46376ba9677.jpg;```json [150, 250, 170, 270] ```;[150, 250, 170, 270];[287, 188, 300.84, 217.23];0.0
114;data/roboflow/screwdriver_17_jpg.rf.6f3ba1391076f55e6d1477d0a2a04490.jpg;```json [80, 100, 150, 160] ```;[80, 100, 150, 160];[132, 222, 186.66, 361.33000000000004];0.0
115;data/roboflow/nail_10_jpg.rf.e8c10c27adad7180f857ed963ee8ea4d.jpg;```json [90, 100, 110, 120] ```;[90, 100, 110, 120];[135, 124, 146.04, 134.83];0.0
116;data/roboflow/wrench_14_jpg.rf.311eeee1f50a33d7ba19b31e3cff11b1.jpg;```json [50, 80, 150, 140] ```;[50, 80, 150, 140];[1160, 790, 1865, 946.67];0.0
117;data/roboflow/wacker_4_jpg.rf.8b58c303a0be79b0bf5eb1787863c3ab.jpg;```json [300, 260, 380, 300] ```;[300, 260, 380, 300];[436, 646, 454, 695];0.0
118;data/roboflow/wrench_15_jpg.rf.42f8c7c01944ef48270def696cf1043d.jpg;```json [150, 150, 250, 200] ```;[150, 150, 250, 200];[141, 76, 565, 590];0.022942515233830115
119;data/roboflow/hammer_1_jpg.rf.55e5712fb05f7db21a76e912587ec234.jpg;```json [100, 150, 180, 250] ```;[100, 150, 180, 250];[82, 120, 110.13, 244.38];0.09068509704308365
120;data/roboflow/screwdriver_1_jpg.rf.f272de78412ad2c531057645ec07c61e.jpg;```json [170, 160, 280, 220] ```;[170, 160, 280, 220];[262, 66, 321.06, 157.56];0.0
121;data/roboflow/allen_19_jpg.rf.00ae41782552de95b6dbe42a2033dd17.jpg;```json [180, 200, 300, 300] ```;[180, 200, 300, 300];[145, 134, 303.83000000000004, 225.17000000000002];0.12874608360564538
122;data/roboflow/drill_13_jpg.rf.52f030bf69a62861b2393732da0e9827.jpg;```json [100, 180, 140, 220] ```;[100, 180, 140, 220];[312, 307, 430, 393];0.0
123;data/roboflow/hammer_17_jpg.rf.d4b91f72a62fc90a8873256c5bf4bc3c.jpg;```json [120, 100, 250, 150] ```;[120, 100, 250, 150];[828, 337, 1453.83, 468.66999999999996];0.0
124;data/roboflow/drill_4_jpg.rf.4248ac48968ef128b497e218c7a23095.jpg;```json [175, 150, 205, 180] ```;[175, 150, 205, 180];[180, 222, 201, 234.5];0.0
125;data/roboflow/drill_19_jpg.rf.75f6f2ec74b675459c112a2a9161f551.jpg;```json [90, 120, 130, 140] ```;[90, 120, 130, 140];[274, 240, 309.42, 259.16];0.0
126;data/roboflow/saw_8_jpg.rf.be9b0007f6a223a997ebd5619bfe44dc.jpg;```json [200, 150, 250, 200] ```;[200, 150, 250, 200];[212, 109, 230.75, 138.59];0.0
127;data/roboflow/glue_0_jpg.rf.5cb7eab2a906d41299bc60c6d9b206be.jpg;```json [75, 50, 90, 65] ```;[75, 50, 90, 65];[1243, 715, 1324.67, 1100];0.0
128;data/roboflow/saw_7_jpg.rf.109812051e475e298545865a31ed87f6.jpg;```json [120, 350, 180, 400] ```;[120, 350, 180, 400];[626, 354, 660.16, 385.67];0.0
129;data/roboflow/nail_0_jpg.rf.cf3d235e94862258918057e38236c8dd.jpg;```json [50, 200, 90, 240] ```;[50, 200, 90, 240];[394, 554, 459, 578];0.0
130;data/roboflow/glue_19_jpg.rf.d413783fc14438fec0222b1250d37c98.jpg;```json [80, 100, 130, 140] ```;[80, 100, 130, 140];[104, 98, 128.22, 123.31];0.2756088535666166
131;data/roboflow/screwdriver_3_jpg.rf.3a333c42804a68966bea544528966317.jpg;```json [240, 180, 370, 300] ```;[240, 180, 370, 300];[274, 116, 334.5, 321];0.35000602627455707
132;data/roboflow/drill_2_jpg.rf.1a5212189e5706880c9479850bc0fc97.jpg;```json [100, 200, 130, 220] ```;[100, 200, 130, 220];[541, 673, 618.5, 783];0.0
133;data/roboflow/wrench_0_jpg.rf.968d82377e09dd33302425888696c200.jpg;```json [180, 110, 310, 180] ```;[180, 110, 310, 180];[2092, 227, 2792, 817];0.0
134;data/roboflow/glue_14_jpg.rf.ef00da097967ccc7af96873d9d3dc333.jpg;```json [80, 100, 120, 150] ```;[80, 100, 120, 150];[75, 77, 79.04, 100.23];0.0
135;data/roboflow/wrench_2_jpg.rf.a2afaa627952c8b40ba0f8ae446395f4.jpg;```json [145, 470, 205, 570] ```;[145, 470, 205, 570];[340, 457, 728, 1025];0.0
136;data/roboflow/glue_17_jpg.rf.db2f88c43c959eebeeaaa9c9a5512e5c.jpg;```json [120, 75, 155, 100] ```;[120, 75, 155, 100];[75, 77, 80.65, 99.74];0.0
137;data/roboflow/drill_18_jpg.rf.0f42ffb7f664acc515f8d2a839cb54ca.jpg;```json [150, 270, 180, 300] ```;[150, 270, 180, 300];[491, 525, 545, 612];0.0
138;data/roboflow/wacker_13_jpg.rf.6d69a2148e91250045526bbc78181b15.jpg;```json [150, 200, 250, 250] ```;[150, 200, 250, 250];[1705, 138, 1752.5, 170.5];0.0
139;data/roboflow/wacker_0_jpg.rf.86c904f3270e1c14d2dc09cd4c07c125.jpg;```json [100, 200, 150, 250] ```;[100, 200, 150, 250];[700, 374, 755.71, 390.43];0.0
140;data/roboflow/screwdriver_9_jpg.rf.75fc1ec75dcf784c3571c406697000b1.jpg;```json [70, 60, 130, 110] ```;[70, 60, 130, 110];[68, 23, 104.46000000000001, 111.54];0.382449632737369
141;data/roboflow/nail_2_jpg.rf.17dbc55b6601a8b0ad44d388c3685117.jpg;```json [180, 300, 220, 340] ```;[180, 300, 220, 340];[217, 302, 251.5, 338];0.03950256035113387
142;data/roboflow/hammer_6_jpg.rf.d97604e1b053a8bb69c2abccd9896ef5.jpg;```json [120, 150, 280, 230] ```;[120, 150, 280, 230];[119, 123, 331, 159.5];0.07992428225891261
